,"('Biomass', 'Actual Aggregated')","('Biomass', 'Actual Consumption')","('Fossil Gas', 'Actual Aggregated')","('Fossil Gas', 'Actual Consumption')","('Fossil Hard coal', 'Actual Aggregated')","('Fossil Hard coal', 'Actual Consumption')","('Fossil Oil', 'Actual Aggregated')","('Fossil Oil', 'Actual Consumption')","('Solar', 'Actual Aggregated')","('Solar', 'Actual Consumption')","('Waste', 'Actual Aggregated')","('Waste', 'Actual Consumption')","('Wind Offshore', 'Actual Aggregated')","('Wind Offshore', 'Actual Consumption')","('Wind Onshore', 'Actual Aggregated')","('Wind Onshore', 'Actual Consumption')",Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2020-09-28 18:00:00+00:00,,,,,,,,,,,,,,,,,692.81,297.2,118.85,24.12,0.0,139.1,343.92,245.24
2020-09-28 19:00:00+00:00,,,,,,,,,,,,,,,,,668.76,200.01,94.81,19.58,0.0,137.83,277.29,243.64
2020-09-28 20:00:00+00:00,,,,,,,,,,,,,,,,,651.17,110.04,86.16,17.9,0.0,120.53,307.62,227.66
2020-09-28 21:00:00+00:00,,,,,,,,,,,,,,,,,559.15,91.0,83.34,17.13,0.0,131.66,256.06,238.7
2020-09-28 22:00:00+00:00,,,,,,,,,,,,,,,,,395.75,79.12,83.22,17.36,0.0,139.76,221.99,245.59
2020-09-28 23:00:00+00:00,,,,,,,,,,,,,,,,,355.98,77.56,82.45,17.01,0.0,139.03,223.22,269.46
2020-09-29 00:00:00+00:00,,,,,,,,,,,,,,,,,421.38,78.25,83.19,17.16,0.0,139.15,212.44,288.17
2020-09-29 01:00:00+00:00,,,,,,,,,,,,,,,,,389.55,78.65,84.08,17.33,0.0,139.42,263.08,284.58
2020-09-29 02:00:00+00:00,,,,,,,,,,,,,,,,,387.49,78.95,84.26,17.37,0.0,139.9,267.65,275.02
2020-09-29 03:00:00+00:00,,,,,,,,,,,,,,,,,497.33,82.05,82.69,17.02,0.0,139.04,262.52,246.1
2020-09-29 04:00:00+00:00,,,,,,,,,,,,,,,,,664.0,125.98,93.74,19.17,0.02,139.1,265.42,224.41
2020-09-29 05:00:00+00:00,,,,,,,,,,,,,,,,,620.17,247.84,113.99,23.11,7.54,139.4,305.2,241.13
2020-09-29 06:00:00+00:00,,,,,,,,,,,,,,,,,641.55,262.29,116.56,23.55,70.72,138.13,236.2,264.36
2020-09-29 07:00:00+00:00,,,,,,,,,,,,,,,,,629.32,269.22,125.68,25.44,179.59,139.83,222.06,294.52
2020-09-29 08:00:00+00:00,,,,,,,,,,,,,,,,,660.39,277.26,122.78,28.15,294.36,139.78,214.1,370.88
2020-09-29 09:00:00+00:00,,,,,,,,,,,,,,,,,600.74,264.25,122.55,30.77,408.75,138.81,263.14,484.02
2020-09-29 10:00:00+00:00,,,,,,,,,,,,,,,,,640.44,213.83,96.75,26.05,461.98,135.15,320.81,583.12
2020-09-29 11:00:00+00:00,,,,,,,,,,,,,,,,,667.06,185.03,93.18,27.62,447.78,135.4,403.96,617.31
2020-09-29 12:00:00+00:00,,,,,,,,,,,,,,,,,667.7,179.47,89.58,28.34,385.36,136.58,409.79,599.69
2020-09-29 13:00:00+00:00,,,,,,,,,,,,,,,,,678.99,180.98,91.27,28.68,302.29,137.33,353.48,528.86
2020-09-29 14:00:00+00:00,,,,,,,,,,,,,,,,,568.82,206.87,97.22,29.81,206.21,138.24,349.66,433.83
2020-09-29 15:00:00+00:00,,,,,,,,,,,,,,,,,684.54,285.45,119.49,34.19,97.06,142.3,384.74,374.17
2020-09-29 16:00:00+00:00,,,,,,,,,,,,,,,,,711.27,313.05,128.48,29.54,16.35,144.08,396.06,323.37
2020-09-29 17:00:00+00:00,,,,,,,,,,,,,,,,,690.24,320.59,129.81,26.22,0.22,141.95,398.56,373.79
2020-09-29 18:00:00+00:00,,,,,,,,,,,,,,,,,701.24,277.41,127.93,25.89,0.0,139.93,401.32,468.48
2020-09-29 19:00:00+00:00,,,,,,,,,,,,,,,,,660.83,201.36,101.41,20.81,0.0,138.92,272.68,551.95
2020-09-29 20:00:00+00:00,,,,,,,,,,,,,,,,,667.67,167.22,95.0,19.51,0.0,138.03,143.92,601.76
2020-09-29 21:00:00+00:00,,,,,,,,,,,,,,,,,660.93,183.85,96.97,19.78,0.0,139.63,118.87,609.44
2020-09-29 22:00:00+00:00,,,,,,,,,,,,,,,,,473.55,90.22,87.06,17.93,0.0,140.7,126.98,535.09
2020-09-29 23:00:00+00:00,,,,,,,,,,,,,,,,,427.7,81.03,86.49,17.76,0.0,141.36,154.87,451.63
2020-09-30 00:00:00+00:00,,,,,,,,,,,,,,,,,480.12,81.76,86.23,17.68,0.0,140.86,189.1,402.38
2020-09-30 01:00:00+00:00,,,,,,,,,,,,,,,,,523.09,82.32,87.18,17.85,0.0,141.08,213.34,335.37
2020-09-30 02:00:00+00:00,,,,,,,,,,,,,,,,,566.53,81.53,87.41,17.94,0.0,139.75,183.69,258.21
2020-09-30 03:00:00+00:00,,,,,,,,,,,,,,,,,594.58,101.75,88.68,18.2,0.0,139.18,182.91,206.01
2020-09-30 04:00:00+00:00,,,,,,,,,,,,,,,,,642.59,164.95,93.24,19.11,0.01,139.16,200.77,175.91
2020-09-30 05:00:00+00:00,,,,,,,,,,,,,,,,,649.9,244.92,119.74,24.24,6.13,141.15,241.7,168.04
2020-09-30 06:00:00+00:00,,,,,,,,,,,,,,,,,648.67,263.23,119.23,24.16,51.5,142.7,301.5,168.67
2020-09-30 07:00:00+00:00,,,,,,,,,,,,,,,,,658.04,300.4,117.42,23.84,127.15,139.29,459.36,171.95
2020-09-30 08:00:00+00:00,,,,,,,,,,,,,,,,,611.74,260.55,101.54,20.75,205.75,139.89,676.94,246.45
2020-09-30 09:00:00+00:00,,,,,,,,,,,,,,,,,650.26,254.36,101.84,20.77,273.61,138.88,654.64,382.96
2020-09-30 10:00:00+00:00,,,,,,,,,,,,,,,,,651.18,229.4,108.28,20.31,323.2,140.29,676.72,435.32
2020-09-30 11:00:00+00:00,,,,,,,,,,,,,,,,,647.15,237.65,170.13,21.94,359.91,138.35,662.54,439.61
2020-09-30 12:00:00+00:00,,,,,,,,,,,,,,,,,621.6,221.76,200.46,20.91,309.17,141.49,578.03,491.51
2020-09-30 13:00:00+00:00,,,,,,,,,,,,,,,,,598.18,184.54,232.35,19.08,272.45,140.93,464.85,520.8
2020-09-30 14:00:00+00:00,,,,,,,,,,,,,,,,,625.23,211.79,380.07,19.5,177.35,137.67,521.58,533.65
2020-09-30 15:00:00+00:00,,,,,,,,,,,,,,,,,639.27,272.56,397.58,23.59,93.26,126.61,460.94,526.31
2020-09-30 16:00:00+00:00,,,,,,,,,,,,,,,,,651.14,305.41,448.84,30.59,16.82,125.25,501.01,499.4
2020-09-30 17:00:00+00:00,,,,,,,,,,,,,,,,,632.45,314.09,452.93,35.82,0.19,125.07,623.09,556.17
2020-09-30 18:00:00+00:00,,,,,,,,,,,,,,,,,599.55,246.87,294.85,34.83,0.0,128.41,757.39,674.89
2020-09-30 19:00:00+00:00,,,,,,,,,,,,,,,,,480.48,229.02,258.43,28.37,0.0,144.56,682.89,809.51
2020-09-30 20:00:00+00:00,,,,,,,,,,,,,,,,,411.5,60.11,114.12,8.22,0.0,136.16,785.01,905.22
2020-09-30 21:00:00+00:00,,,,,,,,,,,,,,,,,394.99,47.25,106.69,8.26,0.0,135.05,855.16,945.74
2020-09-30 22:00:00+00:00,,,,,,,,,,,,,,,,,349.78,41.67,118.65,8.06,0.0,122.24,1023.25,991.01
2020-09-30 23:00:00+00:00,,,,,,,,,,,,,,,,,367.81,40.64,106.04,7.87,0.0,118.81,1035.94,986.35
2020-10-01 00:00:00+00:00,,,,,,,,,,,,,,,,,371.07,40.73,94.13,7.83,0.0,119.74,1020.34,1081.2
2020-10-01 01:00:00+00:00,,,,,,,,,,,,,,,,,371.73,40.32,37.44,7.85,0.0,119.25,1030.15,1094.47
2020-10-01 02:00:00+00:00,,,,,,,,,,,,,,,,,360.45,40.62,36.62,7.69,0.0,119.04,988.64,1144.96
2020-10-01 03:00:00+00:00,,,,,,,,,,,,,,,,,319.51,48.61,37.65,7.89,0.0,117.44,1061.67,1192.42
2020-10-01 04:00:00+00:00,,,,,,,,,,,,,,,,,355.88,84.11,39.84,8.36,0.01,118.31,1135.35,1203.51
2020-10-01 05:00:00+00:00,,,,,,,,,,,,,,,,,609.42,211.0,71.75,14.76,4.73,120.81,1193.89,1288.89
2020-10-01 06:00:00+00:00,,,,,,,,,,,,,,,,,547.17,219.45,73.32,15.11,60.77,121.5,1150.37,1436.02
2020-10-01 07:00:00+00:00,,,,,,,,,,,,,,,,,480.81,164.39,48.02,10.21,163.17,120.54,1111.95,1635.54
2020-10-01 08:00:00+00:00,,,,,,,,,,,,,,,,,580.79,124.07,39.38,8.22,256.18,119.09,1116.05,1786.66
2020-10-01 09:00:00+00:00,,,,,,,,,,,,,,,,,462.08,163.71,39.11,8.17,292.0,116.33,1166.88,1878.59
2020-10-01 10:00:00+00:00,,,,,,,,,,,,,,,,,554.06,182.78,39.58,8.26,343.8,117.91,1141.66,2040.11
2020-10-01 11:00:00+00:00,,,,,,,,,,,,,,,,,488.47,151.14,39.15,8.18,385.91,117.04,1067.74,2168.09
2020-10-01 12:00:00+00:00,,,,,,,,,,,,,,,,,467.61,133.31,36.13,7.6,353.92,113.0,989.48,2099.82
2020-10-01 13:00:00+00:00,,,,,,,,,,,,,,,,,479.58,104.04,38.23,8.0,271.94,120.99,1117.2,2163.42
2020-10-01 14:00:00+00:00,,,,,,,,,,,,,,,,,457.03,90.74,39.04,8.16,139.9,118.15,1123.45,1933.49
2020-10-01 15:00:00+00:00,,,,,,,,,,,,,,,,,598.09,142.31,41.64,8.66,45.87,119.67,1141.82,1917.84
2020-10-01 16:00:00+00:00,,,,,,,,,,,,,,,,,527.56,159.22,41.71,8.67,5.86,128.07,1094.23,1939.38
2020-10-01 17:00:00+00:00,,,,,,,,,,,,,,,,,452.98,143.06,40.87,8.51,0.1,127.02,1154.87,1995.83
2020-10-01 18:00:00+00:00,,,,,,,,,,,,,,,,,388.16,77.59,37.36,7.83,0.0,130.72,1187.64,2051.5
2020-10-01 19:00:00+00:00,,,,,,,,,,,,,,,,,360.97,45.83,35.59,7.49,0.0,134.23,1236.51,2032.63
2020-10-01 20:00:00+00:00,,,,,,,,,,,,,,,,,343.52,42.7,37.47,7.86,0.0,134.6,1210.58,1976.55
2020-10-01 21:00:00+00:00,,,,,,,,,,,,,,,,,302.58,40.77,38.24,8.0,0.0,131.85,1163.81,1947.18
2020-10-01 22:00:00+00:00,,,,,,,,,,,,,,,,,300.48,37.88,38.3,8.01,0.0,118.19,1243.56,1846.79
2020-10-01 23:00:00+00:00,,,,,,,,,,,,,,,,,296.85,37.32,37.52,7.87,0.0,118.34,1220.9,1692.46
2020-10-02 00:00:00+00:00,,,,,,,,,,,,,,,,,361.74,36.79,37.6,7.88,0.0,116.11,1188.17,1537.6
2020-10-02 01:00:00+00:00,,,,,,,,,,,,,,,,,299.25,38.34,39.07,8.16,0.0,115.74,1014.12,1426.39
2020-10-02 02:00:00+00:00,,,,,,,,,,,,,,,,,290.15,38.12,39.13,8.17,0.0,119.57,959.62,1269.87
2020-10-02 03:00:00+00:00,,,,,,,,,,,,,,,,,294.84,46.96,36.85,7.74,0.0,133.29,860.56,1137.96
2020-10-02 04:00:00+00:00,,,,,,,,,,,,,,,,,340.81,138.98,36.32,7.9,0.0,134.68,778.0,1085.25
2020-10-02 05:00:00+00:00,,,,,,,,,,,,,,,,,595.8,332.85,71.23,29.89,2.06,135.44,765.73,1232.89
2020-10-02 06:00:00+00:00,,,,,,,,,,,,,,,,,570.14,270.61,62.41,20.64,23.72,127.87,779.37,1337.63
2020-10-02 07:00:00+00:00,,,,,,,,,,,,,,,,,541.73,243.07,55.13,21.39,71.97,130.05,779.8,1473.09
2020-10-02 08:00:00+00:00,,,,,,,,,,,,,,,,,458.25,141.31,37.42,17.87,150.67,129.43,805.82,1666.39
2020-10-02 09:00:00+00:00,,,,,,,,,,,,,,,,,412.0,196.1,38.21,18.02,195.98,124.8,979.93,2035.88
2020-10-02 10:00:00+00:00,,,,,,,,,,,,,,,,,422.44,118.28,36.09,17.61,195.92,131.58,1074.28,2226.94
2020-10-02 11:00:00+00:00,,,,,,,,,,,,,,,,,513.33,188.14,73.36,25.05,207.74,138.25,1120.47,2287.06
2020-10-02 12:00:00+00:00,,,,,,,,,,,,,,,,,512.77,189.06,85.93,27.48,199.46,139.98,1155.21,2288.6
2020-10-02 13:00:00+00:00,,,,,,,,,,,,,,,,,489.66,109.96,86.27,20.05,148.83,141.56,1148.7,2423.65
2020-10-02 14:00:00+00:00,,,,,,,,,,,,,,,,,408.03,135.25,87.27,17.7,109.4,139.43,1231.3,2407.13
2020-10-02 15:00:00+00:00,,,,,,,,,,,,,,,,,372.17,145.01,87.29,17.71,68.89,140.27,1329.16,2403.71
2020-10-02 16:00:00+00:00,,,,,,,,,,,,,,,,,317.48,146.34,88.1,17.84,11.04,136.7,1294.02,2300.32
2020-10-02 17:00:00+00:00,,,,,,,,,,,,,,,,,373.21,116.18,89.75,18.16,0.11,126.75,1334.22,2300.7
2020-10-02 18:00:00+00:00,,,,,,,,,,,,,,,,,311.26,83.74,89.06,18.03,0.0,126.01,1304.32,2235.15
2020-10-02 19:00:00+00:00,,,,,,,,,,,,,,,,,301.81,79.9,88.14,17.84,0.0,107.23,1264.82,1685.17
2020-10-02 20:00:00+00:00,,,,,,,,,,,,,,,,,354.56,81.1,86.52,17.54,0.0,119.68,1338.52,1719.21
2020-10-02 21:00:00+00:00,,,,,,,,,,,,,,,,,321.03,80.1,89.11,18.05,0.0,124.03,1307.31,2445.72
2020-10-02 22:00:00+00:00,,,,,,,,,,,,,,,,,356.16,72.88,93.29,18.87,0.0,116.02,1365.97,2614.77
2020-10-02 23:00:00+00:00,,,,,,,,,,,,,,,,,316.28,71.6,94.34,19.08,0.0,114.14,1320.74,2658.95
2020-10-03 00:00:00+00:00,,,,,,,,,,,,,,,,,340.61,70.97,93.92,18.99,0.0,97.55,581.3,2556.84
2020-10-03 01:00:00+00:00,,,,,,,,,,,,,,,,,344.45,71.16,94.18,19.05,0.0,95.47,574.58,2616.63
2020-10-03 02:00:00+00:00,,,,,,,,,,,,,,,,,313.07,70.89,94.55,19.11,0.0,106.42,522.54,2626.21
2020-10-03 03:00:00+00:00,,,,,,,,,,,,,,,,,316.33,68.4,92.42,18.71,0.0,111.54,1292.93,2792.47
2020-10-03 04:00:00+00:00,,,,,,,,,,,,,,,,,321.48,66.02,88.53,17.95,0.0,108.33,996.14,2872.65
2020-10-03 05:00:00+00:00,,,,,,,,,,,,,,,,,332.27,63.67,84.59,17.2,2.96,100.01,1357.78,2863.02
2020-10-03 06:00:00+00:00,,,,,,,,,,,,,,,,,293.79,63.4,84.09,17.27,40.1,89.01,1318.05,2607.27
2020-10-03 07:00:00+00:00,,,,,,,,,,,,,,,,,285.12,63.59,84.32,17.3,98.8,101.75,1374.97,2644.41
2020-10-03 08:00:00+00:00,,,,,,,,,,,,,,,,,266.13,65.85,87.93,18.01,156.1,97.78,1362.98,2846.05
2020-10-03 09:00:00+00:00,,,,,,,,,,,,,,,,,257.42,79.39,108.46,22.03,175.78,99.14,1381.44,3051.02
2020-10-03 10:00:00+00:00,,,,,,,,,,,,,,,,,265.89,79.75,107.86,21.9,171.2,98.66,1386.51,2862.34
2020-10-03 11:00:00+00:00,,,,,,,,,,,,,,,,,274.96,79.38,107.46,21.74,168.87,95.98,1378.81,2848.93
2020-10-03 12:00:00+00:00,,,,,,,,,,,,,,,,,144.81,82.15,107.67,22.11,152.51,93.97,1330.49,3109.65
2020-10-03 13:00:00+00:00,,,,,,,,,,,,,,,,,129.22,85.57,108.97,22.36,106.77,95.43,1352.3,2978.86
2020-10-03 14:00:00+00:00,,,,,,,,,,,,,,,,,124.3,92.22,111.05,22.69,71.06,99.71,1360.49,3080.12
2020-10-03 15:00:00+00:00,,,,,,,,,,,,,,,,,165.55,86.44,110.71,22.67,23.74,99.99,1387.34,3520.23
2020-10-03 16:00:00+00:00,,,,,,,,,,,,,,,,,119.42,96.26,111.5,22.79,2.4,108.08,1339.41,3601.28
2020-10-03 17:00:00+00:00,,,,,,,,,,,,,,,,,106.89,90.6,106.82,21.91,0.06,112.67,1285.33,3517.08
2020-10-03 18:00:00+00:00,,,,,,,,,,,,,,,,,108.46,80.53,107.24,21.6,0.0,112.28,1359.42,3394.43
2020-10-03 19:00:00+00:00,,,,,,,,,,,,,,,,,113.43,78.16,105.15,21.16,0.0,111.69,1340.37,3160.28
2020-10-03 20:00:00+00:00,,,,,,,,,,,,,,,,,105.85,78.03,104.91,21.13,0.0,112.26,1302.06,3021.49
2020-10-03 21:00:00+00:00,,,,,,,,,,,,,,,,,116.8,81.1,110.08,22.12,0.0,112.44,1309.27,3034.54
2020-10-03 22:00:00+00:00,,,,,,,,,,,,,,,,,174.89,80.25,108.92,21.89,0.0,112.04,1276.28,2888.66
2020-10-03 23:00:00+00:00,,,,,,,,,,,,,,,,,105.36,79.92,107.94,21.72,0.0,112.28,1179.81,2713.31
2020-10-04 00:00:00+00:00,,,,,,,,,,,,,,,,,194.56,79.07,107.69,21.64,0.0,112.52,823.55,2372.17
2020-10-04 01:00:00+00:00,,,,,,,,,,,,,,,,,158.14,77.75,107.04,21.52,0.0,112.61,677.08,2020.29
2020-10-04 02:00:00+00:00,,,,,,,,,,,,,,,,,132.16,77.84,107.12,21.53,0.0,106.73,763.14,1740.0
2020-10-04 03:00:00+00:00,,,,,,,,,,,,,,,,,160.94,78.29,108.03,21.73,0.0,108.07,813.54,1555.14
2020-10-04 04:00:00+00:00,,,,,,,,,,,,,,,,,223.2,79.37,110.19,22.17,0.0,112.66,737.17,1367.27
2020-10-04 05:00:00+00:00,,,,,,,,,,,,,,,,,172.24,80.54,112.13,22.55,0.53,111.94,733.25,1184.34
2020-10-04 06:00:00+00:00,,,,,,,,,,,,,,,,,153.44,80.56,110.93,22.29,16.41,111.75,784.78,981.61
2020-10-04 07:00:00+00:00,,,,,,,,,,,,,,,,,177.02,80.22,108.81,21.89,82.96,110.87,741.11,819.59
2020-10-04 08:00:00+00:00,,,,,,,,,,,,,,,,,239.15,81.94,108.94,21.93,179.24,111.2,641.91,567.1
2020-10-04 09:00:00+00:00,,,,,,,,,,,,,,,,,207.72,91.6,108.17,21.77,282.11,117.05,751.38,509.02
2020-10-04 10:00:00+00:00,,,,,,,,,,,,,,,,,218.36,90.61,104.84,21.1,256.38,138.26,800.4,772.56
2020-10-04 11:00:00+00:00,,,,,,,,,,,,,,,,,197.75,88.39,104.88,21.09,280.4,139.8,912.53,972.88
2020-10-04 12:00:00+00:00,,,,,,,,,,,,,,,,,161.93,87.92,104.41,20.99,324.84,133.37,460.48,972.84
2020-10-04 13:00:00+00:00,,,,,,,,,,,,,,,,,146.26,87.13,103.05,20.76,303.09,132.95,404.59,1160.03
2020-10-04 14:00:00+00:00,,,,,,,,,,,,,,,,,149.12,98.62,103.44,20.84,217.9,140.48,804.6,1205.34
2020-10-04 15:00:00+00:00,,,,,,,,,,,,,,,,,308.82,148.97,107.62,21.72,115.29,142.7,960.16,1100.55
2020-10-04 16:00:00+00:00,,,,,,,,,,,,,,,,,229.18,161.6,110.31,22.16,16.77,142.83,1205.82,1035.61
2020-10-04 17:00:00+00:00,,,,,,,,,,,,,,,,,265.87,163.9,110.2,22.17,0.13,142.47,1130.64,967.72
2020-10-04 18:00:00+00:00,,,,,,,,,,,,,,,,,176.69,130.12,103.36,20.86,0.0,142.69,1080.64,966.35
2020-10-04 19:00:00+00:00,,,,,,,,,,,,,,,,,202.14,96.33,103.19,20.82,0.0,141.88,980.14,1109.0
2020-10-04 20:00:00+00:00,,,,,,,,,,,,,,,,,163.3,91.87,103.18,20.8,0.0,141.91,1077.08,1116.47
2020-10-04 21:00:00+00:00,,,,,,,,,,,,,,,,,159.75,92.43,102.65,20.72,0.0,139.05,1119.92,1032.05
2020-10-04 22:00:00+00:00,,,,,,,,,,,,,,,,,121.37,92.49,106.07,21.38,0.0,127.22,920.33,965.16
2020-10-04 23:00:00+00:00,,,,,,,,,,,,,,,,,123.46,88.49,107.34,21.6,0.0,124.72,900.85,956.59
2020-10-05 00:00:00+00:00,,,,,,,,,,,,,,,,,109.78,88.39,107.52,21.65,0.0,124.39,835.89,968.48
2020-10-05 01:00:00+00:00,,,,,,,,,,,,,,,,,113.98,90.19,102.12,20.57,0.0,124.47,851.67,979.48
2020-10-05 02:00:00+00:00,,,,,,,,,,,,,,,,,110.47,93.16,101.24,20.4,0.0,127.8,859.12,1142.84
2020-10-05 03:00:00+00:00,,,,,,,,,,,,,,,,,153.32,95.62,102.5,20.6,0.0,142.99,994.13,1272.51
2020-10-05 04:00:00+00:00,,,,,,,,,,,,,,,,,166.23,96.78,105.61,20.93,0.0,143.21,1002.5,1362.47
2020-10-05 05:00:00+00:00,,,,,,,,,,,,,,,,,220.2,117.1,148.12,21.98,4.34,142.94,1038.48,1325.32
2020-10-05 06:00:00+00:00,,,,,,,,,,,,,,,,,275.21,154.3,162.44,22.56,71.04,141.3,1144.04,1282.82
2020-10-05 07:00:00+00:00,,,,,,,,,,,,,,,,,319.73,238.28,186.56,27.05,253.88,140.0,1141.07,1214.75
2020-10-05 08:00:00+00:00,,,,,,,,,,,,,,,,,225.15,234.79,191.08,30.01,437.95,139.4,1121.38,1341.09
2020-10-05 09:00:00+00:00,,,,,,,,,,,,,,,,,158.68,191.91,230.67,32.08,512.21,136.11,1104.06,1541.64
2020-10-05 10:00:00+00:00,,,,,,,,,,,,,,,,,161.19,191.19,248.67,31.47,476.71,142.09,995.99,1676.78
2020-10-05 11:00:00+00:00,,,,,,,,,,,,,,,,,241.16,217.39,238.36,25.14,382.45,141.82,961.7,1512.24
2020-10-05 12:00:00+00:00,,,,,,,,,,,,,,,,,278.57,224.95,286.4,23.58,291.32,142.71,893.18,988.22
2020-10-05 13:00:00+00:00,,,,,,,,,,,,,,,,,363.31,276.77,298.95,23.93,205.94,142.64,855.63,929.2
2020-10-05 14:00:00+00:00,,,,,,,,,,,,,,,,,327.11,333.01,314.96,25.41,114.57,142.1,860.34,851.66
2020-10-05 15:00:00+00:00,,,,,,,,,,,,,,,,,359.19,369.63,320.82,28.63,42.43,144.5,936.37,913.93
2020-10-05 16:00:00+00:00,,,,,,,,,,,,,,,,,422.87,361.39,325.24,29.15,6.01,145.35,914.57,941.84
2020-10-05 17:00:00+00:00,,,,,,,,,,,,,,,,,378.14,402.31,330.44,30.06,0.08,144.68,1008.2,921.24
2020-10-05 18:00:00+00:00,,,,,,,,,,,,,,,,,276.72,221.2,262.72,24.87,0.0,142.27,989.65,859.26
2020-10-05 19:00:00+00:00,,,,,,,,,,,,,,,,,278.24,152.24,255.14,24.44,0.0,127.11,977.67,816.8
2020-10-05 20:00:00+00:00,,,,,,,,,,,,,,,,,255.09,105.77,256.81,24.36,0.0,127.17,985.36,711.75
2020-10-05 21:00:00+00:00,,,,,,,,,,,,,,,,,277.84,96.09,234.51,24.31,0.0,123.01,922.8,645.29
2020-10-05 22:00:00+00:00,,,,,,,,,,,,,,,,,311.14,95.22,199.55,22.97,0.0,115.07,813.04,700.98
2020-10-05 23:00:00+00:00,,,,,,,,,,,,,,,,,286.48,94.42,197.17,22.17,0.0,110.95,794.83,640.18
2020-10-06 00:00:00+00:00,,,,,,,,,,,,,,,,,356.33,96.56,201.03,22.89,0.0,119.52,807.38,616.76
2020-10-06 01:00:00+00:00,,,,,,,,,,,,,,,,,281.05,98.48,198.03,22.32,0.0,129.46,760.68,652.92
2020-10-06 02:00:00+00:00,,,,,,,,,,,,,,,,,250.73,95.66,216.46,22.3,0.0,126.22,746.58,631.12
2020-10-06 03:00:00+00:00,,,,,,,,,,,,,,,,,346.68,177.58,268.05,22.35,0.0,129.69,830.07,663.93
2020-10-06 04:00:00+00:00,,,,,,,,,,,,,,,,,515.34,227.35,315.31,24.96,0.0,129.39,835.27,710.61
2020-10-06 05:00:00+00:00,,,,,,,,,,,,,,,,,574.49,299.68,442.11,29.42,1.97,130.9,779.95,728.45
2020-10-06 06:00:00+00:00,,,,,,,,,,,,,,,,,533.18,299.66,445.98,34.79,51.57,131.81,701.28,807.16
2020-10-06 07:00:00+00:00,,,,,,,,,,,,,,,,,447.68,293.66,485.25,39.25,140.68,131.82,787.5,853.54
2020-10-06 08:00:00+00:00,,,,,,,,,,,,,,,,,287.22,179.17,466.29,35.39,204.36,121.19,697.09,957.4
2020-10-06 09:00:00+00:00,,,,,,,,,,,,,,,,,488.38,211.3,298.99,35.91,205.39,101.9,577.13,1047.71
2020-10-06 10:00:00+00:00,,,,,,,,,,,,,,,,,434.38,209.72,252.79,33.6,203.17,130.57,610.86,1019.35
2020-10-06 11:00:00+00:00,,,,,,,,,,,,,,,,,370.59,144.2,253.13,33.59,188.7,125.07,637.77,795.31
2020-10-06 12:00:00+00:00,,,,,,,,,,,,,,,,,407.2,135.38,245.5,32.08,166.05,123.44,706.47,651.38
2020-10-06 13:00:00+00:00,,,,,,,,,,,,,,,,,417.29,164.71,242.04,31.27,173.38,134.5,708.08,803.1
2020-10-06 14:00:00+00:00,,,,,,,,,,,,,,,,,443.64,175.44,255.77,26.78,131.7,140.61,622.82,780.71
2020-10-06 15:00:00+00:00,,,,,,,,,,,,,,,,,450.66,233.13,346.54,28.85,54.89,140.6,539.88,615.92
2020-10-06 16:00:00+00:00,,,,,,,,,,,,,,,,,379.51,267.71,532.91,31.1,6.76,143.38,469.8,486.69
2020-10-06 17:00:00+00:00,,,,,,,,,,,,,,,,,392.55,307.79,507.22,31.52,0.08,143.48,498.39,498.48
2020-10-06 18:00:00+00:00,,,,,,,,,,,,,,,,,317.79,276.95,321.66,29.93,0.0,140.16,485.91,599.96
2020-10-06 19:00:00+00:00,,,,,,,,,,,,,,,,,328.98,163.85,288.54,25.37,0.0,126.76,462.4,630.52
2020-10-06 20:00:00+00:00,,,,,,,,,,,,,,,,,243.72,131.99,248.44,24.82,0.0,127.69,493.03,579.38
2020-10-06 21:00:00+00:00,,,,,,,,,,,,,,,,,236.8,130.24,213.66,24.6,0.0,125.96,376.91,515.36
2020-10-06 22:00:00+00:00,,,,,,,,,,,,,,,,,310.54,133.37,186.91,24.64,0.0,109.51,294.72,430.14
2020-10-06 23:00:00+00:00,,,,,,,,,,,,,,,,,305.02,134.96,188.76,24.55,0.0,109.82,279.87,374.73
2020-10-07 00:00:00+00:00,,,,,,,,,,,,,,,,,336.92,153.61,188.69,24.53,0.0,108.8,272.98,396.94
2020-10-07 01:00:00+00:00,,,,,,,,,,,,,,,,,305.82,137.34,209.37,24.54,0.0,108.09,375.65,430.17
2020-10-07 02:00:00+00:00,,,,,,,,,,,,,,,,,272.76,131.54,227.73,25.81,0.0,103.16,349.71,453.72
2020-10-07 03:00:00+00:00,,,,,,,,,,,,,,,,,387.56,154.03,304.73,25.96,0.0,113.2,337.0,437.7
2020-10-07 04:00:00+00:00,,,,,,,,,,,,,,,,,417.2,269.36,397.42,26.43,0.0,116.67,252.59,414.06
2020-10-07 05:00:00+00:00,,,,,,,,,,,,,,,,,479.9,366.8,519.33,27.91,1.45,116.38,220.02,407.54
2020-10-07 06:00:00+00:00,,,,,,,,,,,,,,,,,479.0,371.32,534.37,28.92,40.38,116.64,327.03,378.29
2020-10-07 07:00:00+00:00,,,,,,,,,,,,,,,,,546.14,357.99,539.48,29.81,121.24,118.03,234.9,385.52
2020-10-07 08:00:00+00:00,,,,,,,,,,,,,,,,,428.49,353.34,538.6,31.54,241.89,121.12,229.22,391.2
