,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2025-02-14 21:00:00+00:00,29.0,3297.0,345.0,0.0,404.0,62.0,29.0,466.0
2025-02-14 22:00:00+00:00,28.0,3282.0,345.0,0.0,527.0,0.0,29.0,404.0
2025-02-14 23:00:00+00:00,28.0,3286.0,339.0,0.0,492.0,0.0,29.0,291.0
2025-02-15 00:00:00+00:00,28.0,3291.0,337.0,0.0,400.0,0.0,29.0,269.0
2025-02-15 01:00:00+00:00,28.0,3275.0,334.0,0.0,351.0,0.0,29.0,261.0
2025-02-15 02:00:00+00:00,28.0,3287.0,336.0,0.0,362.0,0.0,29.0,267.0
2025-02-15 03:00:00+00:00,28.0,3326.0,335.0,0.0,406.0,0.0,29.0,275.0
2025-02-15 04:00:00+00:00,28.0,3318.0,345.0,0.0,424.0,0.0,29.0,269.0
2025-02-15 05:00:00+00:00,28.0,3297.0,347.0,0.0,465.0,0.0,29.0,248.0
2025-02-15 06:00:00+00:00,28.0,3291.0,348.0,0.0,911.0,0.0,29.0,249.0
2025-02-15 07:00:00+00:00,29.0,3216.0,351.0,0.0,1101.0,0.0,29.0,249.0
2025-02-15 08:00:00+00:00,28.0,3208.0,351.0,0.0,1035.0,0.0,29.0,205.0
2025-02-15 09:00:00+00:00,28.0,3210.0,351.0,0.0,1034.0,0.0,29.0,198.0
2025-02-15 10:00:00+00:00,28.0,3210.0,352.0,0.0,659.0,0.0,27.0,184.0
2025-02-15 11:00:00+00:00,28.0,3214.0,352.0,0.0,776.0,0.0,29.0,135.0
2025-02-15 12:00:00+00:00,29.0,3120.0,326.0,0.0,731.0,0.0,29.0,89.0
2025-02-15 13:00:00+00:00,29.0,3021.0,246.0,0.0,812.0,0.0,29.0,54.0
2025-02-15 14:00:00+00:00,29.0,3017.0,223.0,0.0,1148.0,231.0,29.0,37.0
2025-02-15 15:00:00+00:00,29.0,3035.0,166.0,0.0,1488.0,301.0,29.0,17.0
2025-02-15 16:00:00+00:00,29.0,2996.0,173.0,172.0,1796.0,325.0,29.0,4.0
2025-02-15 17:00:00+00:00,29.0,2928.0,238.0,205.0,1745.0,322.0,29.0,5.0
2025-02-15 18:00:00+00:00,29.0,2929.0,256.0,3.0,1672.0,322.0,29.0,4.0
2025-02-15 19:00:00+00:00,29.0,2846.0,257.0,0.0,1580.0,321.0,29.0,6.0
2025-02-15 20:00:00+00:00,29.0,2925.0,260.0,0.0,1385.0,306.0,28.0,13.0
2025-02-15 21:00:00+00:00,29.0,2987.0,255.0,0.0,1198.0,307.0,28.0,6.0
2025-02-15 22:00:00+00:00,29.0,3099.0,247.0,0.0,950.0,305.0,28.0,24.0
2025-02-15 23:00:00+00:00,29.0,3126.0,248.0,0.0,417.0,194.0,28.0,64.0
2025-02-16 00:00:00+00:00,29.0,3129.0,249.0,0.0,367.0,2.0,28.0,75.0
2025-02-16 01:00:00+00:00,29.0,3192.0,248.0,0.0,406.0,0.0,28.0,78.0
2025-02-16 02:00:00+00:00,29.0,3197.0,246.0,0.0,358.0,0.0,29.0,64.0
2025-02-16 03:00:00+00:00,29.0,3298.0,273.0,0.0,223.0,0.0,29.0,67.0
2025-02-16 04:00:00+00:00,29.0,3289.0,322.0,0.0,316.0,0.0,22.0,84.0
2025-02-16 05:00:00+00:00,29.0,3338.0,330.0,0.0,338.0,0.0,28.0,54.0
2025-02-16 06:00:00+00:00,28.0,3336.0,336.0,0.0,386.0,0.0,29.0,34.0
2025-02-16 07:00:00+00:00,29.0,3319.0,334.0,0.0,381.0,0.0,29.0,49.0
2025-02-16 08:00:00+00:00,30.0,3358.0,344.0,0.0,413.0,0.0,29.0,48.0
2025-02-16 09:00:00+00:00,30.0,3360.0,342.0,0.0,440.0,0.0,29.0,38.0
2025-02-16 10:00:00+00:00,29.0,3251.0,348.0,0.0,639.0,0.0,29.0,11.0
2025-02-16 11:00:00+00:00,29.0,3293.0,350.0,0.0,500.0,55.0,29.0,1.0
2025-02-16 12:00:00+00:00,29.0,3218.0,352.0,0.0,506.0,88.0,29.0,5.0
2025-02-16 13:00:00+00:00,29.0,3165.0,352.0,0.0,495.0,109.0,29.0,29.0
2025-02-16 14:00:00+00:00,30.0,3155.0,353.0,0.0,748.0,109.0,29.0,27.0
2025-02-16 15:00:00+00:00,29.0,3056.0,355.0,0.0,1132.0,238.0,29.0,21.0
2025-02-16 16:00:00+00:00,30.0,2969.0,352.0,84.0,1271.0,323.0,29.0,18.0
2025-02-16 17:00:00+00:00,29.0,2774.0,353.0,440.0,1211.0,321.0,29.0,21.0
2025-02-16 18:00:00+00:00,29.0,2574.0,353.0,566.0,1252.0,325.0,29.0,49.0
2025-02-16 19:00:00+00:00,30.0,2567.0,354.0,566.0,1213.0,323.0,29.0,79.0
2025-02-16 20:00:00+00:00,30.0,2572.0,356.0,565.0,1072.0,323.0,29.0,93.0
2025-02-16 21:00:00+00:00,29.0,2710.0,354.0,565.0,752.0,324.0,29.0,78.0
2025-02-16 22:00:00+00:00,30.0,2838.0,353.0,562.0,529.0,313.0,29.0,61.0
2025-02-16 23:00:00+00:00,28.0,2828.0,357.0,260.0,423.0,284.0,29.0,64.0
2025-02-17 00:00:00+00:00,27.0,2812.0,351.0,235.0,389.0,308.0,29.0,56.0
2025-02-17 01:00:00+00:00,28.0,2791.0,354.0,203.0,458.0,314.0,29.0,38.0
2025-02-17 02:00:00+00:00,29.0,2775.0,353.0,203.0,501.0,326.0,29.0,33.0
2025-02-17 03:00:00+00:00,29.0,2797.0,353.0,203.0,493.0,317.0,29.0,26.0
2025-02-17 04:00:00+00:00,29.0,2826.0,350.0,202.0,429.0,323.0,28.0,0.0
2025-02-17 05:00:00+00:00,29.0,2833.0,343.0,203.0,711.0,307.0,29.0,0.0
2025-02-17 06:00:00+00:00,28.0,2833.0,345.0,289.0,977.0,326.0,29.0,0.0
2025-02-17 07:00:00+00:00,29.0,2832.0,345.0,293.0,1306.0,327.0,29.0,0.0
2025-02-17 08:00:00+00:00,29.0,2811.0,348.0,293.0,1530.0,327.0,29.0,0.0
2025-02-17 09:00:00+00:00,29.0,2812.0,347.0,292.0,1475.0,315.0,29.0,0.0
2025-02-17 10:00:00+00:00,27.0,2781.0,348.0,554.0,1216.0,315.0,29.0,0.0
2025-02-17 11:00:00+00:00,28.0,2771.0,352.0,560.0,1158.0,323.0,29.0,0.0
2025-02-17 12:00:00+00:00,27.0,2920.0,352.0,518.0,746.0,323.0,29.0,0.0
2025-02-17 13:00:00+00:00,28.0,3183.0,353.0,466.0,654.0,324.0,29.0,0.0
2025-02-17 14:00:00+00:00,27.0,3285.0,352.0,545.0,721.0,324.0,28.0,0.0
2025-02-17 15:00:00+00:00,28.0,3358.0,354.0,561.0,697.0,324.0,29.0,1.0
2025-02-17 16:00:00+00:00,28.0,3374.0,352.0,561.0,1060.0,324.0,29.0,5.0
2025-02-17 17:00:00+00:00,28.0,3312.0,352.0,561.0,1173.0,325.0,28.0,2.0
2025-02-17 18:00:00+00:00,28.0,3288.0,354.0,560.0,1168.0,319.0,28.0,3.0
2025-02-17 19:00:00+00:00,28.0,3247.0,355.0,561.0,1004.0,327.0,29.0,9.0
2025-02-17 20:00:00+00:00,28.0,3170.0,349.0,559.0,982.0,324.0,28.0,12.0
2025-02-17 21:00:00+00:00,28.0,3242.0,351.0,560.0,914.0,306.0,28.0,25.0
2025-02-17 22:00:00+00:00,28.0,3202.0,347.0,559.0,646.0,310.0,28.0,38.0
2025-02-17 23:00:00+00:00,28.0,3088.0,346.0,371.0,535.0,298.0,29.0,58.0
2025-02-18 00:00:00+00:00,27.0,3160.0,344.0,227.0,353.0,299.0,29.0,74.0
2025-02-18 01:00:00+00:00,28.0,3276.0,343.0,179.0,306.0,290.0,29.0,62.0
2025-02-18 02:00:00+00:00,28.0,3285.0,347.0,0.0,340.0,308.0,28.0,101.0
2025-02-18 03:00:00+00:00,27.0,3284.0,337.0,0.0,373.0,315.0,28.0,131.0
2025-02-18 04:00:00+00:00,28.0,3340.0,333.0,0.0,331.0,294.0,29.0,130.0
2025-02-18 05:00:00+00:00,28.0,3361.0,339.0,256.0,668.0,302.0,28.0,138.0
2025-02-18 06:00:00+00:00,28.0,3387.0,340.0,292.0,1118.0,319.0,29.0,123.0
2025-02-18 07:00:00+00:00,28.0,3453.0,336.0,292.0,1356.0,324.0,29.0,126.0
2025-02-18 08:00:00+00:00,28.0,3394.0,340.0,293.0,1359.0,323.0,29.0,104.0
2025-02-18 09:00:00+00:00,28.0,3390.0,337.0,361.0,1366.0,319.0,29.0,43.0
2025-02-18 10:00:00+00:00,28.0,3401.0,345.0,474.0,1166.0,290.0,29.0,9.0
2025-02-18 11:00:00+00:00,29.0,3373.0,345.0,495.0,1148.0,324.0,29.0,1.0
2025-02-18 12:00:00+00:00,29.0,3515.0,339.0,496.0,862.0,327.0,29.0,0.0
2025-02-18 13:00:00+00:00,29.0,3525.0,342.0,557.0,691.0,312.0,29.0,5.0
2025-02-18 14:00:00+00:00,29.0,3545.0,342.0,557.0,690.0,324.0,29.0,84.0
2025-02-18 15:00:00+00:00,28.0,3551.0,342.0,558.0,935.0,323.0,28.0,91.0
2025-02-18 16:00:00+00:00,28.0,3508.0,341.0,559.0,1110.0,326.0,28.0,48.0
2025-02-18 17:00:00+00:00,28.0,3463.0,340.0,557.0,1343.0,326.0,28.0,37.0
2025-02-18 18:00:00+00:00,28.0,3423.0,346.0,557.0,1216.0,325.0,29.0,50.0
2025-02-18 19:00:00+00:00,28.0,3432.0,352.0,556.0,924.0,325.0,29.0,53.0
2025-02-18 20:00:00+00:00,28.0,3401.0,349.0,557.0,796.0,314.0,29.0,52.0
2025-02-18 21:00:00+00:00,28.0,3367.0,356.0,536.0,588.0,307.0,29.0,58.0
2025-02-18 22:00:00+00:00,28.0,3401.0,352.0,281.0,519.0,297.0,29.0,69.0
2025-02-18 23:00:00+00:00,28.0,3375.0,355.0,139.0,523.0,317.0,29.0,62.0
2025-02-19 00:00:00+00:00,28.0,3388.0,356.0,0.0,429.0,306.0,29.0,58.0
2025-02-19 01:00:00+00:00,27.0,3388.0,355.0,0.0,325.0,307.0,29.0,54.0
2025-02-19 02:00:00+00:00,27.0,3377.0,353.0,0.0,328.0,306.0,29.0,95.0
2025-02-19 03:00:00+00:00,27.0,3361.0,347.0,0.0,393.0,306.0,29.0,87.0
2025-02-19 04:00:00+00:00,28.0,3351.0,353.0,0.0,475.0,305.0,29.0,78.0
2025-02-19 05:00:00+00:00,28.0,3369.0,341.0,0.0,1048.0,319.0,29.0,60.0
2025-02-19 06:00:00+00:00,28.0,3393.0,351.0,0.0,1443.0,321.0,29.0,60.0
2025-02-19 07:00:00+00:00,28.0,3390.0,346.0,0.0,1586.0,321.0,29.0,34.0
2025-02-19 08:00:00+00:00,28.0,3466.0,348.0,0.0,1057.0,282.0,29.0,9.0
2025-02-19 09:00:00+00:00,28.0,3503.0,350.0,0.0,439.0,277.0,29.0,14.0
2025-02-19 10:00:00+00:00,28.0,3490.0,351.0,0.0,345.0,277.0,29.0,26.0
2025-02-19 11:00:00+00:00,28.0,3493.0,352.0,0.0,377.0,278.0,29.0,23.0
2025-02-19 12:00:00+00:00,28.0,3499.0,345.0,0.0,377.0,303.0,29.0,23.0
2025-02-19 13:00:00+00:00,28.0,3540.0,352.0,0.0,430.0,287.0,29.0,24.0
2025-02-19 14:00:00+00:00,29.0,3559.0,347.0,0.0,764.0,309.0,29.0,28.0
2025-02-19 15:00:00+00:00,29.0,3545.0,346.0,0.0,1093.0,322.0,29.0,33.0
2025-02-19 16:00:00+00:00,28.0,3554.0,343.0,55.0,1420.0,322.0,29.0,30.0
2025-02-19 17:00:00+00:00,28.0,3491.0,343.0,241.0,1464.0,316.0,29.0,11.0
2025-02-19 18:00:00+00:00,28.0,3494.0,350.0,247.0,1417.0,319.0,29.0,12.0
2025-02-19 19:00:00+00:00,29.0,3471.0,356.0,248.0,1400.0,313.0,29.0,6.0
2025-02-19 20:00:00+00:00,28.0,3497.0,357.0,354.0,1018.0,307.0,29.0,8.0
2025-02-19 21:00:00+00:00,28.0,3508.0,356.0,299.0,532.0,318.0,29.0,21.0
2025-02-19 22:00:00+00:00,29.0,3499.0,363.0,199.0,428.0,279.0,29.0,19.0
2025-02-19 23:00:00+00:00,28.0,3529.0,350.0,102.0,364.0,279.0,29.0,11.0
2025-02-20 00:00:00+00:00,28.0,3546.0,352.0,0.0,296.0,146.0,29.0,8.0
2025-02-20 01:00:00+00:00,28.0,3437.0,355.0,0.0,300.0,114.0,29.0,2.0
2025-02-20 02:00:00+00:00,28.0,3423.0,352.0,0.0,393.0,148.0,29.0,0.0
2025-02-20 03:00:00+00:00,28.0,3395.0,343.0,0.0,388.0,164.0,29.0,0.0
2025-02-20 04:00:00+00:00,28.0,3409.0,341.0,0.0,381.0,213.0,29.0,0.0
2025-02-20 05:00:00+00:00,29.0,3421.0,338.0,0.0,939.0,327.0,29.0,0.0
2025-02-20 06:00:00+00:00,28.0,3132.0,342.0,221.0,1593.0,327.0,29.0,4.0
2025-02-20 07:00:00+00:00,28.0,3128.0,336.0,292.0,1718.0,321.0,29.0,5.0
2025-02-20 08:00:00+00:00,28.0,3171.0,341.0,292.0,1049.0,316.0,29.0,1.0
2025-02-20 09:00:00+00:00,28.0,3148.0,344.0,198.0,416.0,322.0,29.0,0.0
2025-02-20 10:00:00+00:00,28.0,3035.0,346.0,205.0,440.0,324.0,30.0,0.0
2025-02-20 11:00:00+00:00,28.0,3009.0,350.0,204.0,491.0,308.0,28.0,0.0
2025-02-20 12:00:00+00:00,28.0,3056.0,345.0,203.0,477.0,310.0,28.0,0.0
2025-02-20 13:00:00+00:00,29.0,2983.0,352.0,205.0,605.0,323.0,28.0,0.0
2025-02-20 14:00:00+00:00,29.0,3021.0,349.0,205.0,684.0,324.0,28.0,0.0
2025-02-20 15:00:00+00:00,28.0,3041.0,349.0,498.0,1093.0,324.0,27.0,0.0
2025-02-20 16:00:00+00:00,29.0,3028.0,346.0,553.0,1436.0,325.0,27.0,0.0
2025-02-20 17:00:00+00:00,29.0,3048.0,344.0,554.0,1545.0,322.0,27.0,0.0
2025-02-20 18:00:00+00:00,29.0,3058.0,349.0,552.0,1549.0,324.0,20.0,6.0
2025-02-20 19:00:00+00:00,29.0,3085.0,347.0,547.0,1480.0,320.0,20.0,40.0
2025-02-20 20:00:00+00:00,29.0,3127.0,345.0,540.0,1037.0,322.0,24.0,48.0
2025-02-20 21:00:00+00:00,29.0,3256.0,343.0,435.0,463.0,314.0,27.0,43.0
2025-02-20 22:00:00+00:00,29.0,3343.0,343.0,371.0,339.0,261.0,27.0,31.0
2025-02-20 23:00:00+00:00,29.0,3335.0,342.0,66.0,417.0,220.0,27.0,15.0
2025-02-21 00:00:00+00:00,29.0,3357.0,344.0,0.0,328.0,202.0,27.0,13.0
2025-02-21 01:00:00+00:00,29.0,3354.0,348.0,0.0,301.0,172.0,27.0,15.0
2025-02-21 02:00:00+00:00,29.0,3346.0,344.0,0.0,298.0,117.0,27.0,21.0
2025-02-21 03:00:00+00:00,29.0,3347.0,345.0,0.0,298.0,143.0,27.0,28.0
2025-02-21 04:00:00+00:00,29.0,3259.0,339.0,0.0,406.0,213.0,27.0,55.0
2025-02-21 05:00:00+00:00,29.0,3299.0,340.0,0.0,952.0,244.0,27.0,84.0
2025-02-21 06:00:00+00:00,29.0,3245.0,337.0,0.0,1332.0,244.0,27.0,122.0
2025-02-21 07:00:00+00:00,29.0,3219.0,336.0,0.0,1497.0,236.0,27.0,104.0
2025-02-21 08:00:00+00:00,30.0,3217.0,349.0,0.0,916.0,236.0,25.0,105.0
2025-02-21 09:00:00+00:00,29.0,3170.0,349.0,0.0,620.0,235.0,26.0,148.0
2025-02-21 10:00:00+00:00,30.0,3169.0,349.0,0.0,515.0,236.0,27.0,121.0
2025-02-21 11:00:00+00:00,29.0,3163.0,350.0,0.0,551.0,243.0,27.0,91.0
2025-02-21 12:00:00+00:00,29.0,3077.0,356.0,0.0,555.0,321.0,27.0,100.0
2025-02-21 13:00:00+00:00,28.0,3051.0,358.0,0.0,600.0,324.0,27.0,99.0
2025-02-21 14:00:00+00:00,28.0,3118.0,352.0,0.0,759.0,324.0,27.0,107.0
2025-02-21 15:00:00+00:00,29.0,3074.0,358.0,51.0,1077.0,303.0,27.0,174.0
2025-02-21 16:00:00+00:00,30.0,3140.0,353.0,229.0,1128.0,324.0,27.0,326.0
2025-02-21 17:00:00+00:00,30.0,3150.0,348.0,250.0,1209.0,324.0,27.0,456.0
2025-02-21 18:00:00+00:00,30.0,3154.0,352.0,228.0,1264.0,309.0,27.0,484.0
2025-02-21 19:00:00+00:00,30.0,3143.0,347.0,202.0,1063.0,299.0,27.0,501.0
2025-02-21 20:00:00+00:00,29.0,3052.0,350.0,70.0,964.0,308.0,27.0,516.0
2025-02-21 21:00:00+00:00,29.0,2852.0,351.0,40.0,1148.0,315.0,27.0,499.0
2025-02-21 22:00:00+00:00,29.0,2833.0,350.0,207.0,899.0,309.0,27.0,488.0
2025-02-21 23:00:00+00:00,29.0,2792.0,346.0,280.0,738.0,303.0,27.0,498.0
2025-02-22 00:00:00+00:00,29.0,2784.0,347.0,154.0,486.0,283.0,27.0,510.0
2025-02-22 01:00:00+00:00,30.0,2924.0,346.0,0.0,326.0,203.0,27.0,506.0
2025-02-22 02:00:00+00:00,30.0,2960.0,348.0,0.0,304.0,150.0,27.0,520.0
2025-02-22 03:00:00+00:00,29.0,2916.0,345.0,0.0,333.0,90.0,27.0,531.0
2025-02-22 04:00:00+00:00,29.0,2926.0,342.0,0.0,355.0,105.0,27.0,526.0
2025-02-22 05:00:00+00:00,30.0,2951.0,339.0,0.0,823.0,93.0,27.0,525.0
2025-02-22 06:00:00+00:00,29.0,2909.0,336.0,0.0,1198.0,102.0,27.0,514.0
2025-02-22 07:00:00+00:00,29.0,2959.0,344.0,0.0,1055.0,78.0,27.0,527.0
2025-02-22 08:00:00+00:00,28.0,2983.0,345.0,0.0,688.0,83.0,27.0,530.0
2025-02-22 09:00:00+00:00,28.0,3071.0,334.0,0.0,331.0,60.0,27.0,529.0
2025-02-22 10:00:00+00:00,28.0,3153.0,331.0,0.0,353.0,0.0,26.0,520.0
2025-02-22 11:00:00+00:00,29.0,3211.0,334.0,0.0,422.0,72.0,27.0,483.0
2025-02-22 12:00:00+00:00,30.0,3187.0,339.0,0.0,520.0,51.0,27.0,436.0
2025-02-22 13:00:00+00:00,30.0,3209.0,338.0,0.0,491.0,42.0,27.0,396.0
2025-02-22 14:00:00+00:00,30.0,3248.0,353.0,0.0,445.0,63.0,27.0,393.0
2025-02-22 15:00:00+00:00,30.0,3231.0,358.0,0.0,886.0,87.0,27.0,421.0
2025-02-22 16:00:00+00:00,30.0,3221.0,353.0,0.0,1082.0,81.0,27.0,499.0
2025-02-22 17:00:00+00:00,30.0,3170.0,350.0,0.0,1179.0,78.0,27.0,520.0
2025-02-22 18:00:00+00:00,30.0,3098.0,347.0,0.0,1289.0,81.0,27.0,516.0
2025-02-22 19:00:00+00:00,30.0,3070.0,346.0,0.0,1254.0,103.0,27.0,494.0
2025-02-22 20:00:00+00:00,30.0,3079.0,352.0,0.0,1128.0,99.0,27.0,495.0
2025-02-22 21:00:00+00:00,30.0,3120.0,352.0,0.0,903.0,102.0,24.0,502.0
2025-02-22 22:00:00+00:00,30.0,3153.0,352.0,0.0,838.0,111.0,26.0,492.0
2025-02-22 23:00:00+00:00,30.0,3142.0,352.0,0.0,346.0,0.0,27.0,496.0
2025-02-23 00:00:00+00:00,30.0,3081.0,350.0,0.0,323.0,0.0,27.0,490.0
2025-02-23 01:00:00+00:00,30.0,3029.0,350.0,0.0,309.0,0.0,27.0,497.0
2025-02-23 02:00:00+00:00,30.0,3039.0,350.0,0.0,282.0,0.0,27.0,483.0
2025-02-23 03:00:00+00:00,30.0,3001.0,350.0,0.0,277.0,0.0,27.0,484.0
2025-02-23 04:00:00+00:00,29.0,2973.0,345.0,0.0,382.0,0.0,27.0,460.0
2025-02-23 05:00:00+00:00,29.0,2983.0,345.0,0.0,390.0,0.0,27.0,479.0
2025-02-23 06:00:00+00:00,29.0,2983.0,344.0,0.0,452.0,0.0,27.0,480.0
2025-02-23 07:00:00+00:00,29.0,2935.0,344.0,0.0,551.0,0.0,27.0,478.0
2025-02-23 08:00:00+00:00,29.0,2916.0,345.0,0.0,565.0,0.0,28.0,489.0
2025-02-23 09:00:00+00:00,29.0,2946.0,332.0,0.0,578.0,0.0,27.0,470.0
2025-02-23 10:00:00+00:00,29.0,3036.0,332.0,0.0,635.0,0.0,27.0,443.0
2025-02-23 11:00:00+00:00,29.0,3055.0,336.0,0.0,646.0,0.0,27.0,412.0
2025-02-23 12:00:00+00:00,29.0,3064.0,334.0,0.0,658.0,0.0,27.0,364.0
2025-02-23 13:00:00+00:00,30.0,3132.0,349.0,0.0,506.0,0.0,27.0,359.0
2025-02-23 14:00:00+00:00,30.0,3106.0,349.0,0.0,471.0,1.0,27.0,352.0
2025-02-23 15:00:00+00:00,29.0,2945.0,352.0,0.0,1162.0,201.0,27.0,336.0
2025-02-23 16:00:00+00:00,30.0,2985.0,346.0,54.0,1312.0,243.0,27.0,310.0
2025-02-23 17:00:00+00:00,30.0,2967.0,346.0,197.0,1224.0,242.0,27.0,341.0
2025-02-23 18:00:00+00:00,30.0,2960.0,352.0,198.0,1256.0,241.0,27.0,335.0
2025-02-23 19:00:00+00:00,30.0,2931.0,346.0,259.0,1204.0,260.0,27.0,313.0
2025-02-23 20:00:00+00:00,30.0,2864.0,346.0,258.0,1139.0,321.0,27.0,285.0
2025-02-23 21:00:00+00:00,29.0,2985.0,348.0,229.0,973.0,323.0,27.0,256.0
2025-02-23 22:00:00+00:00,29.0,3008.0,344.0,222.0,470.0,322.0,27.0,249.0
2025-02-23 23:00:00+00:00,29.0,2930.0,349.0,202.0,344.0,279.0,27.0,223.0
2025-02-24 00:00:00+00:00,29.0,2988.0,344.0,202.0,320.0,232.0,27.0,232.0
2025-02-24 01:00:00+00:00,29.0,2946.0,345.0,202.0,345.0,191.0,27.0,250.0
2025-02-24 02:00:00+00:00,29.0,2903.0,346.0,202.0,386.0,261.0,27.0,205.0
2025-02-24 03:00:00+00:00,29.0,2916.0,345.0,221.0,382.0,273.0,27.0,184.0
2025-02-24 04:00:00+00:00,29.0,2923.0,344.0,249.0,431.0,273.0,27.0,166.0
2025-02-24 05:00:00+00:00,29.0,3059.0,342.0,238.0,896.0,315.0,27.0,149.0
2025-02-24 06:00:00+00:00,29.0,3248.0,343.0,236.0,1119.0,326.0,27.0,139.0
2025-02-24 07:00:00+00:00,29.0,3349.0,341.0,288.0,1236.0,327.0,27.0,123.0
2025-02-24 08:00:00+00:00,30.0,3341.0,360.0,262.0,1195.0,323.0,27.0,106.0
2025-02-24 09:00:00+00:00,30.0,3344.0,345.0,0.0,739.0,323.0,27.0,24.0
2025-02-24 10:00:00+00:00,30.0,3446.0,349.0,0.0,514.0,323.0,27.0,0.0
2025-02-24 11:00:00+00:00,29.0,3496.0,351.0,0.0,476.0,323.0,27.0,0.0
2025-02-24 12:00:00+00:00,29.0,3356.0,352.0,0.0,544.0,324.0,27.0,1.0
2025-02-24 13:00:00+00:00,29.0,3377.0,352.0,0.0,691.0,299.0,27.0,3.0
2025-02-24 14:00:00+00:00,29.0,3415.0,353.0,0.0,960.0,324.0,27.0,4.0
2025-02-24 15:00:00+00:00,29.0,3417.0,352.0,0.0,1132.0,323.0,27.0,7.0
2025-02-24 16:00:00+00:00,29.0,3296.0,352.0,248.0,1253.0,323.0,26.0,4.0
2025-02-24 17:00:00+00:00,29.0,3469.0,353.0,207.0,1395.0,323.0,26.0,2.0
2025-02-24 18:00:00+00:00,29.0,3527.0,353.0,200.0,1173.0,320.0,26.0,4.0
2025-02-24 19:00:00+00:00,29.0,3513.0,350.0,200.0,1098.0,317.0,26.0,3.0
2025-02-24 20:00:00+00:00,29.0,3496.0,359.0,201.0,984.0,321.0,26.0,5.0
2025-02-24 21:00:00+00:00,29.0,3469.0,357.0,19.0,748.0,312.0,25.0,10.0
2025-02-24 22:00:00+00:00,29.0,3346.0,357.0,0.0,571.0,242.0,25.0,10.0
2025-02-24 23:00:00+00:00,29.0,3101.0,362.0,0.0,416.0,231.0,25.0,2.0
2025-02-25 00:00:00+00:00,29.0,2960.0,355.0,0.0,418.0,223.0,26.0,1.0
2025-02-25 01:00:00+00:00,29.0,2877.0,357.0,0.0,470.0,235.0,26.0,1.0
2025-02-25 02:00:00+00:00,29.0,2842.0,348.0,0.0,537.0,238.0,25.0,0.0
2025-02-25 03:00:00+00:00,29.0,2859.0,349.0,0.0,581.0,241.0,25.0,0.0
2025-02-25 04:00:00+00:00,29.0,2891.0,342.0,0.0,576.0,241.0,26.0,0.0
2025-02-25 05:00:00+00:00,29.0,2884.0,345.0,0.0,1075.0,322.0,26.0,0.0
2025-02-25 06:00:00+00:00,29.0,2862.0,347.0,74.0,1418.0,314.0,26.0,0.0
2025-02-25 07:00:00+00:00,29.0,2791.0,348.0,246.0,1462.0,298.0,26.0,0.0
2025-02-25 08:00:00+00:00,30.0,2800.0,350.0,242.0,1395.0,294.0,26.0,0.0
2025-02-25 09:00:00+00:00,30.0,2807.0,353.0,203.0,838.0,310.0,26.0,0.0
2025-02-25 10:00:00+00:00,30.0,2796.0,350.0,206.0,491.0,275.0,27.0,0.0
2025-02-25 11:00:00+00:00,29.0,2877.0,352.0,2.0,334.0,267.0,27.0,0.0
2025-02-25 12:00:00+00:00,30.0,2929.0,353.0,0.0,269.0,218.0,27.0,0.0
2025-02-25 13:00:00+00:00,30.0,3010.0,348.0,0.0,279.0,114.0,27.0,0.0
2025-02-25 14:00:00+00:00,30.0,2975.0,349.0,0.0,802.0,301.0,27.0,0.0
2025-02-25 15:00:00+00:00,30.0,2979.0,351.0,0.0,880.0,304.0,27.0,0.0
2025-02-25 16:00:00+00:00,30.0,2954.0,348.0,203.0,1134.0,325.0,27.0,0.0
2025-02-25 17:00:00+00:00,29.0,2969.0,347.0,292.0,1305.0,320.0,26.0,12.0
2025-02-25 18:00:00+00:00,29.0,2966.0,346.0,292.0,1321.0,322.0,27.0,38.0
2025-02-25 19:00:00+00:00,29.0,3026.0,348.0,248.0,1113.0,311.0,27.0,110.0
2025-02-25 20:00:00+00:00,29.0,3022.0,358.0,219.0,847.0,304.0,27.0,242.0
2025-02-25 21:00:00+00:00,29.0,3049.0,353.0,0.0,817.0,315.0,27.0,368.0
2025-02-25 22:00:00+00:00,29.0,3050.0,293.0,0.0,305.0,180.0,27.0,427.0
2025-02-25 23:00:00+00:00,29.0,2964.0,268.0,0.0,317.0,136.0,27.0,472.0
2025-02-26 00:00:00+00:00,29.0,2820.0,264.0,0.0,336.0,150.0,27.0,456.0
2025-02-26 01:00:00+00:00,29.0,2817.0,259.0,0.0,304.0,180.0,27.0,402.0
2025-02-26 02:00:00+00:00,29.0,2755.0,260.0,0.0,293.0,148.0,27.0,377.0
2025-02-26 03:00:00+00:00,29.0,2731.0,258.0,0.0,394.0,141.0,27.0,398.0
2025-02-26 04:00:00+00:00,29.0,2678.0,260.0,4.0,560.0,183.0,27.0,427.0
2025-02-26 05:00:00+00:00,29.0,2701.0,261.0,211.0,891.0,318.0,27.0,453.0
2025-02-26 06:00:00+00:00,29.0,2682.0,262.0,207.0,1250.0,323.0,25.0,439.0
2025-02-26 07:00:00+00:00,29.0,2718.0,262.0,291.0,1390.0,323.0,25.0,375.0
2025-02-26 08:00:00+00:00,29.0,2757.0,257.0,203.0,1128.0,318.0,26.0,338.0
