,Biomass,Energy storage,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore,Hydro Pumped Storage Net
2018-03-06 13:00:00+00:00,352.045,,3287.8325,0.0,0.0,30.615,4968.8875,722.62,826.525,249.83,24.9475,96.3575,17.3725
2018-03-06 14:00:00+00:00,353.5775,,3294.8925,0.0,0.0,30.68,4967.64,746.395,569.5425,258.2925,,152.4325,
2018-03-06 15:00:00+00:00,354.0575,,3126.7075,0.0,0.0,29.13,4968.2425,750.7,378.86,257.0,,207.5375,9.51
2018-03-06 16:00:00+00:00,351.7925,,3319.245,0.0,0.0,28.8225,4969.1175,708.49,140.9675,252.965,,175.3575,24.21
2018-03-06 17:00:00+00:00,355.115,,3537.545,0.0,0.0,28.5425,4970.2175,710.495,7.7375,254.46,,171.7775,
2018-03-06 18:00:00+00:00,358.2575,,3536.32,0.0,0.0,28.7475,4971.46,739.7275,0.0,253.995,,197.78,
2018-03-06 19:00:00+00:00,355.44,,3426.85,0.0,0.0,30.7325,4971.6,682.665,0.0,258.3825,4.255,265.465,
2018-03-06 20:00:00+00:00,356.8725,,2955.49,0.0,0.0,30.305,4972.745,645.275,0.0,257.7825,,379.29,
2018-03-06 21:00:00+00:00,356.745,,2688.51,0.0,0.0,31.3575,4972.54,683.205,0.0,256.9875,3.31,380.115,
2018-03-06 22:00:00+00:00,357.2775,,2406.1425,0.0,0.0,34.21,4970.845,689.075,0.0,258.8375,14.3575,401.5875,
2018-03-06 23:00:00+00:00,356.75,,1831.385,0.0,0.0,35.08,4971.8875,590.3575,0.0,248.705,22.105,418.07,
2018-03-07 00:00:00+00:00,356.3475,,1821.29,0.0,0.0,33.4425,4972.2675,609.26,0.0,250.6325,13.0725,458.6175,
2018-03-07 01:00:00+00:00,359.715,,1791.23,0.0,0.0,31.135,4972.0125,635.98,0.0,251.03,6.755,427.08,
2018-03-07 02:00:00+00:00,358.8625,,1768.845,0.0,0.0,27.9825,4969.6625,586.905,0.0,249.9325,70.04,351.5925,
2018-03-07 03:00:00+00:00,356.035,,1737.4325,0.0,0.0,27.1225,4969.0025,583.53,0.0,251.115,83.1025,362.275,
2018-03-07 04:00:00+00:00,358.025,,1845.7975,0.0,0.0,27.58,4969.795,603.7875,0.0,249.57,83.9775,384.835,
2018-03-07 05:00:00+00:00,361.86,,2081.0,0.0,0.0,28.915,4970.305,702.3175,0.0,251.1325,56.4425,401.3,-144.33
2018-03-07 06:00:00+00:00,357.195,,2816.46,0.0,0.0,27.97,4971.11,753.1075,22.6125,252.8725,49.485,365.9875,82.5725
2018-03-07 07:00:00+00:00,354.025,,3107.5725,0.0,0.0,27.36,4973.9075,767.1875,146.485,258.5725,36.9625,305.415,
2018-03-07 08:00:00+00:00,347.3825,,3072.89,0.0,0.0,22.53,4972.7975,764.41,235.5275,258.205,68.4725,268.2725,
2018-03-07 09:00:00+00:00,339.81,,2907.2275,0.0,0.0,24.295,4972.3725,749.54,420.685,253.585,219.56,259.4675,43.277499999999996
2018-03-07 10:00:00+00:00,345.9025,,2866.9275,0.0,0.0,31.5125,4970.7575,717.025,639.7525,244.4675,115.2,353.4,
2018-03-07 11:00:00+00:00,351.48,,2956.73,0.0,0.0,34.22,4971.28,746.115,595.71,260.1125,70.5925,350.5775,
2018-03-07 12:00:00+00:00,353.35,,3059.0475,0.0,0.0,34.5975,4972.47,772.21,462.69,244.435,50.395,312.88,
2018-03-07 13:00:00+00:00,356.7325,,2971.4725,0.0,0.0,33.555,4971.3725,771.815,360.445,243.285,70.6925,332.52,
2018-03-07 14:00:00+00:00,355.64,,2925.205,0.0,0.0,33.195,4972.3625,774.1825,282.5725,256.035,113.555,369.8375,
2018-03-07 15:00:00+00:00,353.6275,,2931.775,0.0,0.0,33.215,4975.94,770.9475,153.4425,257.1775,231.5925,488.6525,27.037499999999998
2018-03-07 16:00:00+00:00,355.2775,,2981.4275,0.0,0.0,33.1675,4976.185,762.885,54.48,256.1825,223.3425,618.3925,41.0225
2018-03-07 17:00:00+00:00,357.78,,3091.08,0.0,0.0,33.1025,4977.1575,740.1025,9.5125,251.615,133.2925,697.175,
2018-03-07 18:00:00+00:00,355.2275,,3121.28,0.0,0.0,32.6925,4979.53,751.165,0.0,252.8575,102.72,749.4575,
2018-03-07 19:00:00+00:00,355.5025,,3054.67,0.0,0.0,31.585,4979.84,700.13,0.0,244.03,103.4425,780.82,26.1325
2018-03-07 20:00:00+00:00,356.595,,2180.67,0.0,0.0,30.91,4979.825,704.4025,0.0,246.1025,91.43,850.995,148.82999999999998
2018-03-07 21:00:00+00:00,357.955,,1917.93,0.0,0.0,31.07,4979.19,716.7525,0.0,244.2275,414.45,885.5075,
2018-03-07 22:00:00+00:00,354.4825,,1962.7425,0.0,0.0,31.5025,4978.8,701.76,0.0,240.7725,418.17,855.28,56.6
2018-03-07 23:00:00+00:00,354.0975,,1840.58,0.0,0.0,31.81,4978.875,521.24,0.0,242.715,435.435,861.455,
2018-03-08 00:00:00+00:00,347.22,,1863.155,0.0,0.0,31.7675,4980.48,544.1475,0.0,241.9625,358.6225,879.165,
2018-03-08 01:00:00+00:00,329.39,,1909.6225,0.0,0.0,31.7275,4980.9375,570.7875,0.0,241.92,313.01,784.09,
2018-03-08 02:00:00+00:00,337.9625,,1808.44,0.0,0.0,31.6675,4981.67,560.245,0.0,242.1125,492.61,749.5425,
2018-03-08 03:00:00+00:00,347.2825,,1836.405,0.0,0.0,32.355,4980.99,526.9,0.0,242.1775,566.83,826.1025,
2018-03-08 04:00:00+00:00,357.585,,2017.29,0.0,0.0,32.8925,4981.8675,541.9375,0.0,241.9625,684.54,849.225,
2018-03-08 05:00:00+00:00,358.94,,2240.805,0.0,0.0,33.1625,4982.3,583.7075,0.0,239.7775,742.0375,971.735,
2018-03-08 06:00:00+00:00,357.2975,,2482.4075,0.0,0.0,34.06,4981.145,643.025,45.3525,243.6675,832.5825,1105.34,38.8775
2018-03-08 07:00:00+00:00,354.6525,,2634.5225,0.0,0.0,34.325,4975.5575,629.3025,196.98,244.08,840.575,1175.1775,
2018-03-08 08:00:00+00:00,353.145,,2589.07,0.0,0.0,33.1225,4977.045,629.8575,325.045,247.5525,839.9,1251.4425,
2018-03-08 09:00:00+00:00,353.675,,2575.7775,0.0,0.0,30.69,4974.2775,646.8575,340.69,247.7275,836.86,1246.9175,-2.91
2018-03-08 10:00:00+00:00,353.04,,2638.58,0.0,0.0,28.2275,4972.66,652.5175,338.1275,245.73,837.3925,1316.0675,
2018-03-08 11:00:00+00:00,352.685,,2579.515,0.0,0.0,27.7325,4971.3125,657.3825,416.795,247.85,832.56,1209.63,
2018-03-08 12:00:00+00:00,342.535,,2662.7325,0.0,0.0,28.3025,4968.52,663.25,514.11,241.23,833.085,1235.155,
2018-03-08 13:00:00+00:00,337.975,,2386.5375,0.0,0.0,29.4475,4967.6675,654.135,887.575,232.8075,842.1275,1164.5175,
2018-03-08 14:00:00+00:00,343.415,,2224.485,0.0,0.0,32.04,4970.7775,609.2425,980.5675,236.515,841.6325,1159.0625,
2018-03-08 15:00:00+00:00,346.34,,2037.9,0.0,0.0,33.29,4972.5775,605.635,654.085,234.055,836.5075,1167.245,
2018-03-08 16:00:00+00:00,347.96,,2148.4225,0.0,0.0,36.7925,4970.215,592.22,249.25,245.655,837.4175,1078.9775,-10.439999999999998
2018-03-08 17:00:00+00:00,355.925,,2326.785,0.0,0.0,36.895,4970.84,577.69,18.9325,250.3175,783.0075,949.6975,
2018-03-08 18:00:00+00:00,357.06,,2423.1825,0.0,0.0,36.2025,4970.375,636.465,0.0,257.4425,665.7325,896.3775,
2018-03-08 19:00:00+00:00,357.41,,2361.375,0.0,0.0,35.765,4969.7975,601.5775,0.0,258.23,642.1775,769.77,
2018-03-08 20:00:00+00:00,357.98,,2259.64,0.0,0.0,35.1175,4972.6675,545.675,0.0,251.1425,739.7575,677.39,
2018-03-08 21:00:00+00:00,355.2075,,2257.7375,0.0,0.0,34.8575,4971.9825,550.175,0.0,251.77,675.185,655.52,
2018-03-08 22:00:00+00:00,353.405,,2221.7525,0.0,0.0,34.8025,4971.3775,591.2325,0.0,251.925,577.3425,657.105,5.46
2018-03-08 23:00:00+00:00,356.6,,2023.1775,0.0,0.0,33.7875,4971.05,721.1125,0.0,251.385,635.6725,538.1675,68.6525
2018-03-09 00:00:00+00:00,356.895,,1927.04,0.0,0.0,33.6875,4971.2775,733.2375,0.0,248.85,541.2125,492.26,
2018-03-09 01:00:00+00:00,355.415,,1897.32,0.0,0.0,33.64,4970.635,706.76,0.0,243.4775,426.5975,478.375,
2018-03-09 02:00:00+00:00,356.43,,1910.7075,0.0,0.0,33.84,4971.0275,688.15,0.0,243.895,313.2675,449.12,
2018-03-09 03:00:00+00:00,355.735,,1932.9025,0.0,0.0,33.975,4970.44,714.5975,0.0,244.17,203.3425,542.6275,
2018-03-09 04:00:00+00:00,356.4825,,1937.3175,0.0,0.0,35.1275,4970.0125,726.985,0.0,243.78,127.1725,476.415,-43.6875
2018-03-09 05:00:00+00:00,356.2275,,2125.5375,0.0,0.0,37.65,4970.8375,737.2275,0.0,242.8125,73.96,412.1825,32.87500000000001
2018-03-09 06:00:00+00:00,351.7675,,2447.8375,0.0,0.0,38.1375,4972.36,778.7875,36.61,242.65,39.3825,364.38,
2018-03-09 07:00:00+00:00,351.235,,2664.005,0.0,0.0,35.83,4970.3425,795.6125,272.8875,249.615,77.295,257.0325,
2018-03-09 08:00:00+00:00,356.9125,,2939.2275,0.0,0.0,34.6875,4974.2575,785.0225,520.4525,240.2375,59.93,176.185,
2018-03-09 09:00:00+00:00,339.2575,,2987.9075,0.0,0.0,34.6275,4970.1575,786.835,886.555,244.5975,15.32,171.85,
2018-03-09 10:00:00+00:00,328.5725,,2923.43,0.0,0.0,35.545,4971.9825,787.22,965.3525,246.71,4.885,111.85,
2018-03-09 11:00:00+00:00,330.6525,,2673.0325,0.0,0.0,35.64,4966.865,765.9725,901.2025,244.57,24.345,112.8125,13.875
2018-03-09 12:00:00+00:00,344.255,,2676.275,0.0,0.0,34.6025,4965.385,763.82,663.345,250.4075,15.0475,94.0,
2018-03-09 13:00:00+00:00,352.265,,2508.1175,0.0,0.0,36.14,4965.3275,762.7475,537.9125,257.5425,27.74,79.03,
2018-03-09 14:00:00+00:00,350.6775,,2318.7875,0.0,0.0,37.0625,4963.8225,745.76,446.59,260.11,64.6375,71.05,
2018-03-09 15:00:00+00:00,305.2025,,2395.4425,0.0,0.0,36.89,4963.6,778.0775,208.27,258.0925,126.0025,100.7325,
2018-03-09 16:00:00+00:00,245.3625,,2431.08,0.0,0.0,35.9475,4963.4525,798.3625,53.545,256.7075,141.9775,130.885,93.21
2018-03-09 17:00:00+00:00,190.715,,2437.7225,0.0,0.0,34.1225,4963.745,801.12,1.5475,260.47,141.045,211.8775,
2018-03-09 18:00:00+00:00,164.855,,2407.9025,0.0,0.0,33.825,4965.805,800.5875,0.0,259.5825,198.7125,366.71,148.88250000000002
2018-03-09 19:00:00+00:00,160.41,,2392.945,0.0,0.0,35.7425,4965.9,772.89,0.0,262.6475,215.1025,411.0875,
2018-03-09 20:00:00+00:00,153.5375,,2331.0725,0.0,0.0,37.195,4966.1175,739.86,0.0,257.075,241.6925,528.89,
2018-03-09 21:00:00+00:00,154.1075,,2383.93,0.0,0.0,38.965,4965.4025,658.055,0.0,246.77,298.3725,397.9475,
2018-03-09 22:00:00+00:00,154.5475,,2157.765,0.0,0.0,39.72,4964.0475,705.575,0.0,242.03,440.09,428.7425,
2018-03-09 23:00:00+00:00,151.3825,,1757.03,0.0,0.0,39.0,4963.3275,619.7775,0.0,229.015,501.875,531.0475,
2018-03-10 00:00:00+00:00,156.615,,1603.0,0.0,0.0,38.21,4962.2275,592.52,0.0,228.33,606.5175,619.9225,
2018-03-10 01:00:00+00:00,124.925,,1671.9775,0.0,0.0,37.49,4961.78,575.41,0.0,227.9575,647.2225,669.465,
2018-03-10 02:00:00+00:00,105.435,,1699.36,0.0,0.0,36.8525,4960.97,572.275,0.0,239.69,620.2625,697.1975,
2018-03-10 03:00:00+00:00,105.2475,,1647.2425,0.0,0.0,36.3025,4960.9025,576.32,0.0,245.625,698.6375,721.01,
2018-03-10 04:00:00+00:00,104.7125,,1754.995,0.0,0.0,36.2075,4958.3,614.14,0.0,242.1575,545.5225,669.7375,
2018-03-10 05:00:00+00:00,116.39,,1607.6625,0.0,0.0,37.0,4960.6125,684.135,0.0,245.1175,681.8025,648.615,
2018-03-10 06:00:00+00:00,126.48,,1684.5775,0.0,0.0,37.8125,4962.7525,696.345,36.4975,245.4925,692.11,686.75,
2018-03-10 07:00:00+00:00,128.97,,1778.4,0.0,0.0,37.5575,4962.8175,711.8825,253.3625,248.1275,669.7875,712.895,
2018-03-10 08:00:00+00:00,124.825,,1757.8325,0.0,0.0,37.0675,4962.7625,712.8075,534.2875,240.72,670.5625,714.2,
2018-03-10 09:00:00+00:00,131.285,,1747.7375,0.0,0.0,36.7225,4962.0525,719.385,636.4775,237.9325,613.365,636.695,
2018-03-10 10:00:00+00:00,140.875,,1756.9075,0.0,0.0,36.4625,4964.3675,717.105,799.93,237.4275,722.53,562.015,
2018-03-10 11:00:00+00:00,142.2275,,1737.1525,0.0,0.0,37.8025,4962.7625,742.03,884.205,239.175,700.24,511.125,
2018-03-10 12:00:00+00:00,145.0725,,1799.815,0.0,0.0,37.6925,4962.9275,724.8275,584.75,238.215,640.7725,419.225,-2.0075000000000003
2018-03-10 13:00:00+00:00,141.0575,,1788.855,0.0,0.0,37.5675,4961.83,772.0575,408.31,238.755,619.87,399.8625,18.345
2018-03-10 14:00:00+00:00,141.2475,,1831.84,0.0,0.0,37.7625,4962.0525,781.925,293.57,238.5625,508.3275,323.675,42.5325
2018-03-10 15:00:00+00:00,144.0925,,1812.2425,0.0,0.0,38.0175,4962.0475,784.8175,166.1125,244.605,370.2,330.6125,
2018-03-10 16:00:00+00:00,140.3925,,1891.4075,0.0,0.0,38.0575,4962.535,771.4025,68.2575,244.4875,360.28,337.71,94.8025
2018-03-10 17:00:00+00:00,142.63,,1885.1975,0.0,0.0,39.4375,4962.12,759.32,4.965,246.1225,372.575,341.8375,
2018-03-10 18:00:00+00:00,147.345,,1772.325,0.0,0.0,39.55,4964.605,735.3175,0.0,246.9375,330.1375,378.98,
2018-03-10 19:00:00+00:00,155.0025,,1744.6075,0.0,0.0,39.6125,4966.5475,643.7925,0.0,244.635,306.195,408.41,
2018-03-10 20:00:00+00:00,155.0875,,1696.18,0.0,0.0,39.735,4968.3825,593.5825,0.0,244.925,247.5275,293.5225,
2018-03-10 21:00:00+00:00,153.135,,1644.14,0.0,0.0,39.6475,4969.0025,574.14,0.0,244.82,157.6375,290.27,
2018-03-10 22:00:00+00:00,150.715,,1662.3625,0.0,0.0,39.0725,4968.8625,626.895,0.0,247.6525,97.61,405.5175,
2018-03-10 23:00:00+00:00,153.035,,1617.36,0.0,0.0,39.6875,4969.28,542.65,0.0,243.3125,17.08,400.8725,5.7975
2018-03-11 00:00:00+00:00,146.935,,1599.06,0.0,0.0,42.0375,4969.01,574.6375,0.0,234.8025,2.16,357.975,
2018-03-11 01:00:00+00:00,147.175,,1556.4625,0.0,0.0,42.84,4968.645,571.0425,0.0,228.485,,353.2125,
2018-03-11 02:00:00+00:00,145.6575,,1540.2925,0.0,0.0,42.005,4967.555,564.4325,0.0,226.3125,,174.4225,
2018-03-11 03:00:00+00:00,148.0875,,1562.1925,0.0,0.0,39.4225,4968.3075,552.7025,0.0,228.1475,29.545,189.8075,
2018-03-11 04:00:00+00:00,147.0125,,1505.2525,0.0,0.0,39.4375,4971.39,563.96,0.0,228.5075,130.1075,351.1125,
2018-03-11 05:00:00+00:00,145.48,,1559.47,0.0,0.0,39.3475,4965.2325,591.2025,0.0,230.6025,116.0425,381.3925,
2018-03-11 06:00:00+00:00,147.38,,1577.7575,0.0,0.0,40.3875,4965.175,635.7725,5.3775,228.835,71.605,451.7625,
2018-03-11 07:00:00+00:00,144.8425,,1728.8725,0.0,0.0,39.83,4971.5175,716.43,66.0025,227.125,108.6925,364.8875,40.337500000000006
2018-03-11 08:00:00+00:00,141.21,,1768.825,0.0,0.0,40.59,4968.995,748.04,319.4025,227.5675,179.3175,338.4625,39.662499999999994
2018-03-11 09:00:00+00:00,137.145,,1631.0825,0.0,0.0,39.025,4968.205,759.6425,632.92,224.9525,28.9175,317.5625,
2018-03-11 10:00:00+00:00,141.21,,1591.0275,0.0,0.0,38.5425,4970.4025,745.0125,975.9675,227.49,,318.055,41.095
2018-03-11 11:00:00+00:00,141.7125,,1597.79,0.0,0.0,39.6625,4969.5275,704.705,1256.17,228.635,,352.955,
2018-03-11 12:00:00+00:00,138.0975,,1620.1125,0.0,0.0,39.9625,4968.2925,710.005,997.0625,226.12,,305.0375,
2018-03-11 13:00:00+00:00,137.465,,1507.8675,0.0,0.0,39.72,4966.0825,695.695,1103.0425,225.225,1.4025,329.035,
2018-03-11 14:00:00+00:00,139.525,,1547.0125,0.0,0.0,38.9,4966.4375,643.5525,959.5375,227.31,31.5375,304.3475,
2018-03-11 15:00:00+00:00,141.6175,,1525.035,0.0,0.0,38.74,4964.7375,641.545,682.1675,227.725,89.0425,198.345,
2018-03-11 16:00:00+00:00,139.1675,,1529.9525,0.0,0.0,39.57,4964.9225,645.8175,290.745,219.2725,138.0625,176.5825,-150.76
2018-03-11 17:00:00+00:00,138.1575,,1680.7025,0.0,0.0,39.5,4963.25,631.71,25.5925,219.4425,81.0825,262.135,
2018-03-11 18:00:00+00:00,132.465,,1795.1125,0.0,0.0,40.245,4957.77,658.65,0.0,228.675,80.9925,469.83,
2018-03-11 19:00:00+00:00,130.905,,1773.7575,0.0,0.0,40.4475,4963.025,578.71,0.0,230.4875,123.405,499.565,
2018-03-11 20:00:00+00:00,128.9475,,1715.435,0.0,0.0,40.64,4964.7675,518.065,0.0,230.6075,315.775,597.065,-4.037500000000001
2018-03-11 21:00:00+00:00,128.36,,1817.085,0.0,0.0,40.93,4968.1725,497.3525,0.0,229.9,539.4225,637.0525,
2018-03-11 22:00:00+00:00,128.9725,,1707.5675,0.0,0.0,40.4975,4971.1,512.855,0.0,229.175,619.365,569.77,
2018-03-11 23:00:00+00:00,129.8725,,1474.1175,0.0,0.0,40.16,4968.6475,476.525,0.0,225.92,496.7825,478.66,
2018-03-12 00:00:00+00:00,131.05,,1387.6875,0.0,0.0,39.8575,4968.365,528.9225,0.0,228.7825,170.5725,414.35,7.232500000000002
2018-03-12 01:00:00+00:00,129.69,,1407.445,0.0,0.0,39.185,4968.365,579.135,0.0,229.32,192.6875,397.18,
2018-03-12 02:00:00+00:00,130.075,,1421.5325,0.0,0.0,38.895,4968.06,568.05,0.0,223.58,181.5025,390.1825,
2018-03-12 03:00:00+00:00,129.205,,1445.645,0.0,0.0,38.7825,4967.75,571.26,0.0,224.9575,99.87,412.33,
2018-03-12 04:00:00+00:00,131.1925,,1654.625,0.0,0.0,37.06,4967.555,605.71,0.0,224.93,228.965,528.7175,
2018-03-12 05:00:00+00:00,134.06,,2060.5275,0.0,0.0,36.73,4967.5525,658.7825,0.0,225.9,436.95,567.865,
2018-03-12 06:00:00+00:00,127.73,,2230.3075,0.0,0.0,37.81,4964.8675,742.1975,43.58,229.73,525.47,572.075,
2018-03-12 07:00:00+00:00,125.495,,2204.5225,0.0,0.0,37.3875,4966.29,768.535,320.9175,228.06,533.725,534.09,
2018-03-12 08:00:00+00:00,125.19,,2131.8,0.0,0.0,39.0725,4966.0075,739.7575,783.9025,225.5625,557.6625,517.0225,2.8249999999999997
2018-03-12 09:00:00+00:00,126.5025,,1915.465,0.0,0.0,40.2475,4966.3875,730.7475,957.3825,227.7525,556.6225,597.37,
2018-03-12 10:00:00+00:00,127.0825,,2023.225,0.0,0.0,41.8175,4967.2375,724.12,787.895,225.7925,612.0025,661.175,
2018-03-12 11:00:00+00:00,126.48,,2158.2175,0.0,0.0,43.38,4965.8325,744.1675,826.8125,231.8725,543.35,685.6075,
2018-03-12 12:00:00+00:00,124.99,,1767.8125,0.0,0.0,38.88,4965.8475,740.9025,998.035,234.6025,492.31,737.76,-19.857499999999998
2018-03-12 13:00:00+00:00,124.7125,,1797.51,0.0,0.0,39.0675,4964.6625,711.3725,902.69,238.6875,616.945,771.0925,
2018-03-12 14:00:00+00:00,126.105,,1767.84,0.0,0.0,39.0325,4965.085,718.38,720.4475,233.5475,632.615,681.045,
2018-03-12 15:00:00+00:00,127.0975,,1774.2775,0.0,0.0,40.145,4962.2275,713.875,436.53,228.6175,768.05,797.3475,
2018-03-12 16:00:00+00:00,124.215,,2016.8,0.0,0.0,40.0625,4962.725,691.2725,128.125,231.2475,797.345,747.565,79.1925
2018-03-12 17:00:00+00:00,127.0525,,2200.3275,0.0,0.0,39.585,4963.645,668.925,7.93,235.375,773.365,744.4275,
2018-03-12 18:00:00+00:00,131.17,,2290.875,0.0,0.0,39.58,4963.435,718.9325,0.0,240.0975,794.8875,823.2025,
2018-03-12 19:00:00+00:00,128.215,,2076.815,0.0,0.0,40.6075,4961.8725,680.8475,0.0,240.5475,794.2575,790.9025,
2018-03-12 20:00:00+00:00,125.41,,1576.6,0.0,0.0,40.9675,4963.46,602.1325,0.0,242.2575,793.635,780.6825,
2018-03-12 21:00:00+00:00,130.8925,,1439.3525,0.0,0.0,41.6825,4963.825,586.46,0.0,246.015,820.61,879.225,
2018-03-12 22:00:00+00:00,129.86,,1415.0,0.0,0.0,41.9825,4965.275,580.53,0.0,245.9375,823.7025,960.3225,
2018-03-12 23:00:00+00:00,128.1825,,1326.025,0.0,0.0,41.91,4966.13,509.0875,0.0,232.8525,812.3475,978.09,
2018-03-13 00:00:00+00:00,130.6725,,1321.295,0.0,0.0,41.7425,4966.4225,541.13,0.0,230.755,793.5525,968.615,
2018-03-13 01:00:00+00:00,132.585,,1341.97,0.0,0.0,41.745,4966.0625,586.7525,0.0,232.95,762.1825,938.5325,
2018-03-13 02:00:00+00:00,131.0475,,1368.9,0.0,0.0,41.395,4967.005,587.34,0.0,231.0,629.87,910.4125,
2018-03-13 03:00:00+00:00,127.67,,1375.7075,0.0,0.0,41.025,4966.0375,610.7175,0.0,234.0,679.69,1007.755,
2018-03-13 04:00:00+00:00,125.7475,,1334.0425,0.0,0.0,40.745,4966.0875,640.84,0.0,231.4775,809.3225,978.3975,
2018-03-13 05:00:00+00:00,126.195,,1504.855,0.0,0.0,38.8675,4966.05,685.84,0.0,232.4175,795.39,947.1675,-113.59250000000002
2018-03-13 06:00:00+00:00,126.8475,,1507.055,0.0,0.0,37.8275,4964.3225,747.865,7.4025,233.415,790.3025,1009.9025,
2018-03-13 07:00:00+00:00,128.175,,1554.655,0.0,0.0,37.9875,4963.93,756.225,63.99,230.3825,717.4725,1027.87,
2018-03-13 08:00:00+00:00,128.505,,1677.245,0.0,0.0,38.9375,4963.3925,755.9925,136.9475,221.735,598.2775,917.225,
2018-03-13 09:00:00+00:00,129.4375,,1706.1125,0.0,0.0,40.01,4965.05,756.5575,241.7925,222.715,443.5075,802.2675,
2018-03-13 10:00:00+00:00,126.05,,1665.4275,0.0,0.0,40.95,4965.32,755.2,315.685,230.025,288.195,694.1875,
2018-03-13 11:00:00+00:00,127.445,,1676.52,0.0,0.0,41.3675,4965.91,776.695,349.2175,231.6125,183.015,597.5825,42.019999999999996
2018-03-13 12:00:00+00:00,127.525,,1702.09,0.0,0.0,40.9575,4966.235,789.3225,326.9875,236.93,139.415,612.0675,3.21
2018-03-13 13:00:00+00:00,130.8375,,1580.7575,0.0,0.0,40.575,4965.1675,783.2475,352.16,236.84,160.0425,522.2975,-68.07499999999999
2018-03-13 14:00:00+00:00,128.2275,,1589.7025,0.0,0.0,41.1775,4963.81,795.945,275.875,238.9875,48.5675,490.68,
2018-03-13 15:00:00+00:00,134.6525,,1583.0025,0.0,0.0,41.9525,4964.3225,808.2825,229.09,231.5975,41.5275,414.0775,
2018-03-13 16:00:00+00:00,136.295,,1691.7775,0.0,0.0,40.215,4964.0425,804.93,96.5725,227.64,86.3875,290.7275,
2018-03-13 17:00:00+00:00,139.1275,,1924.17,0.0,0.0,41.67,4965.3975,794.16,13.345,231.685,91.0125,203.8,
2018-03-13 18:00:00+00:00,138.005,,2014.7625,0.0,0.0,42.145,4965.0225,787.205,0.0,229.1125,167.1225,128.73,
2018-03-13 19:00:00+00:00,138.2275,,2046.0025,0.0,0.0,42.905,4965.53,770.9425,0.0,229.1175,23.78,98.3075,
2018-03-13 20:00:00+00:00,140.0075,,1875.275,0.0,0.0,43.5175,4964.3775,751.6775,0.0,232.6625,24.6975,62.0675,
2018-03-13 21:00:00+00:00,136.9925,,1812.0625,0.0,0.0,42.72,4961.705,738.23,0.0,226.935,49.1775,73.39,4.525
2018-03-13 22:00:00+00:00,137.64,,1850.935,0.0,0.0,42.6725,4964.8525,724.565,0.0,231.4325,10.395,112.3275,21.515
2018-03-13 23:00:00+00:00,137.515,,1839.02,0.0,0.0,42.51,4965.4,703.385,0.0,227.955,34.8425,118.675,
2018-03-14 00:00:00+00:00,137.9075,,1675.5425,0.0,0.0,43.665,4966.3175,728.6875,0.0,226.6275,52.4975,152.565,
2018-03-14 01:00:00+00:00,140.5775,,1615.64,0.0,0.0,43.675,4967.2425,725.1825,0.0,223.0725,90.495,158.16,
2018-03-14 02:00:00+00:00,139.4775,,1682.1175,0.0,0.0,43.9375,4966.61,729.74,0.0,223.395,115.6825,168.8375,
2018-03-14 03:00:00+00:00,138.485,,1713.87,0.0,0.0,44.39,4966.135,715.685,0.0,228.645,122.75,196.8175,
2018-03-14 04:00:00+00:00,140.6925,,1950.3575,0.0,0.0,44.5575,4965.6425,732.2925,0.0,225.2925,78.335,194.715,
2018-03-14 05:00:00+00:00,139.9475,,2215.0725,0.0,0.0,44.5725,4966.955,762.8,0.0,225.55,42.2825,216.1175,-112.9075
2018-03-14 06:00:00+00:00,134.8425,,2558.28,0.0,0.0,43.9,4965.58,805.2125,87.4975,221.785,34.865,269.625,
2018-03-14 07:00:00+00:00,135.935,,2690.3175,0.0,0.0,43.345,4965.1425,787.4825,506.98,223.35,72.33,335.4625,
2018-03-14 08:00:00+00:00,136.2525,,2589.535,0.0,0.0,32.8625,4965.915,750.3275,1127.0325,219.915,104.5975,173.7975,
2018-03-14 09:00:00+00:00,116.8175,,2257.5225,0.0,0.0,32.195,4963.7375,723.5225,1604.73,215.905,120.605,128.925,
2018-03-14 10:00:00+00:00,125.4675,,2334.875,0.0,0.0,41.0025,4962.8225,721.1475,1828.1925,220.775,160.875,188.9575,113.7625
2018-03-14 11:00:00+00:00,136.04,,2356.3025,0.0,0.0,42.945,4962.76,731.79,1780.695,222.9875,189.44,261.81,
2018-03-14 12:00:00+00:00,139.355,,2176.075,0.0,0.0,43.7225,4963.1525,728.545,1678.8975,226.9225,263.8475,350.8825,
2018-03-14 13:00:00+00:00,140.1775,,2330.99,0.0,0.0,44.4825,4963.87,698.8425,1498.3,227.2725,171.445,397.535,
2018-03-14 14:00:00+00:00,137.1475,,2384.7625,0.0,0.0,44.565,4963.335,727.07,1174.6925,221.76,213.6975,413.6625,
2018-03-14 15:00:00+00:00,137.845,,2370.985,0.0,0.0,44.7375,4963.8675,713.2175,743.9875,223.41,315.1125,471.6675,39.440000000000005
2018-03-14 16:00:00+00:00,136.865,,2222.605,0.0,0.0,44.5275,4963.6125,752.9575,318.2675,218.8475,413.1675,491.8225,
2018-03-14 17:00:00+00:00,140.93,,2281.7575,0.0,0.0,44.035,4961.9975,756.5125,33.9575,219.77,583.625,507.715,
