,Fossil Gas,Hydro Water Reservoir,Marine,Nuclear,Other,Solar,Wind Onshore
2018-04-05 17:00:00+00:00,,8886.0,,8196.0,1112.0,,1874.0
2018-04-05 18:00:00+00:00,,8459.0,,8200.0,1123.0,,2094.0
2018-04-05 19:00:00+00:00,,8011.0,,8198.0,1127.0,,2381.0
2018-04-05 20:00:00+00:00,,6699.0,,8197.0,1130.0,,2676.0
2018-04-05 21:00:00+00:00,,5291.0,,8197.0,1123.0,,2868.0
2018-04-05 22:00:00+00:00,,4224.0,,8195.0,1108.0,,2938.0
2018-04-05 23:00:00+00:00,,4020.0,,8193.0,1100.0,,3131.0
2018-04-06 00:00:00+00:00,,4020.0,,8098.0,1101.0,,3269.0
2018-04-06 01:00:00+00:00,,4077.0,,7946.0,1116.0,,3388.0
2018-04-06 02:00:00+00:00,,4564.0,,7977.0,1122.0,,3518.0
2018-04-06 03:00:00+00:00,,5623.0,,7995.0,1124.0,,3759.0
2018-04-06 04:00:00+00:00,,7939.0,,7974.0,1140.0,,4061.0
2018-04-06 05:00:00+00:00,,9628.0,,7823.0,1148.0,,4311.0
2018-04-06 06:00:00+00:00,,9849.0,,7747.0,1167.0,,4468.0
2018-04-06 07:00:00+00:00,,9688.0,,7747.0,1185.0,,4600.0
2018-04-06 08:00:00+00:00,,9300.0,,7760.0,1195.0,,4760.0
2018-04-06 09:00:00+00:00,,8971.0,,7905.0,1196.0,,4854.0
2018-04-06 10:00:00+00:00,,8527.0,,7996.0,1191.0,,4831.0
2018-04-06 11:00:00+00:00,,8435.0,,7995.0,1187.0,,4710.0
2018-04-06 12:00:00+00:00,,8050.0,,7981.0,1186.0,,4606.0
2018-04-06 13:00:00+00:00,,7838.0,,7933.0,1180.0,,4376.0
2018-04-06 14:00:00+00:00,,8001.0,,7852.0,1168.0,,4081.0
2018-04-06 15:00:00+00:00,,8118.0,,7820.0,1155.0,,3762.0
2018-04-06 16:00:00+00:00,,8373.0,,7912.0,1144.0,,3253.0
2018-04-06 17:00:00+00:00,,8354.0,,8027.0,1126.0,,2915.0
2018-04-06 18:00:00+00:00,,8320.0,,8063.0,1116.0,,2687.0
2018-04-06 19:00:00+00:00,,7195.0,,8067.0,1109.0,,2368.0
2018-04-06 20:00:00+00:00,,6636.0,,8067.0,1097.0,,2263.0
2018-04-06 21:00:00+00:00,,5541.0,,8068.0,1090.0,,2118.0
2018-04-06 22:00:00+00:00,,4181.0,,8071.0,1104.0,,1823.0
2018-04-06 23:00:00+00:00,,4020.0,,8071.0,1100.0,,1793.0
2018-04-07 00:00:00+00:00,,3929.0,,8073.0,1094.0,,1856.0
2018-04-07 01:00:00+00:00,,3886.0,,8082.0,1094.0,,1973.0
2018-04-07 02:00:00+00:00,,4019.0,,8092.0,1096.0,,2227.0
2018-04-07 03:00:00+00:00,,4259.0,,8100.0,1097.0,,2265.0
2018-04-07 04:00:00+00:00,,4723.0,,8108.0,1097.0,,2367.0
2018-04-07 05:00:00+00:00,,5443.0,,8115.0,1104.0,,2432.0
2018-04-07 06:00:00+00:00,,6174.0,,8123.0,1118.0,,2321.0
2018-04-07 07:00:00+00:00,,6467.0,,8136.0,1135.0,,2219.0
2018-04-07 08:00:00+00:00,,6448.0,,8255.0,1130.0,,2150.0
2018-04-07 09:00:00+00:00,,6269.0,,8300.0,1138.0,,2118.0
2018-04-07 10:00:00+00:00,,5824.0,,8308.0,1155.0,,2180.0
2018-04-07 11:00:00+00:00,,5428.0,,8316.0,1108.0,,2248.0
2018-04-07 12:00:00+00:00,,5246.0,,8321.0,1074.0,,2195.0
2018-04-07 13:00:00+00:00,,5226.0,,8324.0,1063.0,,2173.0
2018-04-07 14:00:00+00:00,,5603.0,,8330.0,1065.0,,2094.0
2018-04-07 15:00:00+00:00,,5904.0,,8311.0,1035.0,,2092.0
2018-04-07 16:00:00+00:00,,6157.0,,8315.0,1035.0,,1992.0
2018-04-07 17:00:00+00:00,,6344.0,,8353.0,1019.0,,1981.0
2018-04-07 18:00:00+00:00,,6392.0,,8366.0,1017.0,,1962.0
2018-04-07 19:00:00+00:00,,5789.0,,8368.0,1027.0,,2017.0
2018-04-07 20:00:00+00:00,,5185.0,,8371.0,1026.0,,2005.0
2018-04-07 21:00:00+00:00,,4295.0,,8372.0,1019.0,,1869.0
2018-04-07 22:00:00+00:00,,3839.0,,8373.0,1041.0,,1637.0
2018-04-07 23:00:00+00:00,,3806.0,,8373.0,1039.0,,1470.0
2018-04-08 00:00:00+00:00,,3801.0,,8374.0,1042.0,,1291.0
2018-04-08 01:00:00+00:00,,3801.0,,8374.0,1038.0,,1173.0
2018-04-08 02:00:00+00:00,,3798.0,,8376.0,1032.0,,1040.0
2018-04-08 03:00:00+00:00,,3925.0,,8407.0,1018.0,,957.0
2018-04-08 04:00:00+00:00,,4761.0,,8471.0,1011.0,,850.0
2018-04-08 05:00:00+00:00,,5424.0,,8471.0,1015.0,,749.0
2018-04-08 06:00:00+00:00,,5690.0,,8471.0,1007.0,,634.0
2018-04-08 07:00:00+00:00,,5994.0,,8470.0,1011.0,,502.0
2018-04-08 08:00:00+00:00,,6115.0,,8471.0,1023.0,,427.0
2018-04-08 09:00:00+00:00,,6084.0,,8470.0,1021.0,,395.0
2018-04-08 10:00:00+00:00,,6036.0,,8470.0,1029.0,,403.0
2018-04-08 11:00:00+00:00,,5884.0,,8470.0,1051.0,,483.0
2018-04-08 12:00:00+00:00,,5703.0,,8470.0,1053.0,,543.0
2018-04-08 13:00:00+00:00,,5707.0,,8468.0,1048.0,,573.0
2018-04-08 14:00:00+00:00,,5933.0,,8467.0,1019.0,,704.0
2018-04-08 15:00:00+00:00,,6363.0,,8463.0,1022.0,,842.0
2018-04-08 16:00:00+00:00,,6618.0,,8461.0,1025.0,,960.0
2018-04-08 17:00:00+00:00,,6988.0,,8460.0,1034.0,,1120.0
2018-04-08 18:00:00+00:00,,7211.0,,8461.0,1028.0,,1247.0
2018-04-08 19:00:00+00:00,,6980.0,,8476.0,1034.0,,1334.0
2018-04-08 20:00:00+00:00,,6318.0,,8502.0,1029.0,,1365.0
2018-04-08 21:00:00+00:00,,5319.0,,8505.0,1024.0,,1376.0
2018-04-08 22:00:00+00:00,,4271.0,,8505.0,1017.0,,1329.0
2018-04-08 23:00:00+00:00,,4191.0,,8506.0,1010.0,,1263.0
2018-04-09 00:00:00+00:00,,4139.0,,8506.0,1008.0,,1239.0
2018-04-09 01:00:00+00:00,,4294.0,,8505.0,1007.0,,1258.0
2018-04-09 02:00:00+00:00,,4957.0,,8499.0,984.0,,1271.0
2018-04-09 03:00:00+00:00,,6166.0,,8495.0,986.0,,1359.0
2018-04-09 04:00:00+00:00,,8520.0,,8520.0,1002.0,,1367.0
2018-04-09 05:00:00+00:00,,10058.0,,8531.0,1011.0,,1421.0
2018-04-09 06:00:00+00:00,,10103.0,,8537.0,1022.0,,1383.0
2018-04-09 07:00:00+00:00,,9921.0,,8541.0,1052.0,,1342.0
2018-04-09 08:00:00+00:00,,9625.0,,8541.0,1052.0,,1329.0
2018-04-09 09:00:00+00:00,,9561.0,,8538.0,1051.0,,1352.0
2018-04-09 10:00:00+00:00,,9011.0,,8539.0,1061.0,,1359.0
2018-04-09 11:00:00+00:00,,8598.0,,8538.0,1061.0,,1362.0
2018-04-09 12:00:00+00:00,,8292.0,,8534.0,1071.0,,1317.0
2018-04-09 13:00:00+00:00,,8236.0,,8539.0,1059.0,,1295.0
2018-04-09 14:00:00+00:00,,8263.0,,8546.0,1045.0,,1315.0
2018-04-09 15:00:00+00:00,,8716.0,,8554.0,1016.0,,1343.0
2018-04-09 16:00:00+00:00,,9031.0,,8562.0,1010.0,,1355.0
2018-04-09 17:00:00+00:00,,9052.0,,8572.0,1019.0,,1483.0
2018-04-09 18:00:00+00:00,,8883.0,,8585.0,1022.0,,1545.0
2018-04-09 19:00:00+00:00,,8098.0,,8599.0,1034.0,,1609.0
2018-04-09 20:00:00+00:00,,6885.0,,8610.0,1035.0,,1814.0
2018-04-09 21:00:00+00:00,,5371.0,,8623.0,1051.0,,1889.0
2018-04-09 22:00:00+00:00,,4048.0,,8621.0,982.0,,1851.0
2018-04-09 23:00:00+00:00,,3844.0,,8624.0,993.0,,1920.0
2018-04-10 00:00:00+00:00,,3801.0,,8628.0,991.0,,1972.0
2018-04-10 01:00:00+00:00,,3826.0,,8636.0,987.0,,1987.0
2018-04-10 02:00:00+00:00,,4266.0,,8636.0,989.0,,2015.0
2018-04-10 03:00:00+00:00,,5316.0,,8635.0,981.0,,1987.0
2018-04-10 04:00:00+00:00,,7343.0,,8633.0,1002.0,,1955.0
2018-04-10 05:00:00+00:00,,9200.0,,8638.0,1069.0,,1911.0
2018-04-10 06:00:00+00:00,,9327.0,,8637.0,1076.0,,1901.0
2018-04-10 07:00:00+00:00,,9269.0,,8640.0,1081.0,,1904.0
2018-04-10 08:00:00+00:00,,8949.0,,8635.0,1078.0,,1890.0
2018-04-10 09:00:00+00:00,,8679.0,,8639.0,1074.0,,1946.0
2018-04-10 10:00:00+00:00,,8271.0,,8640.0,1072.0,,2024.0
2018-04-10 11:00:00+00:00,,7844.0,,8642.0,1072.0,,2072.0
2018-04-10 12:00:00+00:00,,7455.0,,8642.0,1070.0,,2116.0
2018-04-10 13:00:00+00:00,,7247.0,,8644.0,1062.0,,2148.0
2018-04-10 14:00:00+00:00,,7234.0,,8645.0,1053.0,,2198.0
2018-04-10 15:00:00+00:00,,7423.0,,8644.0,1041.0,,2265.0
2018-04-10 16:00:00+00:00,,7511.0,,8641.0,1055.0,,2331.0
2018-04-10 17:00:00+00:00,,7556.0,,8639.0,1068.0,,2414.0
2018-04-10 18:00:00+00:00,,7426.0,,8635.0,1075.0,,2470.0
2018-04-10 19:00:00+00:00,,7063.0,,8632.0,1063.0,,2512.0
2018-04-10 20:00:00+00:00,,5741.0,,8633.0,1057.0,,2657.0
2018-04-10 21:00:00+00:00,,4971.0,,8634.0,1061.0,,2685.0
2018-04-10 22:00:00+00:00,,3858.0,,8635.0,1088.0,,2650.0
2018-04-10 23:00:00+00:00,,3742.0,,8634.0,1091.0,,2560.0
2018-04-11 00:00:00+00:00,,3744.0,,8631.0,1118.0,,2600.0
2018-04-11 01:00:00+00:00,,3781.0,,8632.0,1143.0,,2582.0
2018-04-11 02:00:00+00:00,,4178.0,,8633.0,1153.0,,2592.0
2018-04-11 03:00:00+00:00,,5268.0,,8631.0,1167.0,,2559.0
2018-04-11 04:00:00+00:00,,7693.0,,8632.0,1180.0,,2512.0
2018-04-11 05:00:00+00:00,,9476.0,,8633.0,1191.0,,2393.0
2018-04-11 06:00:00+00:00,,9605.0,,8631.0,1202.0,,2268.0
2018-04-11 07:00:00+00:00,,9563.0,,8633.0,1210.0,,2118.0
2018-04-11 08:00:00+00:00,,9365.0,,8632.0,1240.0,,1925.0
2018-04-11 09:00:00+00:00,,8918.0,,8632.0,1232.0,,1807.0
2018-04-11 10:00:00+00:00,,8191.0,,8630.0,1224.0,,1847.0
2018-04-11 11:00:00+00:00,,7619.0,,8628.0,1215.0,,1878.0
2018-04-11 12:00:00+00:00,,7280.0,,8628.0,1195.0,,1863.0
2018-04-11 13:00:00+00:00,,7238.0,,8627.0,1188.0,,1811.0
2018-04-11 14:00:00+00:00,,7297.0,,8626.0,1172.0,,1783.0
2018-04-11 15:00:00+00:00,,7374.0,,8626.0,1172.0,,1763.0
2018-04-11 16:00:00+00:00,,7479.0,,8625.0,1170.0,,1807.0
2018-04-11 17:00:00+00:00,,7639.0,,8617.0,1185.0,,1825.0
2018-04-11 18:00:00+00:00,,7609.0,,8386.0,1157.0,,1848.0
2018-04-11 19:00:00+00:00,,7308.0,,8105.0,1133.0,,1811.0
2018-04-11 20:00:00+00:00,,6099.0,,8108.0,1135.0,,1846.0
2018-04-11 21:00:00+00:00,,5303.0,,8107.0,1123.0,,1806.0
2018-04-11 22:00:00+00:00,,4054.0,,8109.0,1136.0,,1780.0
2018-04-11 23:00:00+00:00,,3994.0,,8108.0,1124.0,,1768.0
2018-04-12 00:00:00+00:00,,3996.0,,8109.0,1131.0,,1752.0
2018-04-12 01:00:00+00:00,,4059.0,,8109.0,1135.0,,1750.0
2018-04-12 02:00:00+00:00,,4539.0,,8108.0,1120.0,,1776.0
2018-04-12 03:00:00+00:00,,5808.0,,8107.0,1135.0,,1807.0
2018-04-12 04:00:00+00:00,,8079.0,,8104.0,1165.0,,1809.0
2018-04-12 05:00:00+00:00,,9400.0,,8095.0,1177.0,,1797.0
2018-04-12 06:00:00+00:00,,9629.0,,8085.0,1253.0,,1741.0
2018-04-12 07:00:00+00:00,,9555.0,,8086.0,1232.0,,1678.0
2018-04-12 08:00:00+00:00,,9204.0,,8089.0,1210.0,,1765.0
2018-04-12 09:00:00+00:00,,8727.0,,8089.0,1199.0,,1859.0
2018-04-12 10:00:00+00:00,,8168.0,,8090.0,1203.0,,2003.0
2018-04-12 11:00:00+00:00,,7786.0,,8090.0,1173.0,,2054.0
2018-04-12 12:00:00+00:00,,7554.0,,8091.0,1135.0,,2119.0
2018-04-12 13:00:00+00:00,,7478.0,,8091.0,1145.0,,2194.0
2018-04-12 14:00:00+00:00,,7457.0,,8091.0,1141.0,,2232.0
2018-04-12 15:00:00+00:00,,7448.0,,8091.0,1128.0,,2302.0
2018-04-12 16:00:00+00:00,,7462.0,,8102.0,1115.0,,2378.0
2018-04-12 17:00:00+00:00,,7499.0,,8103.0,1117.0,,2414.0
2018-04-12 18:00:00+00:00,,7380.0,,8101.0,1131.0,,2463.0
2018-04-12 19:00:00+00:00,,6586.0,,8102.0,1108.0,,2504.0
2018-04-12 20:00:00+00:00,,5666.0,,8103.0,1101.0,,2595.0
2018-04-12 21:00:00+00:00,,5081.0,,8103.0,1104.0,,2644.0
2018-04-12 22:00:00+00:00,,3974.0,,8104.0,1079.0,,2639.0
2018-04-12 23:00:00+00:00,,3895.0,,8106.0,1078.0,,2639.0
2018-04-13 00:00:00+00:00,,3877.0,,8101.0,1091.0,,2615.0
2018-04-13 01:00:00+00:00,,3939.0,,7939.0,1090.0,,2638.0
2018-04-13 02:00:00+00:00,,4541.0,,7768.0,1091.0,,2623.0
2018-04-13 03:00:00+00:00,,5363.0,,7582.0,1103.0,,2627.0
2018-04-13 04:00:00+00:00,,7485.0,,7433.0,1144.0,,2658.0
2018-04-13 05:00:00+00:00,,9326.0,,7429.0,1167.0,,2644.0
2018-04-13 06:00:00+00:00,,9542.0,,7428.0,1137.0,,2583.0
2018-04-13 07:00:00+00:00,,9520.0,,7426.0,1088.0,,2500.0
2018-04-13 08:00:00+00:00,,9222.0,,7426.0,1080.0,,2500.0
2018-04-13 09:00:00+00:00,,8789.0,,7427.0,1058.0,,2543.0
2018-04-13 10:00:00+00:00,,8548.0,,7434.0,1082.0,,2646.0
2018-04-13 11:00:00+00:00,,8328.0,,7435.0,1049.0,,2764.0
2018-04-13 12:00:00+00:00,,7855.0,,7434.0,1040.0,,2817.0
2018-04-13 13:00:00+00:00,,7671.0,,7435.0,1039.0,,2875.0
2018-04-13 14:00:00+00:00,,7790.0,,7434.0,1017.0,,2938.0
2018-04-13 15:00:00+00:00,,7571.0,,7433.0,996.0,,3072.0
2018-04-13 16:00:00+00:00,,7522.0,,7432.0,991.0,,3331.0
2018-04-13 17:00:00+00:00,,7330.0,,7431.0,984.0,,3565.0
2018-04-13 18:00:00+00:00,,7050.0,,7432.0,992.0,,3678.0
2018-04-13 19:00:00+00:00,,6705.0,,7432.0,999.0,,3706.0
2018-04-13 20:00:00+00:00,,5882.0,,7432.0,990.0,,3814.0
2018-04-13 21:00:00+00:00,,4853.0,,7435.0,1006.0,,3844.0
2018-04-13 22:00:00+00:00,,3918.0,,7436.0,995.0,,3796.0
2018-04-13 23:00:00+00:00,,3682.0,,7437.0,988.0,,3652.0
2018-04-14 00:00:00+00:00,,3584.0,,7437.0,989.0,,3461.0
2018-04-14 01:00:00+00:00,,3566.0,,7435.0,991.0,,3377.0
2018-04-14 02:00:00+00:00,,3593.0,,7437.0,978.0,,3263.0
2018-04-14 03:00:00+00:00,,3801.0,,7435.0,966.0,,3033.0
2018-04-14 04:00:00+00:00,,4175.0,,7436.0,965.0,,2809.0
2018-04-14 05:00:00+00:00,,4276.0,,7437.0,972.0,,2548.0
2018-04-14 06:00:00+00:00,,4777.0,,7438.0,1004.0,,2190.0
2018-04-14 07:00:00+00:00,,5267.0,,7436.0,1029.0,,1700.0
2018-04-14 08:00:00+00:00,,5428.0,,7429.0,1007.0,,1210.0
2018-04-14 09:00:00+00:00,,5327.0,,7429.0,963.0,,1087.0
2018-04-14 10:00:00+00:00,,5103.0,,7435.0,908.0,,965.0
2018-04-14 11:00:00+00:00,,4970.0,,7435.0,899.0,,919.0
2018-04-14 12:00:00+00:00,,5045.0,,7435.0,894.0,,857.0
2018-04-14 13:00:00+00:00,,4978.0,,7436.0,887.0,,779.0
2018-04-14 14:00:00+00:00,,5057.0,,7437.0,873.0,,734.0
2018-04-14 15:00:00+00:00,,5873.0,,7436.0,834.0,,675.0
2018-04-14 16:00:00+00:00,,6496.0,,7432.0,832.0,,723.0
2018-04-14 17:00:00+00:00,,7056.0,,7429.0,823.0,,829.0
2018-04-14 18:00:00+00:00,,7094.0,,7428.0,831.0,,917.0
2018-04-14 19:00:00+00:00,,6822.0,,7428.0,833.0,,1009.0
2018-04-14 20:00:00+00:00,,5871.0,,7430.0,833.0,,1118.0
2018-04-14 21:00:00+00:00,,4679.0,,7429.0,842.0,,1099.0
2018-04-14 22:00:00+00:00,,4487.0,,7430.0,836.0,,1054.0
2018-04-14 23:00:00+00:00,,4152.0,,7433.0,859.0,,1061.0
2018-04-15 00:00:00+00:00,,4081.0,,7434.0,860.0,,1078.0
2018-04-15 01:00:00+00:00,,4077.0,,7434.0,864.0,,1056.0
2018-04-15 02:00:00+00:00,,4075.0,,7435.0,867.0,,1054.0
2018-04-15 03:00:00+00:00,,4106.0,,7436.0,871.0,,972.0
2018-04-15 04:00:00+00:00,,4222.0,,7437.0,871.0,,870.0
2018-04-15 05:00:00+00:00,,4096.0,,7437.0,881.0,,814.0
2018-04-15 06:00:00+00:00,,4346.0,,7437.0,878.0,,726.0
2018-04-15 07:00:00+00:00,,4816.0,,7436.0,852.0,,573.0
2018-04-15 08:00:00+00:00,,5089.0,,7434.0,844.0,,445.0
2018-04-15 09:00:00+00:00,,5137.0,,7434.0,849.0,,386.0
2018-04-15 10:00:00+00:00,,5139.0,,7436.0,856.0,,384.0
2018-04-15 11:00:00+00:00,,5190.0,,7437.0,865.0,,365.0
2018-04-15 12:00:00+00:00,,5178.0,,7437.0,862.0,,356.0
2018-04-15 13:00:00+00:00,,5186.0,,7436.0,852.0,,356.0
2018-04-15 14:00:00+00:00,,5567.0,,7436.0,844.0,,306.0
2018-04-15 15:00:00+00:00,,5837.0,,7434.0,835.0,,307.0
2018-04-15 16:00:00+00:00,,6499.0,,7435.0,829.0,,325.0
2018-04-15 17:00:00+00:00,,7108.0,,7433.0,819.0,,367.0
2018-04-15 18:00:00+00:00,,7371.0,,7431.0,835.0,,397.0
2018-04-15 19:00:00+00:00,,7227.0,,7432.0,830.0,,407.0
2018-04-15 20:00:00+00:00,,6290.0,,3491.0,825.0,,418.0
2018-04-15 21:00:00+00:00,,5039.0,,7434.0,816.0,,443.0
2018-04-15 22:00:00+00:00,,4453.0,,7436.0,847.0,,415.0
2018-04-15 23:00:00+00:00,,4367.0,,7436.0,859.0,,374.0
2018-04-16 00:00:00+00:00,,4351.0,,7438.0,863.0,,350.0
2018-04-16 01:00:00+00:00,,4429.0,,7437.0,873.0,,339.0
2018-04-16 02:00:00+00:00,,5226.0,,7438.0,884.0,,344.0
2018-04-16 03:00:00+00:00,,6286.0,,7437.0,911.0,,336.0
2018-04-16 04:00:00+00:00,,7767.0,,7432.0,933.0,,296.0
2018-04-16 05:00:00+00:00,,8718.0,,7428.0,987.0,,268.0
2018-04-16 06:00:00+00:00,,9526.0,,7339.0,1032.0,,237.0
2018-04-16 07:00:00+00:00,,9357.0,,7195.0,970.0,,174.0
2018-04-16 08:00:00+00:00,,9074.0,,7196.0,968.0,,152.0
2018-04-16 09:00:00+00:00,,8937.0,,7237.0,963.0,,98.0
2018-04-16 10:00:00+00:00,,8361.0,,7350.0,962.0,,94.0
2018-04-16 11:00:00+00:00,,7895.0,,7419.0,947.0,,86.0
2018-04-16 12:00:00+00:00,,7478.0,,7419.0,939.0,,86.0
2018-04-16 13:00:00+00:00,,7356.0,,7419.0,931.0,,88.0
2018-04-16 14:00:00+00:00,,7251.0,,7419.0,932.0,,101.0
2018-04-16 15:00:00+00:00,,7592.0,,7417.0,931.0,,103.0
2018-04-16 16:00:00+00:00,,7959.0,,7418.0,936.0,,106.0
2018-04-16 17:00:00+00:00,,8130.0,,7419.0,929.0,,115.0
2018-04-16 18:00:00+00:00,,8307.0,,7420.0,933.0,,142.0
2018-04-16 19:00:00+00:00,,7968.0,,7425.0,923.0,,156.0
2018-04-16 20:00:00+00:00,,6841.0,,7427.0,897.0,,194.0
2018-04-16 21:00:00+00:00,,5587.0,,7430.0,893.0,,245.0
2018-04-16 22:00:00+00:00,,4172.0,,7432.0,866.0,,231.0
2018-04-16 23:00:00+00:00,,3721.0,,7433.0,864.0,,280.0
2018-04-17 00:00:00+00:00,,3694.0,,7435.0,865.0,,330.0
2018-04-17 01:00:00+00:00,,3778.0,,7436.0,867.0,,388.0
2018-04-17 02:00:00+00:00,,4387.0,,7436.0,867.0,,485.0
2018-04-17 03:00:00+00:00,,5735.0,,7434.0,880.0,,502.0
2018-04-17 04:00:00+00:00,,7286.0,,7430.0,930.0,,476.0
2018-04-17 05:00:00+00:00,,8447.0,,7427.0,968.0,,456.0
2018-04-17 06:00:00+00:00,,8541.0,,7425.0,970.0,,406.0
2018-04-17 07:00:00+00:00,,8397.0,,7430.0,985.0,,340.0
2018-04-17 08:00:00+00:00,,8112.0,,7433.0,968.0,,292.0
2018-04-17 09:00:00+00:00,,7956.0,,7435.0,963.0,,291.0
2018-04-17 10:00:00+00:00,,7542.0,,7433.0,913.0,,354.0
2018-04-17 11:00:00+00:00,,7293.0,,7426.0,881.0,,455.0
2018-04-17 12:00:00+00:00,,7064.0,,7427.0,848.0,,516.0
2018-04-17 13:00:00+00:00,,7072.0,,7427.0,826.0,,578.0
2018-04-17 14:00:00+00:00,,7122.0,,7427.0,811.0,,611.0
2018-04-17 15:00:00+00:00,,7328.0,,7423.0,807.0,,671.0
2018-04-17 16:00:00+00:00,,7632.0,,7420.0,823.0,,694.0
2018-04-17 17:00:00+00:00,,7803.0,,7419.0,836.0,,761.0
2018-04-17 18:00:00+00:00,,7623.0,,7415.0,831.0,,818.0
2018-04-17 19:00:00+00:00,,7361.0,,7412.0,836.0,,890.0
2018-04-17 20:00:00+00:00,,6358.0,,7414.0,819.0,,997.0
2018-04-17 21:00:00+00:00,,5622.0,,7470.0,820.0,,1084.0
2018-04-17 22:00:00+00:00,,4018.0,,7416.0,802.0,,1182.0
2018-04-17 23:00:00+00:00,,3718.0,,7415.0,797.0,,1275.0
2018-04-18 00:00:00+00:00,,3702.0,,7417.0,794.0,,1420.0
2018-04-18 01:00:00+00:00,,3769.0,,7418.0,792.0,,1561.0
2018-04-18 02:00:00+00:00,,4351.0,,7417.0,809.0,,1675.0
2018-04-18 03:00:00+00:00,,5679.0,,7418.0,840.0,,1736.0
2018-04-18 04:00:00+00:00,,7492.0,,7415.0,873.0,,1714.0
2018-04-18 05:00:00+00:00,,8538.0,,7411.0,901.0,,1738.0
2018-04-18 06:00:00+00:00,,8704.0,,7404.0,904.0,,1642.0
2018-04-18 07:00:00+00:00,,8581.0,,7399.0,887.0,,1445.0
2018-04-18 08:00:00+00:00,,7997.0,,7398.0,845.0,,1462.0
2018-04-18 09:00:00+00:00,,7714.0,,7399.0,831.0,,1451.0
2018-04-18 10:00:00+00:00,,7508.0,,7403.0,804.0,,1541.0
2018-04-18 11:00:00+00:00,,7152.0,,7407.0,810.0,,1678.0
2018-04-18 12:00:00+00:00,,6964.0,,7416.0,809.0,,1793.0
2018-04-18 13:00:00+00:00,,6942.0,,7419.0,818.0,,1893.0
2018-04-18 14:00:00+00:00,,6968.0,,7421.0,818.0,,1938.0
2018-04-18 15:00:00+00:00,,7074.0,,7419.0,824.0,,1981.0
2018-04-18 16:00:00+00:00,,7469.0,,7417.0,818.0,,2157.0
2018-04-18 17:00:00+00:00,,7525.0,,7407.0,801.0,,2392.0
2018-04-18 18:00:00+00:00,,7393.0,,7400.0,774.0,,2488.0
2018-04-18 19:00:00+00:00,,7325.0,,7395.0,768.0,,2597.0
2018-04-18 20:00:00+00:00,,6300.0,,7394.0,758.0,,2652.0
2018-04-18 21:00:00+00:00,,5385.0,,7446.0,754.0,,
2018-04-18 22:00:00+00:00,,4200.0,,7401.0,716.0,,2642.0
2018-04-18 23:00:00+00:00,,3909.0,,7406.0,712.0,,2624.0
2018-04-19 00:00:00+00:00,,3887.0,,7410.0,739.0,,2595.0
2018-04-19 01:00:00+00:00,,3921.0,,7414.0,753.0,,2551.0
2018-04-19 02:00:00+00:00,,4548.0,,7413.0,759.0,,2446.0
2018-04-19 03:00:00+00:00,,6059.0,,7413.0,773.0,,2237.0
2018-04-19 04:00:00+00:00,,7376.0,,7411.0,815.0,,2019.0
2018-04-19 05:00:00+00:00,,8560.0,,7407.0,826.0,,1786.0
2018-04-19 06:00:00+00:00,,8872.0,,7402.0,838.0,,1340.0
2018-04-19 07:00:00+00:00,,8691.0,,7395.0,832.0,,942.0
2018-04-19 08:00:00+00:00,,8334.0,,7395.0,785.0,,608.0
2018-04-19 09:00:00+00:00,,8091.0,,7397.0,780.0,,456.0
2018-04-19 10:00:00+00:00,,7404.0,,7403.0,788.0,,383.0
2018-04-19 11:00:00+00:00,,7182.0,,7404.0,745.0,,366.0
2018-04-19 12:00:00+00:00,,6816.0,,7402.0,736.0,,369.0
2018-04-19 13:00:00+00:00,,6789.0,,7402.0,776.0,,393.0
2018-04-19 14:00:00+00:00,,6899.0,,7402.0,742.0,,413.0
2018-04-19 15:00:00+00:00,,6998.0,,7398.0,748.0,,507.0
2018-04-19 16:00:00+00:00,,7532.0,,7396.0,738.0,,669.0
2018-04-19 17:00:00+00:00,,7585.0,,7391.0,734.0,,878.0
2018-04-19 18:00:00+00:00,,7426.0,,7387.0,719.0,,1207.0
2018-04-19 19:00:00+00:00,,7037.0,,7386.0,714.0,,1506.0
2018-04-19 20:00:00+00:00,,6037.0,,7390.0,698.0,,1836.0
2018-04-19 21:00:00+00:00,,5321.0,,7395.0,675.0,,2139.0
2018-04-19 22:00:00+00:00,,4122.0,,7399.0,634.0,,2157.0
2018-04-19 23:00:00+00:00,,3921.0,,7403.0,625.0,,2260.0
2018-04-20 00:00:00+00:00,,3876.0,,7411.0,631.0,,2204.0
2018-04-20 01:00:00+00:00,,3926.0,,7414.0,631.0,,2298.0
2018-04-20 02:00:00+00:00,,4519.0,,7416.0,646.0,,2307.0
2018-04-20 03:00:00+00:00,,6052.0,,7415.0,666.0,,2301.0
2018-04-20 04:00:00+00:00,,7564.0,,7409.0,690.0,,2307.0
2018-04-20 05:00:00+00:00,,8376.0,,7409.0,712.0,,2231.0
2018-04-20 06:00:00+00:00,,8583.0,,7407.0,718.0,,2022.0
2018-04-20 07:00:00+00:00,,8627.0,,7406.0,722.0,,1806.0
2018-04-20 08:00:00+00:00,,8433.0,,7404.0,717.0,,1587.0
2018-04-20 09:00:00+00:00,,8156.0,,7402.0,714.0,,1488.0
2018-04-20 10:00:00+00:00,,7665.0,,7398.0,738.0,,1548.0
2018-04-20 11:00:00+00:00,,7447.0,,7394.0,716.0,,1618.0
