,"('Biomass', 'Actual Aggregated')","('Biomass', 'Actual Consumption')","('Fossil Gas', 'Actual Aggregated')","('Fossil Gas', 'Actual Consumption')","('Fossil Hard coal', 'Actual Aggregated')","('Fossil Hard coal', 'Actual Consumption')","('Fossil Oil', 'Actual Aggregated')","('Fossil Oil', 'Actual Consumption')","('Solar', 'Actual Aggregated')","('Solar', 'Actual Consumption')","('Waste', 'Actual Aggregated')","('Waste', 'Actual Consumption')","('Wind Offshore', 'Actual Aggregated')","('Wind Offshore', 'Actual Consumption')","('Wind Onshore', 'Actual Aggregated')","('Wind Onshore', 'Actual Consumption')",Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2021-08-13 11:00:00+00:00,114.78,,22.17,,34.67,,7.14,,287.61,,48.33,,99.05,,180.15,,,,,,,,,
2021-08-13 12:00:00+00:00,127.93,,21.82,,35.19,,7.24,,229.89,,48.33,,247.99,,208.5,,,,,,,,,
2021-08-13 13:00:00+00:00,137.35,,21.64,,35.01,,7.2,,180.79,,48.0,,218.83,,228.96,,,,,,,,,
2021-08-13 14:00:00+00:00,199.08,,21.56,,34.88,,7.18,,144.83,,47.52,,170.17,,260.06,,,,,,,,,
2021-08-13 15:00:00+00:00,203.87,,21.11,,34.12,,7.03,,111.35,,47.63,,226.5,,320.45,,,,,,,,,
2021-08-13 16:00:00+00:00,244.18,,21.65,,35.05,,7.21,,81.08,,47.16,,345.38,,428.31,,,,,,,,,
2021-08-13 17:00:00+00:00,314.94,,21.77,,35.24,,7.25,,39.6,,47.36,,494.71,,473.18,,,,,,,,,
2021-08-13 18:00:00+00:00,291.53,,21.98,,35.57,,7.31,,6.87,,47.94,,768.73,,432.68,,,,,,,,,
2021-08-13 19:00:00+00:00,267.94,,23.83,,38.53,,7.88,,0.0,,48.35,,873.14,,394.78,,,,,,,,,
2021-08-13 20:00:00+00:00,236.88,,23.33,,37.77,,7.73,,0.0,,47.89,,899.05,,344.17,,,,,,,,,
2021-08-13 21:00:00+00:00,197.01,,23.45,,37.97,,7.77,,0.0,,48.46,,841.54,,337.41,,,,,,,,,
2021-08-13 22:00:00+00:00,201.84,,23.11,,37.43,,7.67,,0.0,,48.65,,807.32,,269.22,,,,,,,,,
2021-08-13 23:00:00+00:00,244.42,,23.09,,37.39,,7.66,,0.0,,48.96,,728.16,,256.04,,,,,,,,,
2021-08-14 00:00:00+00:00,240.77,,23.33,,37.78,,7.74,,0.0,,49.14,,635.39,,242.06,,,,,,,,,
2021-08-14 01:00:00+00:00,231.22,,26.68,,43.23,,8.78,,0.0,,49.24,,529.98,,213.84,,,,,,,,,
2021-08-14 02:00:00+00:00,231.07,,27.1,,43.9,,8.91,,0.0,,49.41,,382.35,,200.64,,,,,,,,,
2021-08-14 03:00:00+00:00,230.3,,25.07,,40.61,,8.28,,0.07,,49.15,,306.29,,201.92,,,,,,,,,
2021-08-14 04:00:00+00:00,229.71,,23.95,,38.79,,7.93,,6.95,,49.07,,421.19,,200.14,,,,,,,,,
2021-08-14 05:00:00+00:00,211.1,,21.1,,34.16,,7.04,,22.25,,47.7,,507.56,,253.68,,,,,,,,,
2021-08-14 06:00:00+00:00,230.84,,22.48,,34.9,,7.18,,42.5,,41.55,,591.59,,307.07,,,,,,,,,
2021-08-14 07:00:00+00:00,231.27,,23.02,,34.3,,7.07,,72.42,,32.91,,681.11,,379.67,,,,,,,,,
2021-08-14 08:00:00+00:00,299.41,,22.84,,33.98,,7.0,,120.44,,32.83,,856.39,,413.61,,,,,,,,,
2021-08-14 09:00:00+00:00,322.66,,23.15,,34.31,,7.07,,130.53,,32.92,,895.35,,454.51,,,,,,,,,
2021-08-14 10:00:00+00:00,189.86,,23.02,,34.29,,7.06,,153.5,,32.98,,912.23,,453.74,,,,,,,,,
2021-08-14 11:00:00+00:00,156.64,,22.85,,34.37,,7.08,,145.56,,32.97,,885.23,,462.07,,,,,,,,,
2021-08-14 12:00:00+00:00,154.88,,22.28,,33.63,,6.94,,135.14,,32.74,,898.5,,472.48,,,,,,,,,
2021-08-14 13:00:00+00:00,162.77,,22.0,,33.23,,6.85,,158.54,,32.71,,909.22,,491.04,,,,,,,,,
2021-08-14 14:00:00+00:00,147.38,,21.95,,33.19,,6.85,,132.0,,32.82,,907.0,,484.32,,,,,,,,,
2021-08-14 15:00:00+00:00,155.71,,21.95,,33.31,,6.88,,108.78,,32.83,,823.25,,334.02,,,,,,,,,
2021-08-14 16:00:00+00:00,177.88,,23.4,,36.06,,7.39,,67.08,,33.03,,858.32,,347.17,,,,,,,,,
2021-08-14 17:00:00+00:00,339.08,,22.45,,36.3,,7.44,,30.45,,33.05,,890.9,,419.28,,,,,,,,,
2021-08-14 18:00:00+00:00,319.14,,22.54,,36.49,,7.48,,4.86,,33.12,,872.83,,441.07,,,,,,,,,
2021-08-14 19:00:00+00:00,318.63,,22.57,,36.53,,7.49,,0.0,,32.99,,874.86,,431.93,,,,,,,,,
2021-08-14 20:00:00+00:00,288.98,,21.76,,34.09,,7.03,,0.0,,32.84,,875.72,,388.36,,,,,,,,,
2021-08-14 21:00:00+00:00,182.61,,22.3,,34.25,,7.06,,0.0,,33.16,,880.54,,338.67,,,,,,,,,
2021-08-14 22:00:00+00:00,151.83,,22.21,,34.03,,7.01,,0.0,,33.19,,818.55,,311.0,,,,,,,,,
2021-08-14 23:00:00+00:00,241.53,,21.95,,33.67,,6.94,,0.0,,32.97,,696.73,,293.25,,,,,,,,,
2021-08-15 00:00:00+00:00,228.41,,21.71,,33.26,,6.87,,0.0,,32.94,,693.52,,316.54,,,,,,,,,
2021-08-15 01:00:00+00:00,169.75,,21.66,,33.14,,6.84,,0.0,,32.96,,707.96,,340.81,,,,,,,,,
2021-08-15 02:00:00+00:00,169.83,,21.61,,33.1,,6.83,,0.0,,33.04,,670.3,,324.8,,,,,,,,,
2021-08-15 03:00:00+00:00,170.8,,21.65,,33.16,,6.85,,0.01,,32.89,,657.2,,316.17,,,,,,,,,
2021-08-15 04:00:00+00:00,171.8,,22.2,,34.01,,7.01,,5.33,,32.85,,658.88,,329.58,,,,,,,,,
2021-08-15 05:00:00+00:00,172.04,,22.36,,34.08,,7.02,,35.86,,32.79,,693.13,,320.1,,,,,,,,,
2021-08-15 06:00:00+00:00,170.19,,22.65,,34.16,,7.04,,101.6,,33.13,,709.23,,350.09,,,,,,,,,
2021-08-15 07:00:00+00:00,170.01,,22.62,,34.1,,7.03,,172.01,,33.19,,740.09,,386.28,,,,,,,,,
2021-08-15 08:00:00+00:00,171.61,,22.55,,34.12,,7.03,,199.15,,33.06,,641.15,,396.09,,,,,,,,,
2021-08-15 09:00:00+00:00,66.02,,22.52,,33.95,,7.0,,263.52,,33.04,,581.86,,343.72,,,,,,,,,
2021-08-15 10:00:00+00:00,5.46,,21.49,,32.39,,6.7,,279.07,,33.05,,526.83,,304.04,,,,,,,,,
2021-08-15 11:00:00+00:00,5.19,,17.34,,25.62,,5.4,,271.58,,32.7,,582.14,,307.0,,,,,,,,,
2021-08-15 12:00:00+00:00,5.14,,16.53,,24.34,,5.15,,234.65,,32.68,,644.72,,277.1,,,,,,,,,
2021-08-15 13:00:00+00:00,3.32,,16.91,,24.89,,5.26,,210.43,,32.47,,669.69,,240.19,,,,,,,,,
2021-08-15 14:00:00+00:00,3.93,,17.39,,25.64,,5.4,,156.06,,32.4,,612.27,,225.91,,,,,,,,,
2021-08-15 15:00:00+00:00,86.7,,17.3,,25.52,,5.38,,91.76,,32.43,,484.19,,188.91,,,,,,,,,
2021-08-15 16:00:00+00:00,75.74,,15.9,,25.51,,5.38,,40.04,,32.51,,366.92,,126.87,,,,,,,,,
2021-08-15 17:00:00+00:00,63.6,,15.75,,25.4,,5.35,,20.38,,32.47,,221.61,,73.8,,,,,,,,,
2021-08-15 18:00:00+00:00,92.84,,28.12,,31.9,,6.6,,2.38,,32.79,,111.65,,59.66,,,,,,,,,
2021-08-15 19:00:00+00:00,48.21,,32.55,,35.01,,7.2,,0.0,,33.05,,198.4,,102.41,,,,,,,,,
2021-08-15 20:00:00+00:00,1.41,,32.43,,35.02,,7.21,,0.0,,33.17,,434.1,,151.24,,,,,,,,,
2021-08-15 21:00:00+00:00,1.16,,17.94,,28.52,,5.97,,0.0,,32.54,,569.1,,248.07,,,,,,,,,
2021-08-15 22:00:00+00:00,1.05,,15.97,,25.81,,5.43,,0.0,,32.39,,578.87,,264.94,,,,,,,,,
2021-08-15 23:00:00+00:00,1.01,,15.36,,24.81,,5.24,,0.0,,32.51,,474.92,,292.54,,,,,,,,,
2021-08-16 00:00:00+00:00,1.0,,15.06,,24.33,,5.15,,0.0,,32.46,,707.48,,336.43,,,,,,,,,
2021-08-16 01:00:00+00:00,0.99,,15.03,,24.27,,5.14,,0.0,,32.43,,716.11,,330.84,,,,,,,,,
2021-08-16 02:00:00+00:00,1.0,,15.1,,24.4,,5.16,,0.0,,32.12,,730.87,,198.5,,,,,,,,,
2021-08-16 03:00:00+00:00,41.51,,15.37,,24.83,,5.24,,0.03,,31.52,,599.89,,121.89,,,,,,,,,
2021-08-16 04:00:00+00:00,130.14,,17.11,,27.66,,5.79,,5.05,,32.48,,387.75,,77.85,,,,,,,,,
2021-08-16 05:00:00+00:00,214.91,,22.07,,35.72,,7.34,,20.29,,33.12,,245.28,,57.97,,,,,,,,,
2021-08-16 06:00:00+00:00,289.18,,21.53,,34.67,,7.13,,38.19,,33.12,,152.43,,42.23,,,,,,,,,
2021-08-16 07:00:00+00:00,350.6,,28.29,,28.98,,6.03,,69.46,,32.5,,49.67,,32.84,,,,,,,,,
2021-08-16 08:00:00+00:00,342.47,,42.62,,35.99,,20.65,,92.26,,39.99,,25.61,,28.48,,,,,,,,,
2021-08-16 09:00:00+00:00,338.63,,44.02,,31.52,,39.0,,116.18,,36.97,,130.83,,30.3,,,,,,,,,
2021-08-16 10:00:00+00:00,360.37,,26.14,,24.61,,5.2,,102.7,,28.99,,143.08,,41.54,,,,,,,,,
2021-08-16 11:00:00+00:00,321.15,,25.97,,24.51,,5.18,,103.31,,30.99,,185.63,,85.71,,,,,,,,,
2021-08-16 12:00:00+00:00,261.89,,15.89,,24.61,,5.2,,90.83,,31.75,,135.06,,140.43,,,,,,,,,
2021-08-16 13:00:00+00:00,257.51,,19.98,,25.0,,5.28,,107.42,,31.78,,267.01,,203.95,,,,,,,,,
2021-08-16 14:00:00+00:00,264.46,,14.66,,23.67,,5.02,,149.37,,31.75,,394.16,,248.15,,,,,,,,,
2021-08-16 15:00:00+00:00,290.52,,15.24,,24.7,,5.2,,132.52,,32.28,,646.6,,316.86,,,,,,,,,
2021-08-16 16:00:00+00:00,301.48,,15.03,,24.56,,5.14,,85.48,,32.18,,867.07,,340.61,,,,,,,,,
2021-08-16 17:00:00+00:00,308.68,,16.29,,26.6,,5.53,,33.79,,32.09,,824.93,,351.84,,,,,,,,,
2021-08-16 18:00:00+00:00,310.18,,16.41,,26.8,,5.57,,3.03,,31.4,,835.22,,336.83,,,,,,,,,
2021-08-16 19:00:00+00:00,304.75,,16.54,,27.02,,5.61,,0.0,,31.42,,876.04,,299.96,,,,,,,,,
2021-08-16 20:00:00+00:00,298.09,,15.34,,25.07,,5.24,,0.0,,31.37,,859.74,,281.97,,,,,,,,,
2021-08-16 21:00:00+00:00,283.07,,15.25,,24.92,,5.2,,0.0,,31.37,,711.33,,290.42,,,,,,,,,
2021-08-16 22:00:00+00:00,215.46,,15.0,,24.51,,5.12,,0.0,,31.39,,902.54,,249.21,,,,,,,,,
2021-08-16 23:00:00+00:00,257.32,,14.97,,24.46,,5.11,,0.0,,31.22,,918.11,,266.2,,,,,,,,,
2021-08-17 00:00:00+00:00,284.51,,13.81,,22.58,,4.75,,0.0,,30.2,,876.9,,272.96,,,,,,,,,
2021-08-17 01:00:00+00:00,229.63,,13.04,,21.33,,4.51,,0.0,,30.03,,556.25,,270.19,,,,,,,,,
2021-08-17 02:00:00+00:00,196.99,,13.31,,21.76,,4.59,,0.0,,29.93,,502.22,,242.45,,,,,,,,,
2021-08-17 03:00:00+00:00,252.21,,13.68,,22.36,,4.72,,0.02,,29.88,,851.28,,225.48,,,,,,,,,
2021-08-17 04:00:00+00:00,256.83,,13.88,,22.69,,4.77,,2.59,,30.85,,847.42,,327.82,,,,,,,,,
2021-08-17 05:00:00+00:00,267.89,,16.16,,26.4,,5.48,,13.85,,30.98,,849.39,,407.71,,,,,,,,,
2021-08-17 06:00:00+00:00,320.88,,16.63,,27.15,,5.64,,46.17,,31.11,,896.11,,465.05,,,,,,,,,
2021-08-17 07:00:00+00:00,292.63,,17.71,,24.61,,5.15,,100.52,,31.26,,946.26,,529.14,,,,,,,,,
2021-08-17 08:00:00+00:00,293.96,,14.92,,24.37,,5.1,,143.17,,31.29,,947.4,,542.35,,,,,,,,,
2021-08-17 09:00:00+00:00,294.74,,15.16,,24.77,,5.18,,176.98,,31.29,,947.49,,534.89,,,,,,,,,
2021-08-17 10:00:00+00:00,294.05,,15.18,,24.8,,5.19,,227.03,,31.85,,952.59,,564.8,,,,,,,,,
2021-08-17 11:00:00+00:00,303.86,,15.11,,24.68,,5.16,,246.5,,31.08,,947.44,,586.72,,,,,,,,,
2021-08-17 12:00:00+00:00,304.76,,14.63,,23.91,,5.01,,200.35,,30.21,,941.96,,572.49,,,,,,,,,
2021-08-17 13:00:00+00:00,300.81,,15.0,,24.51,,5.13,,160.46,,30.73,,939.39,,570.26,,,,,,,,,
2021-08-17 14:00:00+00:00,286.3,,15.35,,25.07,,5.24,,119.5,,31.29,,940.22,,579.12,,,,,,,,,
2021-08-17 15:00:00+00:00,276.4,,15.45,,25.24,,5.27,,103.81,,31.09,,928.19,,541.26,,,,,,,,,
2021-08-17 16:00:00+00:00,272.6,,24.8,,28.53,,5.9,,64.23,,30.47,,902.04,,536.55,,,,,,,,,
2021-08-17 17:00:00+00:00,257.12,,28.05,,28.16,,5.83,,28.5,,31.38,,925.51,,530.14,,,,,,,,,
2021-08-17 18:00:00+00:00,243.07,,16.26,,26.05,,5.43,,3.44,,31.2,,939.12,,564.23,,,,,,,,,
2021-08-17 19:00:00+00:00,250.38,,15.89,,25.95,,5.41,,0.0,,31.45,,936.11,,559.34,,,,,,,,,
2021-08-17 20:00:00+00:00,190.42,,15.35,,25.08,,5.24,,0.0,,30.54,,932.88,,587.65,,,,,,,,,
2021-08-17 21:00:00+00:00,133.51,,15.07,,24.62,,5.15,,0.0,,29.14,,849.7,,408.65,,,,,,,,,
2021-08-17 22:00:00+00:00,116.68,,15.06,,24.61,,5.15,,0.0,,30.82,,832.92,,410.44,,,,,,,,,
2021-08-17 23:00:00+00:00,161.94,,15.09,,24.66,,5.16,,0.0,,31.0,,832.71,,423.26,,,,,,,,,
2021-08-18 00:00:00+00:00,161.72,,15.13,,24.72,,5.17,,0.0,,31.07,,917.45,,547.84,,,,,,,,,
2021-08-18 01:00:00+00:00,205.59,,15.67,,25.6,,5.34,,0.0,,30.78,,932.72,,568.4,,,,,,,,,
2021-08-18 02:00:00+00:00,249.62,,15.76,,25.75,,5.37,,0.0,,30.42,,929.9,,498.05,,,,,,,,,
2021-08-18 03:00:00+00:00,172.04,,15.69,,25.63,,5.35,,0.0,,30.85,,910.08,,431.27,,,,,,,,,
2021-08-18 04:00:00+00:00,207.0,,15.8,,25.81,,5.38,,5.41,,30.94,,898.67,,350.17,,,,,,,,,
2021-08-18 05:00:00+00:00,234.42,,18.16,,29.65,,6.12,,29.51,,31.25,,906.94,,452.82,,,,,,,,,
2021-08-18 06:00:00+00:00,287.14,,17.87,,28.18,,5.83,,78.98,,31.05,,898.77,,444.83,,,,,,,,,
2021-08-18 07:00:00+00:00,249.79,,27.19,,26.77,,5.57,,132.02,,31.97,,881.92,,427.45,,,,,,,,,
2021-08-18 08:00:00+00:00,275.79,,27.22,,26.62,,5.54,,141.01,,32.15,,892.39,,427.18,,,,,,,,,
2021-08-18 09:00:00+00:00,342.83,,27.11,,26.64,,5.54,,107.83,,31.96,,815.74,,457.68,,,,,,,,,
2021-08-18 10:00:00+00:00,286.62,,15.11,,24.17,,5.07,,150.24,,31.41,,895.05,,487.7,,,,,,,,,
2021-08-18 11:00:00+00:00,238.69,,14.79,,24.16,,5.06,,142.05,,30.09,,922.04,,528.78,,,,,,,,,
2021-08-18 12:00:00+00:00,265.73,,14.67,,23.97,,5.03,,96.25,,31.53,,921.46,,555.53,,,,,,,,,
2021-08-18 13:00:00+00:00,276.68,,15.03,,24.56,,5.14,,71.86,,30.78,,934.73,,553.55,,,,,,,,,
2021-08-18 14:00:00+00:00,278.61,,15.07,,24.62,,5.15,,51.87,,31.28,,937.09,,561.32,,,,,,,,,
2021-08-18 15:00:00+00:00,289.27,,15.03,,24.55,,5.14,,26.53,,30.13,,931.91,,571.6,,,,,,,,,
2021-08-18 16:00:00+00:00,293.86,,17.1,,27.93,,5.79,,16.63,,30.33,,937.49,,582.12,,,,,,,,,
2021-08-18 17:00:00+00:00,292.88,,17.48,,28.54,,5.89,,5.07,,29.92,,934.01,,570.58,,,,,,,,,
2021-08-18 18:00:00+00:00,292.41,,16.33,,26.66,,5.54,,0.42,,30.85,,929.02,,571.07,,,,,,,,,
2021-08-18 19:00:00+00:00,290.79,,15.93,,26.02,,5.42,,0.0,,31.45,,935.66,,560.49,,,,,,,,,
2021-08-18 20:00:00+00:00,237.92,,15.87,,25.92,,5.4,,0.0,,32.0,,902.5,,408.94,,,,,,,,,
2021-08-18 21:00:00+00:00,197.26,,15.8,,25.8,,5.38,,0.0,,31.95,,812.63,,385.53,,,,,,,,,
2021-08-18 22:00:00+00:00,196.18,,15.78,,25.77,,5.37,,0.0,,31.52,,929.23,,358.65,,,,,,,,,
2021-08-18 23:00:00+00:00,161.64,,15.83,,25.85,,5.38,,0.0,,31.83,,932.99,,438.42,,,,,,,,,
2021-08-19 00:00:00+00:00,169.0,,15.91,,25.98,,5.41,,0.0,,31.31,,926.6,,431.37,,,,,,,,,
2021-08-19 01:00:00+00:00,275.81,,15.76,,25.75,,5.37,,0.0,,32.16,,923.13,,450.74,,,,,,,,,
2021-08-19 02:00:00+00:00,249.41,,15.16,,24.77,,5.17,,0.0,,32.03,,909.98,,361.9,,,,,,,,,
2021-08-19 03:00:00+00:00,249.35,,15.25,,24.91,,5.2,,0.03,,31.64,,870.54,,354.22,,,,,,,,,
2021-08-19 04:00:00+00:00,215.82,,16.06,,26.24,,5.46,,7.92,,31.82,,833.27,,278.33,,,,,,,,,
2021-08-19 05:00:00+00:00,262.94,,17.32,,28.28,,5.85,,36.06,,31.77,,742.48,,379.41,,,,,,,,,
2021-08-19 06:00:00+00:00,168.16,,18.54,,28.29,,6.31,,86.75,,31.9,,697.22,,387.79,,,,,,,,,
2021-08-19 07:00:00+00:00,329.24,,64.37,,36.36,,12.25,,154.06,,41.09,,692.18,,385.47,,,,,,,,,
2021-08-19 08:00:00+00:00,413.77,,32.76,,31.3,,6.44,,210.74,,32.55,,676.19,,426.01,,,,,,,,,
2021-08-19 09:00:00+00:00,397.33,,18.95,,30.68,,6.31,,253.22,,32.44,,629.37,,411.84,,,,,,,,,
2021-08-19 10:00:00+00:00,366.13,,16.6,,27.1,,5.63,,218.74,,32.16,,628.7,,405.24,,,,,,,,,
2021-08-19 11:00:00+00:00,300.18,,16.6,,26.93,,5.58,,188.89,,32.07,,585.34,,386.92,,,,,,,,,
2021-08-19 12:00:00+00:00,332.58,,17.8,,27.06,,5.61,,181.62,,32.28,,522.62,,380.59,,,,,,,,,
2021-08-19 13:00:00+00:00,358.79,,17.58,,26.51,,5.51,,149.08,,32.36,,561.74,,340.53,,,,,,,,,
2021-08-19 14:00:00+00:00,280.51,,17.93,,27.05,,5.62,,121.19,,29.7,,552.22,,304.46,,,,,,,,,
2021-08-19 15:00:00+00:00,311.46,,47.3,,38.66,,25.27,,78.81,,39.28,,522.27,,273.47,,,,,,,,,
2021-08-19 16:00:00+00:00,302.77,,35.5,,44.83,,9.55,,50.06,,33.14,,493.3,,246.11,,,,,,,,,
2021-08-19 17:00:00+00:00,310.09,,28.41,,45.92,,9.25,,17.88,,33.58,,479.65,,190.88,,,,,,,,,
2021-08-19 18:00:00+00:00,355.58,,42.34,,51.8,,10.38,,1.15,,33.96,,440.5,,193.51,,,,,,,,,
2021-08-19 19:00:00+00:00,389.61,,41.67,,50.27,,10.08,,0.0,,33.5,,426.47,,204.75,,,,,,,,,
2021-08-19 20:00:00+00:00,325.43,,24.86,,39.98,,8.11,,0.0,,32.29,,403.93,,191.94,,,,,,,,,
2021-08-19 21:00:00+00:00,238.98,,23.92,,38.99,,7.92,,0.0,,31.79,,518.82,,184.18,,,,,,,,,
2021-08-19 22:00:00+00:00,194.44,,23.5,,38.31,,7.79,,0.0,,31.81,,510.57,,161.61,,,,,,,,,
2021-08-19 23:00:00+00:00,255.71,,23.36,,38.09,,7.74,,0.0,,31.24,,431.29,,149.88,,,,,,,,,
2021-08-20 00:00:00+00:00,348.11,,23.4,,38.16,,7.76,,0.0,,32.28,,427.01,,141.64,,,,,,,,,
2021-08-20 01:00:00+00:00,327.12,,27.08,,40.4,,8.19,,0.0,,32.96,,338.98,,133.39,,,,,,,,,
2021-08-20 02:00:00+00:00,404.38,,67.61,,49.47,,9.93,,0.0,,33.15,,294.78,,124.83,,,,,,,,,
2021-08-20 03:00:00+00:00,318.86,,35.54,,43.07,,8.7,,0.01,,33.37,,260.29,,105.97,,,,,,,,,
2021-08-20 04:00:00+00:00,315.58,,24.78,,40.39,,8.18,,7.11,,33.22,,218.05,,81.96,,,,,,,,,
2021-08-20 05:00:00+00:00,316.79,,29.77,,48.5,,9.74,,37.63,,33.4,,197.42,,57.48,,,,,,,,,
2021-08-20 06:00:00+00:00,320.81,,30.32,,49.41,,9.91,,95.97,,33.63,,144.34,,64.85,,,,,,,,,
2021-08-20 07:00:00+00:00,310.78,,30.17,,49.16,,9.87,,141.43,,33.54,,105.99,,76.11,,,,,,,,,
2021-08-20 08:00:00+00:00,286.46,,37.04,,48.19,,9.69,,159.18,,32.23,,93.16,,86.1,,,,,,,,,
2021-08-20 09:00:00+00:00,285.11,,26.53,,42.71,,8.63,,184.23,,32.76,,103.75,,94.07,,,,,,,,,
2021-08-20 10:00:00+00:00,244.77,,25.07,,40.87,,8.28,,186.12,,33.08,,100.46,,93.29,,,,,,,,,
2021-08-20 11:00:00+00:00,238.54,,30.77,,37.15,,7.55,,163.04,,31.85,,134.77,,93.18,,,,,,,,,
2021-08-20 12:00:00+00:00,300.04,,36.9,,43.93,,8.86,,160.86,,30.51,,135.45,,85.77,,,,,,,,,
2021-08-20 13:00:00+00:00,296.22,,23.7,,38.12,,7.75,,144.94,,32.0,,132.83,,84.58,,,,,,,,,
2021-08-20 14:00:00+00:00,299.53,,23.24,,37.9,,7.7,,137.11,,32.86,,137.07,,83.65,,,,,,,,,
2021-08-20 15:00:00+00:00,256.15,,26.28,,42.84,,8.64,,111.46,,32.85,,99.23,,82.74,,,,,,,,,
2021-08-20 16:00:00+00:00,225.29,,29.39,,47.89,,9.63,,71.47,,33.44,,77.67,,76.41,,,,,,,,,
2021-08-20 17:00:00+00:00,178.47,,33.34,,53.31,,10.67,,24.52,,34.09,,92.4,,73.34,,,,,,,,,
2021-08-20 18:00:00+00:00,396.39,,63.35,,57.29,,11.43,,2.17,,34.49,,146.78,,73.35,,,,,,,,,
2021-08-20 19:00:00+00:00,484.08,,53.9,,57.72,,11.52,,0.0,,34.36,,179.06,,69.12,,,,,,,,,
2021-08-20 20:00:00+00:00,473.24,,57.68,,54.08,,10.81,,0.0,,34.32,,204.82,,81.55,,,,,,,,,
2021-08-20 21:00:00+00:00,351.01,,36.24,,46.01,,9.25,,0.0,,33.19,,196.04,,85.51,,,,,,,,,
2021-08-20 22:00:00+00:00,281.37,,22.58,,36.83,,7.5,,0.0,,32.8,,187.22,,91.78,,,,,,,,,
2021-08-20 23:00:00+00:00,269.51,,21.71,,35.41,,7.23,,0.0,,32.84,,126.57,,78.21,,,,,,,,,
2021-08-21 00:00:00+00:00,323.73,,21.89,,35.7,,7.28,,0.0,,32.87,,134.22,,86.87,,,,,,,,,
2021-08-21 01:00:00+00:00,324.92,,22.09,,36.02,,7.34,,0.0,,32.76,,128.29,,78.68,,,,,,,,,
2021-08-21 02:00:00+00:00,324.44,,22.11,,36.06,,7.35,,0.0,,32.56,,120.54,,64.67,,,,,,,,,
2021-08-21 03:00:00+00:00,316.49,,23.22,,37.86,,7.7,,0.01,,32.92,,96.95,,47.58,,,,,,,,,
2021-08-21 04:00:00+00:00,313.68,,22.56,,36.8,,7.49,,5.54,,32.57,,66.56,,39.17,,,,,,,,,
2021-08-21 05:00:00+00:00,297.21,,27.37,,44.61,,8.99,,34.54,,33.5,,59.77,,36.6,,,,,,,,,
2021-08-21 06:00:00+00:00,149.3,,24.87,,40.54,,8.21,,90.26,,33.03,,64.22,,29.15,,,,,,,,,
2021-08-21 07:00:00+00:00,122.55,,25.01,,40.79,,8.26,,155.97,,33.12,,84.77,,34.24,,,,,,,,,
2021-08-21 08:00:00+00:00,115.27,,22.68,,36.99,,7.53,,198.95,,32.82,,74.6,,41.95,,,,,,,,,
2021-08-21 09:00:00+00:00,115.44,,22.42,,36.59,,7.45,,239.68,,32.71,,70.8,,42.59,,,,,,,,,
2021-08-21 10:00:00+00:00,115.02,,22.7,,37.04,,7.54,,262.09,,32.8,,42.52,,44.61,,,,,,,,,
2021-08-21 11:00:00+00:00,117.58,,22.61,,36.89,,7.51,,268.82,,32.9,,16.12,,45.58,,,,,,,,,
2021-08-21 12:00:00+00:00,112.31,,22.25,,36.3,,7.4,,268.97,,32.88,,0.48,,42.74,,,,,,,,,
2021-08-21 13:00:00+00:00,109.64,,22.18,,36.19,,7.38,,253.9,,32.6,,1.13,,37.48,,,,,,,,,
2021-08-21 14:00:00+00:00,108.02,,22.42,,36.58,,7.45,,231.63,,32.64,,1.95,,35.93,,,,,,,,,
2021-08-21 15:00:00+00:00,108.23,,22.68,,37.01,,7.53,,169.35,,32.38,,2.12,,29.41,,,,,,,,,
2021-08-21 16:00:00+00:00,108.47,,24.62,,40.15,,8.14,,87.47,,33.11,,4.22,,24.33,,,,,,,,,
2021-08-21 17:00:00+00:00,109.93,,25.94,,42.3,,8.55,,24.01,,33.26,,37.72,,23.56,,,,,,,,,
2021-08-21 18:00:00+00:00,109.13,,26.0,,42.4,,8.57,,1.86,,33.1,,29.89,,23.9,,,,,,,,,
2021-08-21 19:00:00+00:00,110.71,,25.77,,42.02,,8.5,,0.0,,33.13,,27.59,,24.82,,,,,,,,,
2021-08-21 20:00:00+00:00,108.27,,22.92,,37.4,,7.61,,0.0,,32.95,,39.41,,25.74,,,,,,,,,
2021-08-21 21:00:00+00:00,110.95,,22.25,,36.3,,7.41,,0.0,,32.87,,26.01,,37.37,,,,,,,,,
2021-08-21 22:00:00+00:00,108.33,,22.85,,37.28,,7.59,,0.0,,33.07,,32.07,,43.24,,,,,,,,,
2021-08-21 23:00:00+00:00,107.42,,23.72,,38.69,,7.87,,0.0,,33.2,,39.74,,46.78,,,,,,,,,
2021-08-22 00:00:00+00:00,106.78,,23.87,,38.95,,7.92,,0.0,,33.33,,45.33,,53.52,,,,,,,,,
2021-08-22 01:00:00+00:00,107.69,,23.75,,38.74,,7.87,,0.0,,33.08,,37.61,,56.87,,,,,,,,,
2021-08-22 02:00:00+00:00,108.01,,23.91,,38.99,,7.92,,0.0,,33.18,,33.29,,57.08,,,,,,,,,
2021-08-22 03:00:00+00:00,108.84,,24.6,,40.13,,8.12,,0.03,,33.46,,38.57,,61.96,,,,,,,,,
