,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Hydro Pumped Storage Net
2020-08-23 21:00:00+00:00,634.63,216.555,656.13,111.78,148.77,100.33500000000001,,154.805,-76.475
2020-08-23 22:00:00+00:00,584.3199999999999,178.135,567.6800000000001,89.845,139.4,35.745,,89.955,-76.58
2020-08-23 23:00:00+00:00,578.25,119.13499999999999,504.585,65.6,134.285,0.0,,48.12,-150.16
2020-08-24 00:00:00+00:00,552.715,109.07499999999999,497.57,63.75,133.64499999999998,0.0,,11.004999999999999,-187.995
2020-08-24 01:00:00+00:00,601.465,123.255,494.755,64.065,133.405,0.0,,10.3,-297.78999999999996
2020-08-24 02:00:00+00:00,582.98,99.925,502.89,65.74,134.175,0.0,,11.25,-292.70500000000004
2020-08-24 03:00:00+00:00,611.55,102.1,496.43,63.29,132.79,0.0,,21.174999999999997,-290.32
2020-08-24 04:00:00+00:00,782.85,111.36,508.58500000000004,66.58,135.39,0.0,,33.94,-249.85500000000002
2020-08-24 05:00:00+00:00,1057.8400000000001,126.91499999999999,504.06,73.25,134.805,0.0,,24.665,-71.16499999999999
2020-08-24 06:00:00+00:00,1226.8600000000001,143.26999999999998,508.76,81.46000000000001,135.34500000000003,0.0,,30.875,6.375
2020-08-24 07:00:00+00:00,1377.71,171.51,510.925,116.805,136.075,0.0,,23.025,88.91
2020-08-24 08:00:00+00:00,1369.815,183.405,504.28499999999997,115.69,101.60499999999999,0.0,,8.96,42.76
2020-08-24 09:00:00+00:00,1379.7150000000001,201.82,512.025,115.725,98.38,0.0,,4.78,27.46
2020-08-24 10:00:00+00:00,1347.715,206.26999999999998,502.41499999999996,113.97999999999999,97.375,0.0,,24.695,22.695
2020-08-24 11:00:00+00:00,1298.385,174.255,490.495,110.87,95.225,0.0,,65.8,19.915
2020-08-24 12:00:00+00:00,1228.9899999999998,102.215,597.325,105.97999999999999,95.965,0.0,,119.245,20.240000000000002
2020-08-24 13:00:00+00:00,1125.15,68.25,645.245,94.42,100.205,0.0,,147.03,27.675
2020-08-24 14:00:00+00:00,1167.04,123.94,500.615,65.56,110.975,0.0,,221.46,24.305
2020-08-24 15:00:00+00:00,1135.98,141.66500000000002,539.3050000000001,101.195,113.83,0.0,,350.45500000000004,19.985
2020-08-24 16:00:00+00:00,1224.75,115.36500000000001,584.935,112.965,115.49000000000001,0.0,,453.155,20.205
2020-08-24 17:00:00+00:00,1187.38,111.475,569.62,110.415,113.88,0.0,,560.24,19.915
2020-08-24 18:00:00+00:00,1197.3200000000002,89.52,553.725,114.535,116.19,0.0,,784.98,41.225
2020-08-24 19:00:00+00:00,1220.4,76.825,400.655,112.55,115.395,0.0,,1184.51,20.35
2020-08-24 20:00:00+00:00,1158.125,78.55,243.495,68.68,116.29499999999999,0.0,,1776.9699999999998,44.480000000000004
2020-08-24 21:00:00+00:00,754.28,78.21,103.125,65.47,114.435,0.0,,2083.85,40.31
2020-08-24 22:00:00+00:00,441.32000000000005,78.545,34.55,53.415,114.935,0.0,,2256.08,20.975
2020-08-24 23:00:00+00:00,373.325,79.465,33.754999999999995,41.465,115.93,0.0,,2092.545,16.91
2020-08-25 00:00:00+00:00,387.97,80.03,35.295,41.394999999999996,116.985,0.0,,2072.545,-223.375
2020-08-25 01:00:00+00:00,404.35,78.89,34.724999999999994,41.394999999999996,108.11500000000001,0.0,,2007.7150000000001,-221.64999999999998
2020-08-25 02:00:00+00:00,406.495,77.16499999999999,34.415,41.394999999999996,96.82,0.0,,1958.17,-220.41
2020-08-25 03:00:00+00:00,387.955,80.715,34.99,41.394999999999996,87.28999999999999,0.0,,1982.615,-217.695
2020-08-25 04:00:00+00:00,389.58500000000004,80.72,34.725,41.394999999999996,93.00999999999999,0.0,,2019.6999999999998,-215.135
2020-08-25 05:00:00+00:00,380.21500000000003,77.515,34.68,41.43,97.595,0.0,,2107.14,-213.04500000000002
2020-08-25 06:00:00+00:00,382.36,81.055,34.815,41.394999999999996,97.81,0.0,,2160.355,15.99
2020-08-25 07:00:00+00:00,587.8050000000001,78.77,20.57,41.394999999999996,97.375,0.0,,2205.35,107.37
2020-08-25 08:00:00+00:00,637.585,77.515,0.0,41.36,97.52000000000001,0.0,,2369.9350000000004,158.165
2020-08-25 09:00:00+00:00,686.475,78.315,0.0,41.43,97.305,0.0,,2445.95,156.92000000000002
2020-08-25 10:00:00+00:00,696.825,78.55000000000001,0.0,41.5,97.81,0.0,,2552.855,158.935
2020-08-25 11:00:00+00:00,719.5350000000001,80.95,0.0,65.495,98.16499999999999,0.0,,2603.755,19.18
2020-08-25 12:00:00+00:00,708.365,100.72,0.0,65.4,97.17500000000001,0.0,,2615.665,12.59
2020-08-25 13:00:00+00:00,678.555,85.515,0.0,65.255,95.96000000000001,0.0,,2719.6099999999997,9.335
2020-08-25 14:00:00+00:00,560.045,74.995,0.0,59.275,97.03999999999999,0.0,,2808.49,9.780000000000001
2020-08-25 15:00:00+00:00,613.365,76.825,0.0,41.325,97.77,0.0,,2796.615,32.7
2020-08-25 16:00:00+00:00,698.225,73.735,0.0,41.29,96.765,0.0,,2828.49,78.36
2020-08-25 17:00:00+00:00,574.525,74.305,0.0,41.325,96.495,0.0,,2847.0,77.375
2020-08-25 18:00:00+00:00,578.235,75.22,0.0,41.254999999999995,96.975,0.0,,2731.0150000000003,39.84
2020-08-25 19:00:00+00:00,,,,,,,,,
2020-08-25 20:00:00+00:00,766.995,75.795,0.0,44.955,97.24000000000001,0.0,,2313.44,16.065
2020-08-25 21:00:00+00:00,663.575,76.14,0.0,65.39,95.765,0.0,,2143.025,13.575
2020-08-25 22:00:00+00:00,422.0,75.795,0.0,41.29,95.625,0.0,,1992.125,16.545
2020-08-25 23:00:00+00:00,380.21000000000004,75.91,0.015,41.22,96.41999999999999,0.0,,1635.5349999999999,-114.38
2020-08-26 00:00:00+00:00,381.175,75.91,0.03,41.43,97.25,0.0,,1353.3600000000001,-302.44
2020-08-26 01:00:00+00:00,425.96000000000004,75.91,0.045,41.535,97.405,0.0,,860.54,-298.53
2020-08-26 02:00:00+00:00,543.81,76.36500000000001,0.09,41.57,97.145,0.0,,516.185,-294.42499999999995
2020-08-26 03:00:00+00:00,427.475,76.825,0.03,41.57,97.405,0.0,,946.52,-289.74
2020-08-26 04:00:00+00:00,495.775,87.44,6.025,58.755,72.095,0.0,,1331.73,-213.815
2020-08-26 05:00:00+00:00,874.28,128.265,100.125,70.38,69.775,0.0,,1057.1,-71.565
2020-08-26 06:00:00+00:00,893.385,203.165,265.335,65.63499999999999,83.525,0.0,,836.4100000000001,8.42
2020-08-26 07:00:00+00:00,951.5350000000001,273.835,386.01,89.56,96.74000000000001,0.0,,658.7850000000001,101.07
2020-08-26 08:00:00+00:00,955.555,281.385,425.93,88.61500000000001,96.295,0.0,,621.05,20.505
2020-08-26 09:00:00+00:00,982.0350000000001,284.58500000000004,429.625,102.205,96.65,0.0,,712.715,23.465
2020-08-26 10:00:00+00:00,1007.625,349.065,430.455,100.495,97.24,0.0,,707.115,22.375
2020-08-26 11:00:00+00:00,1011.055,199.28,432.135,69.93,97.985,0.0,,860.48,20.315
2020-08-26 12:00:00+00:00,992.35,167.265,427.605,74.995,98.21000000000001,0.0,,888.87,20.755000000000003
2020-08-26 13:00:00+00:00,914.865,191.735,430.12,114.57,99.09,0.0,,854.54,20.205
2020-08-26 14:00:00+00:00,904.535,196.425,423.585,112.2,98.53,0.0,,851.905,19.805
2020-08-26 15:00:00+00:00,904.95,195.275,462.31,112.72,98.615,0.0,,883.2750000000001,20.130000000000003
2020-08-26 16:00:00+00:00,923.2349999999999,183.84,467.53999999999996,103.38999999999999,99.205,0.0,,809.8399999999999,95.18
2020-08-26 17:00:00+00:00,933.39,169.205,467.31,92.6,99.82,0.0,,545.9300000000001,191.975
2020-08-26 18:00:00+00:00,906.36,265.03000000000003,466.6,114.67500000000001,98.78,0.0,,360.975,210.89999999999998
2020-08-26 19:00:00+00:00,986.415,351.71000000000004,499.765,118.41,101.135,21.05,,256.74,91.365
2020-08-26 20:00:00+00:00,955.7,400.98,553.395,115.375,99.38499999999999,20.545,,203.16500000000002,35.88
2020-08-26 21:00:00+00:00,945.99,270.975,473.165,114.92500000000001,99.695,0.0,,220.41,11.825
2020-08-26 22:00:00+00:00,931.13,170.69,460.71000000000004,71.39500000000001,98.575,0.0,,220.36,-31.680000000000003
2020-08-26 23:00:00+00:00,936.7049999999999,155.825,471.315,65.59,99.67,0.0,,233.675,-151.63
2020-08-27 00:00:00+00:00,875.845,155.825,467.92,65.56,99.33500000000001,0.0,,257.095,-301.495
2020-08-27 01:00:00+00:00,802.725,155.37,468.885,65.53,99.485,0.0,,308.37,-297.245
2020-08-27 02:00:00+00:00,718.3599999999999,155.83499999999998,459.57,65.7,98.595,0.0,,381.935,-294.24
2020-08-27 03:00:00+00:00,693.17,157.09,448.70000000000005,65.705,99.52000000000001,0.0,,498.98,-289.91999999999996
2020-08-27 04:00:00+00:00,829.5550000000001,188.185,443.37,65.59,100.485,0.0,,442.08000000000004,-207.48000000000002
2020-08-27 05:00:00+00:00,938.675,320.375,430.035,103.745,98.94,0.0,,438.51,-71.57
2020-08-27 06:00:00+00:00,945.645,439.525,352.805,0.0,99.455,0.0,,492.42499999999995,9.59
2020-08-27 07:00:00+00:00,989.465,444.33000000000004,457.28999999999996,0.0,98.92500000000001,0.0,,431.03999999999996,20.240000000000002
2020-08-27 08:00:00+00:00,1036.51,444.56,513.24,0.0,99.53999999999999,10.86,,305.86,26.58
2020-08-27 09:00:00+00:00,1056.98,437.24,578.47,0.0,98.555,57.09,,208.83,20.025
2020-08-27 10:00:00+00:00,1060.365,436.66999999999996,598.3050000000001,0.0,98.53999999999999,57.099999999999994,,181.345,21.34
2020-08-27 11:00:00+00:00,1066.925,431.06500000000005,623.81,0.0,99.465,63.34,,135.685,82.97999999999999
2020-08-27 12:00:00+00:00,1047.1750000000002,433.13,631.5,0.0,98.0,106.16499999999999,,231.755,79.095
2020-08-27 13:00:00+00:00,988.165,438.28,543.49,0.0,98.21000000000001,92.43,,345.28499999999997,20.060000000000002
2020-08-27 14:00:00+00:00,990.64,437.81,425.265,0.0,98.37,68.815,,443.57500000000005,19.945
2020-08-27 15:00:00+00:00,996.6800000000001,436.435,468.4,0.0,83.42,86.51,,411.345,19.95
2020-08-27 16:00:00+00:00,992.585,441.01,563.25,35.945,98.515,103.875,,439.975,79.53
2020-08-27 17:00:00+00:00,989.47,432.895,559.8399999999999,35.489999999999995,98.355,103.47,,414.07,156.41
2020-08-27 18:00:00+00:00,978.6700000000001,434.945,502.12,40.455,98.63499999999999,59.31,,512.945,117.32999999999998
2020-08-27 19:00:00+00:00,989.755,430.83000000000004,338.77,0.0,98.46000000000001,68.93,,543.175,57.97
2020-08-27 20:00:00+00:00,970.53,370.685,388.875,0.0,98.78,69.845,,541.4449999999999,82.06
2020-08-27 21:00:00+00:00,953.9949999999999,247.87,423.225,0.0,98.815,69.295,,581.145,18.085
2020-08-27 22:00:00+00:00,937.48,163.475,190.73000000000002,0.0,98.265,14.595,,664.005,-33.115
2020-08-27 23:00:00+00:00,920.63,152.27,168.575,0.0,80.31,0.0,,838.8299999999999,-227.735
2020-08-28 00:00:00+00:00,770.975,152.735,165.03,0.0,79.245,0.0,,1031.8,-226.85500000000002
2020-08-28 01:00:00+00:00,504.405,153.31,165.535,0.0,79.63499999999999,0.0,,1193.255,-224.95
2020-08-28 02:00:00+00:00,397.16999999999996,112.38499999999999,171.24,1.4,79.94,0.0,,1272.9850000000001,-222.61
2020-08-28 03:00:00+00:00,406.345,75.565,168.9,23.72,80.985,0.0,,1205.43,-219.125
2020-08-28 04:00:00+00:00,390.39,74.65,165.37,42.30500000000001,80.08500000000001,0.0,,1200.615,-218.36
2020-08-28 05:00:00+00:00,407.355,79.57,176.1,43.455,81.595,0.0,,1264.15,-214.15
2020-08-28 06:00:00+00:00,407.11,79.92,177.28500000000003,43.6,82.31,0.0,,1460.6950000000002,19.035
2020-08-28 07:00:00+00:00,656.1400000000001,77.855,175.43,41.36,84.75,0.0,,1740.99,42.545
2020-08-28 08:00:00+00:00,884.78,82.2,181.81,41.185,96.965,0.0,,1828.495,30.349999999999998
2020-08-28 09:00:00+00:00,774.715,86.42500000000001,164.025,41.045,97.815,0.0,,2072.87,20.02
2020-08-28 10:00:00+00:00,629.74,101.75999999999999,82.35,48.834999999999994,97.945,0.0,,2298.54,19.695
2020-08-28 11:00:00+00:00,676.96,79.685,0.0,67.21000000000001,99.655,0.0,,2427.27,26.835
2020-08-28 12:00:00+00:00,648.1600000000001,86.53999999999999,0.0,48.415,99.425,0.0,,2414.74,28.48
2020-08-28 13:00:00+00:00,651.425,79.69,0.0,40.94,99.485,0.0,,2389.96,22.619999999999997
2020-08-28 14:00:00+00:00,635.08,75.565,0.0,41.045,98.07,0.0,,2364.535,20.134999999999998
2020-08-28 15:00:00+00:00,632.9,77.39500000000001,0.0,41.185,132.875,0.0,,2212.5600000000004,25.369999999999997
2020-08-28 16:00:00+00:00,757.8199999999999,77.28,0.0,44.71,133.49,0.0,,2116.7799999999997,26.365000000000002
2020-08-28 17:00:00+00:00,,,,,,,,,
2020-08-28 18:00:00+00:00,694.3,110.33,0.0,45.375,122.61,0.0,,1962.0949999999998,20.32
2020-08-28 19:00:00+00:00,664.3299999999999,79.57,0.0,65.14500000000001,114.39500000000001,0.0,,1912.745,29.255
2020-08-28 20:00:00+00:00,837.4849999999999,77.16999999999999,0.0,65.14500000000001,115.035,0.0,,1823.5349999999999,41.78
2020-08-28 21:00:00+00:00,561.875,76.83,0.0,65.08000000000001,112.515,0.0,,1888.75,20.465
2020-08-28 22:00:00+00:00,445.1,76.13499999999999,0.0,41.045,112.85499999999999,0.0,,1849.5749999999998,20.424999999999997
2020-08-28 23:00:00+00:00,395.21000000000004,75.565,0.0,41.114999999999995,113.68,0.0,,1731.51,-27.44
2020-08-29 00:00:00+00:00,404.90999999999997,78.31,0.0,41.254999999999995,113.675,0.0,,1615.685,-151.92000000000002
2020-08-29 01:00:00+00:00,398.99,76.47999999999999,0.0,41.114999999999995,113.795,0.0,,1583.455,-222.13
2020-08-29 02:00:00+00:00,418.15,80.15,0.0,44.260000000000005,114.80000000000001,0.0,,1481.49,-219.385
2020-08-29 03:00:00+00:00,419.1,82.42500000000001,0.0,74.755,115.365,0.0,,1445.18,-216.64
2020-08-29 04:00:00+00:00,408.39,76.83,0.0,71.405,113.125,0.0,,1511.77,-215.725
2020-08-29 05:00:00+00:00,407.305,81.285,0.0,75.41999999999999,115.06,0.0,,1436.9099999999999,-177.23000000000002
2020-08-29 06:00:00+00:00,463.215,85.975,0.0,77.75999999999999,116.185,0.0,,1286.835,23.645
2020-08-29 07:00:00+00:00,719.87,87.11500000000001,0.03,65.36,117.03999999999999,0.0,,1239.185,25.66
2020-08-29 08:00:00+00:00,925.0250000000001,103.24000000000001,0.045,65.49000000000001,119.275,0.0,,1176.6,17.79
2020-08-29 09:00:00+00:00,837.64,105.87,0.03,65.18,130.07999999999998,0.0,,1413.375,12.59
2020-08-29 10:00:00+00:00,793.73,76.59,0.03,65.46000000000001,131.245,0.0,,1567.025,11.45
2020-08-29 11:00:00+00:00,795.48,76.485,0.045,65.36,99.235,0.0,,1626.915,11.965
2020-08-29 12:00:00+00:00,680.155,74.995,0.03,65.28999999999999,99.53999999999999,0.0,,1804.725,11.489999999999998
2020-08-29 13:00:00+00:00,498.25,77.17,0.015,65.28999999999999,106.93,0.0,,1940.045,12.004999999999999
2020-08-29 14:00:00+00:00,422.88,73.965,0.0,65.28999999999999,115.125,0.0,,1937.9450000000002,9.845
2020-08-29 15:00:00+00:00,514.1700000000001,75.22,0.015,65.28999999999999,131.555,0.0,,1719.19,11.41
2020-08-29 16:00:00+00:00,711.38,77.05,63.88,65.33,132.635,0.0,,1572.005,60.894999999999996
2020-08-29 17:00:00+00:00,935.2,76.36500000000001,189.53,65.4,132.935,0.0,,1302.1750000000002,78.91499999999999
2020-08-29 18:00:00+00:00,985.0550000000001,112.84,175.12,65.33,132.82,0.0,,1015.4200000000001,156.67000000000002
2020-08-29 19:00:00+00:00,963.66,120.85499999999999,231.32999999999998,65.33,123.56,0.0,,794.2,172.925
2020-08-29 20:00:00+00:00,908.5450000000001,123.025,321.41499999999996,65.185,113.78,0.0,,780.54,166.225
2020-08-29 21:00:00+00:00,912.245,117.88499999999999,245.57,65.32,114.565,0.0,,731.225,61.23
2020-08-29 22:00:00+00:00,931.1400000000001,118.91499999999999,165.57999999999998,65.255,114.4,0.0,,604.87,15.515
2020-08-29 23:00:00+00:00,978.9300000000001,122.68,226.125,71.08500000000001,115.11,0.0,,542.19,-187.515
2020-08-30 00:00:00+00:00,952.1949999999999,111.485,193.66500000000002,65.005,113.78999999999999,0.0,,498.455,-224.29000000000002
2020-08-30 01:00:00+00:00,887.825,74.875,209.08999999999997,65.91,115.25,0.0,,438.5,-220.95499999999998
2020-08-30 02:00:00+00:00,813.47,75.565,202.97500000000002,64.55,114.89,0.0,,413.12,-219.60500000000002
2020-08-30 03:00:00+00:00,802.095,79.80000000000001,212.11,66.97,116.15,0.0,,388.08500000000004,-215.94
2020-08-30 04:00:00+00:00,939.235,83.235,214.37,67.765,116.11,0.0,,317.985,-214.0
2020-08-30 05:00:00+00:00,946.0699999999999,111.36,240.365,65.845,114.99,0.0,,226.06,-176.97500000000002
2020-08-30 06:00:00+00:00,903.635,119.37,299.445,64.38499999999999,114.425,0.0,,162.495,14.57
2020-08-30 07:00:00+00:00,946.665,146.815,514.975,78.14,114.66,0.0,,96.675,38.33
2020-08-30 08:00:00+00:00,977.075,197.24,630.675,108.81,114.08,0.0,,33.95,83.015
2020-08-30 09:00:00+00:00,1054.585,192.55,685.18,112.34,113.91499999999999,0.0,,34.975,108.91
2020-08-30 10:00:00+00:00,1003.415,186.26,742.03,110.83500000000001,120.325,0.0,,46.47,74.005
2020-08-30 11:00:00+00:00,1034.875,189.0,782.97,113.77,130.485,0.0,,39.865,99.24000000000001
2020-08-30 12:00:00+00:00,1038.555,186.485,805.685,111.745,131.88,0.0,,19.94,114.105
2020-08-30 13:00:00+00:00,1016.895,184.55,793.975,109.96,130.96,0.0,,2.91,36.76
2020-08-30 14:00:00+00:00,989.14,182.835,778.005,109.36500000000001,130.51,0.0,,3.42,14.93
2020-08-30 15:00:00+00:00,1018.52,189.8,783.85,112.825,132.16,0.0,,4.615,17.17
2020-08-30 16:00:00+00:00,1036.73,193.235,821.335,114.85,132.99,35.69,,4.865,67.6
2020-08-30 17:00:00+00:00,1029.25,189.69,820.66,113.525,131.985,94.705,,6.675,104.035
2020-08-30 18:00:00+00:00,1042.125,197.355,834.435,115.9,133.565,96.055,,20.27,30.424999999999997
2020-08-30 19:00:00+00:00,1048.15,198.495,837.37,116.32,133.85000000000002,120.285,,48.370000000000005,71.07499999999999
2020-08-30 20:00:00+00:00,1031.215,193.35000000000002,832.12,114.05000000000001,125.19999999999999,140.005,,107.83500000000001,59.870000000000005
2020-08-30 21:00:00+00:00,962.235,184.66,762.645,109.37,112.5,42.46,,154.505,3.065
2020-08-30 22:00:00+00:00,865.96,131.825,646.62,80.51,111.845,30.765,,167.175,2.8150000000000004
2020-08-30 23:00:00+00:00,951.0550000000001,137.89,640.935,70.21000000000001,113.905,18.335,,147.945,-227.655
2020-08-31 00:00:00+00:00,921.375,132.285,498.92499999999995,68.08,112.505,0.0,,179.01,-226.04500000000002
2020-08-31 01:00:00+00:00,866.18,86.655,486.73,65.42,110.96000000000001,0.0,,231.35500000000002,-224.875
2020-08-31 02:00:00+00:00,734.605,75.22,484.78,62.705,110.56,0.0,,342.865,-222.825
2020-08-31 03:00:00+00:00,658.1600000000001,75.33500000000001,472.86,65.225,111.045,0.0,,543.8050000000001,-220.51999999999998
2020-08-31 04:00:00+00:00,669.27,75.905,442.81,65.28999999999999,113.81,0.0,,628.785,-216.70499999999998
2020-08-31 05:00:00+00:00,683.8,126.685,478.15000000000003,65.215,112.715,0.0,,640.075,-215.165
2020-08-31 06:00:00+00:00,718.26,173.91,559.525,65.36,113.87,0.0,,695.1600000000001,-106.03
2020-08-31 07:00:00+00:00,957.34,137.885,570.26,66.33,114.68,0.0,,738.185,22.840000000000003
2020-08-31 08:00:00+00:00,1004.53,137.315,594.76,65.225,114.435,0.0,,762.23,83.235
2020-08-31 09:00:00+00:00,991.235,134.12,582.255,65.32,113.61,0.0,,868.09,78.25
2020-08-31 10:00:00+00:00,971.705,113.64500000000001,525.135,65.4,120.75999999999999,0.0,,1066.1,20.21
2020-08-31 11:00:00+00:00,989.665,104.495,412.105,77.405,129.78500000000003,0.0,,1145.55,20.72
2020-08-31 12:00:00+00:00,966.5450000000001,119.7,383.44,85.405,130.86,0.0,,1217.16,15.52
2020-08-31 13:00:00+00:00,969.625,92.035,376.9,67.07,131.70499999999998,0.0,,1200.71,13.585
2020-08-31 14:00:00+00:00,935.81,78.895,339.52,64.195,139.94,0.0,,1261.67,12.225
2020-08-31 15:00:00+00:00,943.85,94.215,338.63,68.295,147.95999999999998,0.0,,1309.38,15.085
2020-08-31 16:00:00+00:00,977.7950000000001,158.925,408.115,105.525,149.34500000000003,0.0,,1217.46,141.095
2020-08-31 17:00:00+00:00,985.405,188.655,405.28999999999996,106.4,149.89,0.0,,1196.3899999999999,153.44
2020-08-31 18:00:00+00:00,983.845,178.365,375.365,81.35,149.8,0.0,,1138.835,112.755
2020-08-31 19:00:00+00:00,993.235,179.39999999999998,376.365,76.85,135.79500000000002,0.0,,1163.9499999999998,68.10499999999999
2020-08-31 20:00:00+00:00,966.56,154.925,350.31,68.89,112.005,0.0,,1188.245,41.3
2020-08-31 21:00:00+00:00,751.575,87.685,366.67,65.25,111.02000000000001,0.0,,1128.0349999999999,17.39
2020-08-31 22:00:00+00:00,510.915,75.795,379.81,65.11,111.74,0.0,,1061.735,18.005
2020-08-31 23:00:00+00:00,416.03499999999997,77.97,312.235,65.255,112.87,0.0,,1202.705,-227.805
2020-09-01 00:00:00+00:00,381.845,80.83500000000001,237.95499999999998,65.36,112.38499999999999,0.0,,1178.595,-225.68
2020-09-01 01:00:00+00:00,369.36,80.72,238.815,41.29,112.545,0.0,,1146.62,-222.935
2020-09-01 02:00:00+00:00,392.025,80.72,247.24,41.254999999999995,113.68,0.0,,1038.775,-220.48
2020-09-01 03:00:00+00:00,413.385,80.49000000000001,244.92000000000002,53.275,113.35,0.0,,964.2,-218.975
2020-09-01 04:00:00+00:00,408.375,80.83500000000001,312.46500000000003,65.33,113.155,0.0,,854.515,-216.82
2020-09-01 05:00:00+00:00,405.26,89.295,454.06,65.28999999999999,112.705,0.0,,810.4849999999999,-214.76999999999998
2020-09-01 06:00:00+00:00,689.905,100.95,507.575,65.33,112.84,0.0,,770.735,14.09
2020-09-01 07:00:00+00:00,987.59,189.23000000000002,551.975,103.95,112.07499999999999,0.0,,684.905,41.63
2020-09-01 08:00:00+00:00,995.115,195.64,583.51,113.14,117.615,0.0,,642.54,21.67
2020-09-01 09:00:00+00:00,999.87,180.655,559.735,111.22,128.205,0.0,,776.63,19.88
2020-09-01 10:00:00+00:00,1011.215,146.81,505.28999999999996,103.70500000000001,137.075,0.0,,819.67,22.48
2020-09-01 11:00:00+00:00,994.6700000000001,107.36500000000001,499.21500000000003,89.525,145.345,0.0,,913.95,21.93
2020-09-01 12:00:00+00:00,,,,,,,,,
2020-09-01 13:00:00+00:00,960.755,101.87,432.11,65.28999999999999,146.19,0.0,,1173.9850000000001,10.504999999999999
2020-09-01 14:00:00+00:00,971.95,98.205,373.53499999999997,65.185,147.665,0.0,,1318.27,10.649999999999999
2020-09-01 15:00:00+00:00,982.685,99.235,394.0,65.39,148.445,0.0,,1300.835,59.135
2020-09-01 16:00:00+00:00,982.585,121.31,423.69,80.935,148.365,0.0,,1247.3249999999998,137.215
2020-09-01 17:00:00+00:00,989.375,170.825,430.695,78.765,146.425,0.0,,1062.77,159.195
2020-09-01 18:00:00+00:00,1014.385,196.44,448.885,65.28999999999999,148.305,0.0,,1054.675,120.3
2020-09-01 19:00:00+00:00,1008.7149999999999,188.08999999999997,436.825,74.33,148.78,0.0,,1165.925,71.99000000000001
2020-09-01 20:00:00+00:00,950.175,117.42,357.79999999999995,65.08000000000001,127.85,0.0,,1407.79,43.42
2020-09-01 21:00:00+00:00,774.085,87.23,214.68,65.215,85.92,0.0,,1666.21,20.61
2020-09-01 22:00:00+00:00,531.28,76.025,82.35,65.255,63.955,0.0,,1845.3000000000002,9.955
2020-09-01 23:00:00+00:00,471.475,81.06,0.0,49.535,65.725,0.0,,2125.98,-226.85500000000002
2020-09-02 00:00:00+00:00,435.525,77.86,0.0,41.045,65.35,0.0,,2064.885,-225.57
2020-09-02 01:00:00+00:00,445.975,81.28999999999999,0.0,41.185,66.39500000000001,0.0,,1994.15,-222.39
2020-09-02 02:00:00+00:00,453.15,83.91499999999999,0.0,41.01,66.995,0.0,,1874.15,-220.59
2020-09-02 03:00:00+00:00,456.025,84.145,0.0,41.15,67.25999999999999,0.0,,1867.895,-217.7
2020-09-02 04:00:00+00:00,,,,,,,,,
2020-09-02 05:00:00+00:00,445.76,79.0,0.0,41.22,66.11500000000001,0.0,,2061.95,-214.035
2020-09-02 06:00:00+00:00,440.065,75.795,0.0,51.455,65.08,0.0,,2229.435,14.05
2020-09-02 07:00:00+00:00,821.885,88.94,0.0,65.14500000000001,132.88,0.0,,2131.425,18.78
2020-09-02 08:00:00+00:00,,,,,,,,,
2020-09-02 09:00:00+00:00,1059.915,201.125,0.0,110.105,147.805,40.06,,1776.96,137.405
2020-09-02 10:00:00+00:00,1118.345,194.84,60.88,112.89500000000001,146.925,39.565,,1774.385,40.68
2020-09-02 11:00:00+00:00,947.97,191.75,183.66500000000002,99.55000000000001,147.365,48.11,,1801.515,13.245000000000001
2020-09-02 12:00:00+00:00,954.35,194.03,170.235,94.865,148.035,48.11,,1707.8400000000001,9.55
2020-09-02 13:00:00+00:00,955.6600000000001,194.95499999999998,167.375,95.11500000000001,147.885,48.12,,1744.635,10.469999999999999
2020-09-02 14:00:00+00:00,949.45,192.09,164.695,93.50999999999999,147.005,29.005,,1762.095,9.225
2020-09-02 15:00:00+00:00,925.14,188.89,185.16,93.47,147.185,10.925,,1767.35,14.64
2020-09-02 16:00:00+00:00,969.69,193.45999999999998,214.185,93.505,147.125,11.415,,1811.5349999999999,98.69
2020-09-02 17:00:00+00:00,988.735,184.54,180.8,87.15,147.06,0.0,,1784.28,138.065
2020-09-02 18:00:00+00:00,937.135,172.31,166.70499999999998,65.08000000000001,147.51,0.0,,1842.2199999999998,58.625
2020-09-02 19:00:00+00:00,929.6800000000001,116.85,172.595,65.25,148.75,0.0,,1917.145,45.075
2020-09-02 20:00:00+00:00,826.405,98.89500000000001,165.03,70.21000000000001,145.815,0.0,,2088.5950000000003,16.725
2020-09-02 21:00:00+00:00,668.575,85.975,163.35500000000002,65.015,129.20499999999998,0.0,,2100.1800000000003,9.515
2020-09-02 22:00:00+00:00,692.625,73.965,0.0,65.215,129.86,0.0,,1847.53,-33.265
2020-09-02 23:00:00+00:00,622.9949999999999,73.51,0.0,65.28999999999999,114.125,0.0,,1728.0149999999999,-150.35
2020-09-03 00:00:00+00:00,528.455,73.74000000000001,0.0,65.215,108.10499999999999,0.0,,1660.23,-224.14499999999998
2020-09-03 01:00:00+00:00,402.745,74.88,0.0,65.18,109.175,0.0,,1667.0149999999999,-221.8
2020-09-03 02:00:00+00:00,506.805,77.975,0.0,65.43,109.41499999999999,0.0,,1658.085,-218.98
2020-09-03 03:00:00+00:00,699.515,77.63,0.0,65.25,109.57,0.0,,1533.695,-216.645
