,Biomass,Energy storage,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Offshore,Wind Onshore,Hydro Pumped Storage Net
2025-01-15 14:00:00+00:00,482.075,,7084.07,587.195,498.5325,6758.5425000000005,3848.385,55140.99,4632.45,256.96500000000003,13.6875,2589.7375,584.4275
2025-01-15 15:00:00+00:00,496.53,,7192.95,588.245,497.89,6844.4975,4385.235000000001,55132.075,1911.2275,256.7075,6.445,2667.0175,1208.8374999999999
2025-01-15 16:00:00+00:00,480.3975,,7248.7474999999995,589.175,497.8925,7073.0375,4905.4525,55130.292499999996,408.90250000000003,255.74,6.905,3042.1175,3039.5649999999996
2025-01-15 17:00:00+00:00,481.2,,7207.1975,589.605,530.3725,7296.327499999999,4753.285,55049.095,289.295,257.7975,46.6325,3364.375,3673.8175
2025-01-15 18:00:00+00:00,479.65999999999997,,7277.9675,588.775,811.565,7271.1375,4799.8175,54978.6725,216.26500000000001,262.6375,84.75,3539.3425,3652.4175
2025-01-15 19:00:00+00:00,478.83,,7200.44,588.595,676.905,7086.665,4740.5599999999995,55092.0625,0.0,259.9975,44.167500000000004,3706.4775,2877.6499999999996
2025-01-15 20:00:00+00:00,479.3675,,7165.1975,588.14,496.33,6717.282499999999,4323.79,55139.355,0.0,253.185,26.9625,3671.715,1001.5274999999999
2025-01-15 21:00:00+00:00,477.7025,,7108.165,569.3100000000001,496.0,6543.360000000001,4013.5325000000003,55193.1875,0.0,260.4375,40.6125,3455.825,242.5675
2025-01-15 22:00:00+00:00,479.1125,,6655.577499999999,525.785,368.2075,6398.8425,3171.66,55138.375,0.0,258.3975,33.205,3370.0325000000003,-267.955
2025-01-15 23:00:00+00:00,477.98,,6556.35,586.1775,109.9125,6232.505,2816.1275,55164.7375,0.0,255.6375,40.195,3567.6175000000003,-467.49499999999995
2025-01-16 00:00:00+00:00,477.55,,5842.64,588.655,110.33500000000001,6108.38,2592.5950000000003,55214.655,0.0,253.73,39.3125,3744.7025,-779.6725
2025-01-16 01:00:00+00:00,477.4975,,5483.7425,588.97,110.28999999999999,5973.1425,2259.065,55230.4225,0.0,255.1625,65.2575,3868.9375,-1094.0775
2025-01-16 02:00:00+00:00,478.65,,5401.145,589.125,110.5725,5918.639999999999,2054.1875,55235.9675,0.0,254.195,75.9425,3913.4975,-1494.4875
2025-01-16 03:00:00+00:00,479.9125,,5438.2725,589.1175000000001,110.42750000000001,5831.2275,2032.6075,55231.4775,0.0,255.1525,114.6075,4043.3225,-2048.2875
2025-01-16 04:00:00+00:00,479.1475,,6183.6849999999995,589.1475,110.7125,5684.3025,2207.065,55221.26,0.0,254.33499999999998,132.885,4184.8875,-1993.51
2025-01-16 05:00:00+00:00,478.65,,6513.335,589.0024999999999,110.265,6003.56,3137.625,55163.895000000004,0.0,253.38,149.1325,4436.2125,-475.22749999999996
2025-01-16 06:00:00+00:00,474.145,,7164.9574999999995,588.7975,110.5625,6410.86,3982.7200000000003,55170.8875,0.0,254.8225,140.92,4829.9925,1949.4475000000002
2025-01-16 07:00:00+00:00,479.7625,,7228.9349999999995,588.665,110.3775,6737.0650000000005,4012.1725,55166.705,487.8375,257.4275,147.3075,4988.0175,3204.38
2025-01-16 08:00:00+00:00,474.585,,7219.1849999999995,588.6925,110.33,6627.1825,4159.2575,55159.0775,1723.0725,276.27,193.0625,5090.9175,3363.04
2025-01-16 09:00:00+00:00,470.7275,,7225.4875,588.425,110.0675,6471.5875,3883.7225,55246.93,4096.87,285.5875,201.10750000000002,4721.455,2420.92
2025-01-16 10:00:00+00:00,471.05,,7110.8625,588.0725,110.0275,6397.387500000001,3828.825,55267.195,5908.98,290.3,255.9875,4409.555,754.675
2025-01-16 11:00:00+00:00,470.56,,6964.965,588.275,110.315,6257.1275000000005,2977.9725,55210.835,7263.2925,284.965,271.115,4126.3225,-34.917499999999976
2025-01-16 12:00:00+00:00,470.1975,,6862.5575,588.7950000000001,110.3825,6130.0275,2673.17,55224.729999999996,7370.3875,293.115,328.385,3387.7375,-99.32249999999999
2025-01-16 13:00:00+00:00,475.7875,,7127.55,588.3875,110.7225,6004.67,2391.7200000000003,55294.7075,6568.355,294.15250000000003,234.60500000000002,2573.0225,3.877500000000005
2025-01-16 14:00:00+00:00,476.46,,7271.7875,563.585,110.6275,5942.7325,2776.5825,55352.5825,4364.905,292.0625,216.765,2619.435,288.865
2025-01-16 15:00:00+00:00,473.23,,7196.5775,586.7,110.1375,6232.3725,3711.165,55376.744999999995,1824.1475,292.675,299.9075,2702.9975,457.27000000000004
2025-01-16 16:00:00+00:00,477.185,,7364.165,588.9300000000001,110.5625,6689.52,4517.4225,55392.29,424.185,296.745,414.6025,2562.45,2404.295
2025-01-16 17:00:00+00:00,454.0125,,7597.452499999999,589.1725,110.52,7054.7025,4639.5275,55414.369999999995,303.2075,299.435,372.83,2622.9975,3393.2425
2025-01-16 18:00:00+00:00,448.1275,,7676.56,588.9825,110.3625,7126.91,4616.672500000001,55445.1375,301.3725,299.735,290.285,2759.6375,3438.7125
2025-01-16 19:00:00+00:00,448.9775,,7594.1025,589.0325,110.1125,6971.08,4606.5375,55489.875,0.0,298.65,241.245,2737.2725,2954.1825
2025-01-16 20:00:00+00:00,448.1225,,7458.7375,535.1375,109.9875,6620.7525000000005,3986.8199999999997,55537.345,0.0,301.2525,220.2925,2433.6075,1175.9575
2025-01-16 21:00:00+00:00,447.705,,7377.1925,446.075,110.1875,6381.165,3640.7525,55573.3825,0.0,301.2075,259.21,2178.7574999999997,252.64
2025-01-16 22:00:00+00:00,449.53499999999997,,7220.16,588.4449999999999,110.0425,6065.185,3206.4325,55599.015,0.0,298.6125,247.675,2247.5525,81.9775
2025-01-16 23:00:00+00:00,469.36,,6939.7275,588.615,110.25,6004.09,2911.5825,55532.9875,0.0,299.7725,268.6175,2354.9375,-226.40249999999997
2025-01-17 00:00:00+00:00,467.3575,,6153.075,588.66,110.2475,5935.922500000001,2295.1275,55535.31,0.0,297.3075,272.14,2274.525,-722.6475
2025-01-17 01:00:00+00:00,469.825,,6197.2725,588.94,110.485,5855.6375,2068.29,55611.2975,0.0,297.1125,225.3675,2083.0325,-1197.4475
2025-01-17 02:00:00+00:00,468.6375,,6221.0275,589.035,110.71000000000001,5736.6224999999995,2087.1825,55675.625,0.0,293.695,171.085,1849.5525,-1539.6875
2025-01-17 03:00:00+00:00,468.36,,6343.2625,588.935,110.5575,5642.5275,2099.52,55760.52,0.0,296.735,197.47,1676.435,-1359.4625
2025-01-17 04:00:00+00:00,469.21000000000004,,6710.2125,588.96,110.52000000000001,5767.645,2639.835,55768.67,0.0,291.93,133.855,1445.575,-244.77750000000003
2025-01-17 05:00:00+00:00,467.57,,7268.4825,588.705,110.405,6176.672500000001,4312.58,55812.965,0.0,291.3725,90.34,1220.0125,1220.095
2025-01-17 06:00:00+00:00,468.3275,,7616.865,588.55,110.425,6760.825,5026.5,55851.475000000006,0.0,292.7,41.0525,1111.7525,3967.3725000000004
2025-01-17 07:00:00+00:00,453.895,,7701.735,588.01,547.145,7056.2275,5135.225,55861.1575,565.505,289.64,10.865,1099.5075,4301.0025
2025-01-17 08:00:00+00:00,443.8675,,7787.8,587.8499999999999,739.4875,6984.0125,4992.5475,55862.0725,2346.775,291.60249999999996,6.8149999999999995,1043.6775,3900.155
2025-01-17 09:00:00+00:00,440.8525,,7737.78,583.8299999999999,739.9525,6748.365,4711.2925,55854.055,5599.2225,293.745,8.8175,1018.7,2804.92
2025-01-17 10:00:00+00:00,444.885,,7725.26,583.8075,740.535,6370.82,4147.405,55841.31,8205.09,292.825,44.972500000000004,953.3425,1370.0925
2025-01-17 11:00:00+00:00,443.5675,,7712.755,583.515,740.785,6167.8875,3410.35,55823.7125,9642.36,291.4175,71.08500000000001,871.485,881.0
2025-01-17 12:00:00+00:00,443.15,,7586.08,584.1475,301.905,6077.9475,3575.3424999999997,55802.9825,9810.7,291.415,68.775,853.235,357.65250000000003
2025-01-17 13:00:00+00:00,442.45,,7499.3175,584.0225,110.3125,6005.8875,3573.2174999999997,55805.2575,8507.375,289.475,68.445,854.87,208.595
2025-01-17 14:00:00+00:00,440.45000000000005,,7477.1225,584.2049999999999,110.6375,5961.285,3265.1075,55792.14,5851.595,291.475,46.0925,880.105,399.15999999999997
2025-01-17 15:00:00+00:00,441.90500000000003,,7353.360000000001,584.4825000000001,110.2475,6302.0925,3685.6175000000003,55789.0775,2415.105,291.09749999999997,18.055,976.7525,812.43
2025-01-17 16:00:00+00:00,439.40999999999997,,7563.73,584.4175,110.37,6906.9875,4584.09,55793.5325,468.28499999999997,292.855,7.7275,1140.735,2918.0874999999996
2025-01-17 17:00:00+00:00,437.45,,7675.5125,584.4675,110.6375,7086.2575,4858.44,55790.5175,286.7975,292.85,,1433.7625,3500.0425
2025-01-17 18:00:00+00:00,435.925,,7712.0975,584.245,110.27000000000001,7122.7075,4785.07,55820.42,287.9375,293.7425,,1640.5025,3863.485
2025-01-17 19:00:00+00:00,438.88750000000005,,7690.0075,584.2,109.9125,6871.4825,4613.335,55832.5725,0.0,293.26,,1709.34,2834.4025
2025-01-17 20:00:00+00:00,453.6575,,7535.6775,584.21,109.965,6796.01,4330.005,55827.585,0.0,295.815,2.865,1766.1775,1186.7975000000001
2025-01-17 21:00:00+00:00,468.295,,7515.3375,584.3625,109.995,6557.455,4162.6075,55835.567500000005,0.0,295.6725,22.9075,1773.8275,871.015
2025-01-17 22:00:00+00:00,468.725,,7469.7,584.195,110.34,6147.3575,3872.515,55840.3325,0.0,296.71,23.365000000000002,1660.705,651.0074999999999
2025-01-17 23:00:00+00:00,465.5075,,7249.2075,584.3475000000001,110.24000000000001,6106.02,3863.9275000000002,55639.332500000004,0.0,298.77,33.5,1589.65,508.18499999999995
2025-01-18 00:00:00+00:00,466.36,,6605.7375,583.995,110.2975,6150.89,3403.34,55482.8625,0.0,298.68,37.32,1610.4,334.2525
2025-01-18 01:00:00+00:00,466.1875,,6082.745,583.585,110.46000000000001,6185.3150000000005,3134.565,55089.0625,0.0,293.0125,51.6875,1576.8275,103.77249999999998
2025-01-18 02:00:00+00:00,466.5375,,6030.860000000001,583.7525,110.245,6033.59,2595.51,55357.5475,0.0,298.8275,41.7,1484.5525,-400.42749999999995
2025-01-18 03:00:00+00:00,464.7175,,6093.095,569.4075,110.45750000000001,5969.2725,2643.9625,55704.1275,0.0,298.29,41.035,1474.7775,-585.885
2025-01-18 04:00:00+00:00,465.69,,6241.8175,284.9925,110.16,5990.5025000000005,2608.8500000000004,55698.2125,0.0,297.595,53.315,1475.8275,-364.9975
2025-01-18 05:00:00+00:00,467.2125,,6701.34,,110.16,5919.6925,2858.0775,55697.9975,0.0,296.3875,69.855,1536.7075,135.8875
2025-01-18 06:00:00+00:00,467.3225,,7078.3325,,109.935,6284.795,3314.8,55672.225,0.0,292.3325,54.21,1618.7875,289.56
2025-01-18 07:00:00+00:00,468.52,,7247.73,,109.735,6660.8075,3912.365,55593.35,512.7125,284.17,43.1725,1576.4075,665.87
2025-01-18 08:00:00+00:00,466.08,,7163.915,,110.1175,6715.2425,4136.0325,55586.7375,2026.8274999999999,279.5625,56.394999999999996,1554.43,1376.2825
2025-01-18 09:00:00+00:00,465.47,,7114.2575,,110.1675,6523.7125,4408.469999999999,55734.7875,4638.3475,290.05,41.985,1426.7325,1721.6924999999999
2025-01-18 10:00:00+00:00,467.395,,6798.3,,110.095,6211.455,3744.7675,55714.0575,6382.26,289.7925,40.65,1360.87,777.715
2025-01-18 11:00:00+00:00,467.1625,,6857.725,,109.9575,5982.08,3499.6549999999997,55861.5625,6860.37,298.745,29.1575,1220.3075,660.6225
2025-01-18 12:00:00+00:00,466.6075,,6848.655000000001,,110.3375,6002.24,3281.5575,55906.825,7084.3150000000005,295.56,42.8075,1135.865,45.73000000000005
2025-01-18 13:00:00+00:00,466.9325,,6878.6975,,110.3575,5986.3075,3287.385,55809.9875,6149.49,292.7425,56.8275,1192.1825000000001,-481.2925
2025-01-18 14:00:00+00:00,466.6875,,6622.085,,110.02250000000001,6007.19,3177.8775,55623.0325,4138.6275000000005,291.4225,37.93,1334.8625,406.105
2025-01-18 15:00:00+00:00,467.6275,,6786.475,,110.515,6328.8,3734.4875,55593.07,1688.9675,290.8575,24.3375,1442.855,1037.1625
2025-01-18 16:00:00+00:00,469.0025,,7365.205,,110.2025,6960.92,4371.74,55560.8475,395.5825,292.7475,27.85,1718.0125,2420.1875
2025-01-18 17:00:00+00:00,468.5825,,7604.8125,,110.5125,7108.2125,4530.495,55593.2775,281.0425,291.815,41.3075,1855.01,3846.3199999999997
2025-01-18 18:00:00+00:00,469.35,,7717.4,,110.3775,7080.975,4686.3925,55651.307499999995,280.575,292.9425,70.9825,1860.955,3409.31
2025-01-18 19:00:00+00:00,470.495,,7645.09,,109.93,6918.9325,4378.325,55746.7025,0.0,295.43,112.48750000000001,2028.0975,2107.855
2025-01-18 20:00:00+00:00,466.89,,7566.8175,,110.175,6718.5199999999995,3663.38,55770.56,0.0,297.29499999999996,135.06,2214.51,963.595
2025-01-18 21:00:00+00:00,466.1775,,7593.26,,110.3375,6617.8025,3989.615,55627.04,0.0,298.265,133.48250000000002,2062.2525,848.9825
2025-01-18 22:00:00+00:00,466.3225,,7473.29,,110.25999999999999,6434.7875,3707.615,55654.770000000004,0.0,297.8775,136.095,1877.0974999999999,620.8575
2025-01-18 23:00:00+00:00,467.535,,7143.0025000000005,,110.2875,6028.0975,3593.35,55689.7325,0.0,296.8875,138.3,1763.4475,683.7175
2025-01-19 00:00:00+00:00,464.705,,6225.225,,110.42999999999999,5952.86,3156.6575000000003,55584.255000000005,0.0,297.61,142.46,1577.445,510.0925
2025-01-19 01:00:00+00:00,464.44,,5448.96,,109.9275,6050.7474999999995,3102.3575,55463.955,0.0,299.225,123.2525,1339.425,300.96750000000003
2025-01-19 02:00:00+00:00,466.7075,,4998.407499999999,,110.4075,5961.1825,2812.955,55591.87,0.0,300.465,161.58,1189.44,-490.30500000000006
2025-01-19 03:00:00+00:00,465.28999999999996,,5031.797500000001,,109.89750000000001,5756.5425,2496.175,55740.02,0.0,300.79499999999996,201.73250000000002,1157.0675,-656.4024999999999
2025-01-19 04:00:00+00:00,465.305,,5037.3825,,110.0825,5769.125,2656.3325,55752.04,0.0,299.27,252.2275,1032.3075,-1170.1200000000001
2025-01-19 05:00:00+00:00,462.0775,,5130.955,,110.1675,5692.14,2702.005,55845.87,0.0,297.765,261.27250000000004,1036.14,-760.4725
2025-01-19 06:00:00+00:00,461.0725,,5485.435,,110.66,5707.1775,2761.525,55831.3925,0.0,300.25,256.53,970.5975,-535.0225
2025-01-19 07:00:00+00:00,461.61,,5664.599999999999,,110.205,6052.8075,3153.47,55750.92,459.27750000000003,297.95,272.46500000000003,916.485,253.16000000000003
2025-01-19 08:00:00+00:00,462.8775,,5681.7075,,110.0725,6111.7125,3364.125,55805.45,1544.7175,299.4175,393.0225,891.7375,278.3175
2025-01-19 09:00:00+00:00,462.63,,5614.3825,,110.3175,5723.7425,3179.905,55848.994999999995,3663.6775,299.4,447.1625,867.8774999999999,481.465
2025-01-19 10:00:00+00:00,465.4825,,5602.225,,109.7225,5554.030000000001,3126.26,55808.56,5427.035,295.86,366.265,880.9775,-240.96750000000003
2025-01-19 11:00:00+00:00,466.0925,,5484.1925,,110.8475,5402.51,2733.1625,55692.365000000005,6408.5525,293.52,322.99,899.8975,-133.51250000000002
2025-01-19 12:00:00+00:00,465.23,,5409.702499999999,,110.605,5368.6575,3020.2974999999997,55756.33,6753.585,293.5425,290.24,924.6925,-292.0675
2025-01-19 13:00:00+00:00,466.46500000000003,,5444.1475,,110.815,5378.89,2703.88,55812.9425,5981.5175,291.85249999999996,227.54,953.7925,-878.7025000000001
2025-01-19 14:00:00+00:00,465.78,,5655.065,,110.745,5413.6325,2791.5099999999998,55751.1775,4005.8625,293.4425,159.24,965.98,-662.3725
2025-01-19 15:00:00+00:00,464.1,,6264.1425,,110.41,5662.3275,3482.8325,55730.7475,1756.4125000000001,295.855,151.6125,1029.63,705.1225
2025-01-19 16:00:00+00:00,463.0875,,7042.92,,110.0325,6320.795,4486.32,55720.8675,451.9,296.095,126.5925,1106.4775,1836.8725
2025-01-19 17:00:00+00:00,464.34749999999997,,7370.3,,109.9675,6741.1875,4705.005,55800.11,286.6125,294.89,142.84,1304.0749999999998,2724.2875
2025-01-19 18:00:00+00:00,460.9925,,7409.4125,,110.4025,6673.8125,4712.110000000001,55866.3,290.6225,297.075,157.7575,1489.9225000000001,2659.13
2025-01-19 19:00:00+00:00,461.95,,7408.625,,110.24,6561.4475,4508.96,55947.265,0.0,296.2025,200.955,1658.1875,1948.8225
2025-01-19 20:00:00+00:00,462.0175,,7362.425,,110.0175,6308.91,3998.2325,55946.8,0.0,296.2625,148.6575,1688.47,1088.23
2025-01-19 21:00:00+00:00,461.7025,,7270.155,,110.315,6047.2675,3752.585,55913.5275,0.0,294.0675,124.42,1658.3075,678.075
2025-01-19 22:00:00+00:00,460.8325,,7080.99,,110.1325,5829.2025,3350.4674999999997,55936.244999999995,0.0,294.755,147.4875,1713.7,220.83750000000003
2025-01-19 23:00:00+00:00,463.95500000000004,,6691.217500000001,,109.77250000000001,5525.85,3362.1475,55912.5525,0.0,303.14250000000004,157.1775,1765.7425,-392.6625
2025-01-20 00:00:00+00:00,462.3075,,6097.955,,110.0125,5314.015,2838.19,55906.2,0.0,301.4875,224.57,1763.41,-1061.5225
2025-01-20 01:00:00+00:00,461.315,,5748.645,,109.955,5383.53,2627.64,55927.557499999995,0.0,296.63,206.2525,1864.4724999999999,-1854.2625000000003
2025-01-20 02:00:00+00:00,461.62,,5818.35,,109.6525,5372.2,2549.665,56026.8475,0.0,299.1175,222.1225,1907.635,-2301.0
2025-01-20 03:00:00+00:00,462.40250000000003,,5860.24,113.1675,110.005,5383.455,2434.2425000000003,56045.225,0.0,299.155,273.09000000000003,1886.88,-2325.6125
2025-01-20 04:00:00+00:00,461.71999999999997,,6147.7775,424.385,110.03750000000001,5483.525,2676.8,55970.005000000005,0.0,297.1175,349.255,1867.0225,-1566.15
2025-01-20 05:00:00+00:00,462.915,,7051.8099999999995,564.1875,110.2875,5836.1975,3776.19,55799.9425,0.0,295.5475,344.89,1828.6175,549.4975000000001
2025-01-20 06:00:00+00:00,462.9925,,7692.360000000001,573.265,110.3325,6380.1325,4452.4675,55935.4525,76.2025,292.8275,343.0575,1860.51,3460.955
2025-01-20 07:00:00+00:00,463.19,,7982.452499999999,576.675,109.6725,6667.0125,4863.2575,55976.5925,503.99,294.44,300.9325,1952.0,4376.3675
2025-01-20 08:00:00+00:00,447.65,,7951.88,580.59,588.2475,6536.9375,4876.35,55964.7825,1535.4975,296.0625,308.66,1920.405,4641.907499999999
2025-01-20 09:00:00+00:00,457.4675,,7912.3,586.885,1041.1575,6393.82,4881.9974999999995,55879.3675,3292.335,296.5525,299.5625,1845.405,4135.285
2025-01-20 10:00:00+00:00,479.585,,7873.49,587.8075,1324.5525,6153.3175,4708.9825,55890.415,4241.6475,282.25,290.0,1651.6225,3347.5025
2025-01-20 11:00:00+00:00,477.6225,,7894.305,587.645,1337.5725,6070.07,4205.62,55865.39,4655.095,276.215,257.595,1455.775,2669.545
2025-01-20 12:00:00+00:00,481.44,,7850.895,587.5675,1222.8075,6011.9475,4338.1925,55847.4875,4715.88,281.26,202.47750000000002,1278.9775,2292.1425
2025-01-20 13:00:00+00:00,333.5575,,7753.9125,588.22,909.5699999999999,6099.42,4550.8724999999995,55838.5625,4220.91,289.915,175.0775,1169.8025,2203.455
2025-01-20 14:00:00+00:00,332.6575,,8008.2825,589.12,904.4825000000001,6192.7875,4590.2125,55832.7425,3194.2400000000002,294.595,143.33249999999998,1086.4099999999999,2966.59
2025-01-20 15:00:00+00:00,482.365,,7963.83,589.0475,544.0450000000001,6372.5325,4291.185,55841.185,1583.6,296.2525,144.4975,1089.2675,3085.5825
2025-01-20 16:00:00+00:00,482.31,,8104.66,589.47,397.35,6546.715,4178.0975,55851.5525,427.01750000000004,296.225,157.3275,1146.3075,3009.4224999999997
2025-01-20 17:00:00+00:00,407.8375,,8122.2225,589.135,475.8925,6967.5225,4192.0675,55858.525,282.8625,297.335,174.2175,1376.1375,3397.72
2025-01-20 18:00:00+00:00,378.5425,,8116.5425,589.0625,337.95500000000004,7021.26,4511.8675,55845.43,213.2375,296.8425,168.12,1545.795,4115.474999999999
2025-01-20 19:00:00+00:00,393.135,,7983.6725,583.8725,233.7625,6561.6925,4342.0775,55852.865000000005,0.0,297.78,164.9175,1538.9625,3280.6475
2025-01-20 20:00:00+00:00,417.4075,,7692.125,588.755,109.695,6356.6475,4145.835,55842.4,0.0,315.235,176.6875,1523.4025,2362.3675
2025-01-20 21:00:00+00:00,433.61,,7568.672500000001,589.0074999999999,110.03999999999999,6036.2125,4252.9875,55825.74,0.0,318.9175,127.53,1492.34,1045.1425
2025-01-20 22:00:00+00:00,451.405,,7498.9325,588.695,110.245,5657.83,3777.615,55789.0775,0.0,319.63,130.34,1585.025,345.2625
2025-01-20 23:00:00+00:00,463.5875,,7193.65,588.385,110.065,5463.825,3578.44,55805.2325,0.0,321.135,142.355,1635.21,-602.2524999999999
2025-01-21 00:00:00+00:00,465.6925,,6843.155,588.4125,110.195,5383.29,3163.1775,55852.1025,0.0,320.38,186.14249999999998,1650.7925,-1286.9775
2025-01-21 01:00:00+00:00,463.9975,,6811.285,588.57,109.9525,5297.7825,3069.15,55894.415,0.0,321.6825,199.5425,1710.685,-1721.045
2025-01-21 02:00:00+00:00,464.765,,6827.035,588.98,110.34,5214.3225,2775.2174999999997,55900.932499999995,0.0,320.58,188.7975,1770.3725,-2302.5325000000003
2025-01-21 03:00:00+00:00,466.7,,6890.46,588.9075,110.28999999999999,5202.0275,2471.9049999999997,55871.755,0.0,319.2325,205.7,1856.0175,-2193.115
2025-01-21 04:00:00+00:00,464.52,,7170.775,588.64,110.44749999999999,5336.3725,2829.175,55900.1425,0.0,319.90999999999997,155.7725,2011.8850000000002,-2059.545
2025-01-21 05:00:00+00:00,464.8175,,7282.765,588.5175,112.83500000000001,5653.735,3653.08,55830.5475,0.0,317.56,172.9525,2183.145,-229.12
2025-01-21 06:00:00+00:00,465.865,,7918.02,587.5074999999999,408.23249999999996,6414.1275000000005,4665.7074999999995,55896.74,0.0,308.5825,241.14,2377.5325000000003,2552.4175
2025-01-21 07:00:00+00:00,465.15999999999997,,7955.275,587.0125,370.4975,6434.94,4651.49,55887.2275,555.04,300.2675,258.53249999999997,2649.7425,3967.6575000000003
2025-01-21 08:00:00+00:00,464.64,,7898.645,587.8675000000001,388.485,6291.485,4534.7275,55924.0525,2066.2675,297.825,311.1725,2729.0325000000003,3839.7875
2025-01-21 09:00:00+00:00,466.0575,,7820.95,587.8475,331.5,6105.592500000001,4414.2125,55914.33,4490.5375,297.53,247.7825,2631.01,3117.6475
2025-01-21 10:00:00+00:00,464.8325,,7773.3025,588.1,333.27750000000003,5782.345,4112.1925,55883.6025,6314.68,296.08,251.82999999999998,2410.6975,1582.215
2025-01-21 11:00:00+00:00,464.265,,7551.6425,587.2975,238.40249999999997,5460.305,3377.5175,55815.145,7109.635,298.59749999999997,259.8075,2275.4575,628.44
2025-01-21 12:00:00+00:00,464.4925,,7113.325,580.735,186.9725,5385.6075,3129.035,55748.415,7171.1375,298.055,295.545,2117.1425,557.13
2025-01-21 13:00:00+00:00,465.5625,,7173.1675,587.9775,137.7125,5433.14,3787.7875,55714.9775,5503.76,293.90999999999997,233.23999999999998,2178.64,832.705
2025-01-21 14:00:00+00:00,467.1725,,7856.8150000000005,583.8399999999999,110.4125,5582.6225,4042.7575,55680.16,3538.53,292.3075,273.8675,2369.75,1738.54
2025-01-21 15:00:00+00:00,471.5375,,7821.7925,583.8725,217.165,5808.1224999999995,4222.0425,55642.6925,1370.7925,295.835,311.2,2867.87,2699.0924999999997
2025-01-21 16:00:00+00:00,458.7575,,7860.58,584.3075,545.955,6318.7,4570.6900000000005,55596.35,348.47,294.7175,248.35999999999999,3882.1525,3585.0950000000003
2025-01-21 17:00:00+00:00,456.775,,7936.61,584.585,936.815,6741.8675,4846.995,55610.2825,283.1675,294.275,262.985,4966.055,3975.3625
2025-01-21 18:00:00+00:00,458.795,,7959.5675,584.5450000000001,1110.12,6761.26,4784.09,55570.7375,285.8375,296.125,243.165,5845.66,3772.7375
2025-01-21 19:00:00+00:00,456.53000000000003,,7658.33,584.1775,565.815,6381.9,4265.2925000000005,55452.47,0.0,296.805,200.5225,6639.415,1653.9475000000002
2025-01-21 20:00:00+00:00,456.92,,7360.03,584.5225,109.865,6050.8075,3849.3575,55477.655,0.0,295.9525,193.58749999999998,7101.09,722.355
2025-01-21 21:00:00+00:00,454.865,,7257.26,584.465,110.1,5706.34,3895.74,55465.5425,0.0,294.0025,219.33249999999998,6969.8425,87.90999999999998
2025-01-21 22:00:00+00:00,461.4875,,6976.2925,579.0325,110.195,5452.3675,2965.385,55372.61,0.0,292.65,173.9675,7050.4075,-221.775
2025-01-21 23:00:00+00:00,455.3925,,5694.9225,581.7225,110.07,5433.4,2770.1675,55432.957500000004,0.0,291.81,211.7525,7015.6475,-605.0575
2025-01-22 00:00:00+00:00,460.96500000000003,,4446.68,582.215,110.22,5289.3025,2712.61,55353.2725,0.0,291.46999999999997,180.53,6901.3025,-1557.1174999999998
2025-01-22 01:00:00+00:00,463.9525,,4171.825,583.68,109.92500000000001,5045.5975,2238.2375,55076.6125,0.0,292.2275,160.5125,7080.2775,-2272.39
2025-01-22 02:00:00+00:00,465.2175,,3769.8025,503.905,110.33250000000001,4984.155,2010.1750000000002,55403.665,0.0,291.3175,142.45749999999998,7183.36,-2564.1475
2025-01-22 03:00:00+00:00,464.55,,3837.375,392.795,110.4725,4992.4775,1982.2350000000001,55480.68,0.0,287.6575,147.0075,6806.5,-2888.5225
2025-01-22 04:00:00+00:00,466.25,,4135.2325,405.58500000000004,110.4375,5102.1849999999995,2218.8825,55416.1625,0.0,287.045,55.1175,6384.797500000001,-2264.1675
2025-01-22 05:00:00+00:00,466.3025,,5830.1175,571.8225,110.6525,5452.575,2845.63,55366.2825,0.0,286.1725,64.0475,5759.5,-1483.0175
2025-01-22 06:00:00+00:00,464.5025,,7049.4075,583.47,110.27,6005.8425,3626.875,55456.595,0.0,283.55,29.04,5390.0,807.615
2025-01-22 07:00:00+00:00,463.68,,7418.3075,582.3075,109.915,6499.592500000001,4028.39,55446.3825,472.5475,281.5475,44.655,5660.2275,2453.6
2025-01-22 08:00:00+00:00,461.3675,,7168.1775,584.2925,110.21249999999999,6461.18,3783.13,55309.7425,1631.485,283.1825,31.2025,5787.555,2586.0825
2025-01-22 09:00:00+00:00,460.5875,,7233.9775,584.3775,110.03,5845.2725,3482.8424999999997,55467.58,3439.24,284.32,30.73,5436.3,2302.865
2025-01-22 10:00:00+00:00,461.08,,7189.295,584.74,110.03999999999999,5657.955,3372.5125,55467.932499999995,4013.21,286.1575,21.275,4912.42,1840.9575
2025-01-22 11:00:00+00:00,460.1175,,7230.91,584.7175,184.995,5768.6025,3233.64,55492.975,4310.1375,288.2625,26.2475,4437.32,1448.2925
2025-01-22 12:00:00+00:00,461.5025,,7231.4675,584.4549999999999,522.345,6012.015,3132.1575000000003,55475.792499999996,4068.545,277.5125,,3909.7574999999997,989.125
2025-01-22 13:00:00+00:00,456.8325,,7170.0675,584.6175,536.1624999999999,5872.014999999999,3017.9700000000003,55435.9525,3147.13,282.26750000000004,,3729.55,477.03000000000003
