,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore,Hydro Pumped Storage Net
2019-09-03 14:00:00+00:00,228.0,885.75,0.0,0.0,0.0,3262.0,847.75,22.0,0.0,224.0,100.0,841.0,700.25
2019-09-03 15:00:00+00:00,228.0,1077.5,0.0,0.0,0.0,3362.25,980.25,22.0,0.0,151.0,100.0,669.0,686.25
2019-09-03 16:00:00+00:00,228.0,1235.25,0.0,0.0,0.0,3502.25,1244.0,22.0,0.0,106.0,100.0,475.0,1386.75
2019-09-03 17:00:00+00:00,226.0,1233.0,0.0,0.0,0.0,3456.75,1301.25,22.0,0.0,58.0,100.0,281.0,1603.0
2019-09-03 18:00:00+00:00,220.0,1256.75,0.0,0.0,0.0,3477.5,1341.0,22.0,0.0,16.0,100.0,186.0,1744.25
2019-09-03 19:00:00+00:00,216.0,1267.25,0.0,0.0,0.0,3440.0,1224.25,22.0,0.0,0.0,100.0,119.0,1604.0
2019-09-03 20:00:00+00:00,216.0,1127.5,0.0,0.0,0.0,3254.0,1130.0,22.0,0.0,0.0,100.0,66.0,890.25
2019-09-03 21:00:00+00:00,216.0,1116.25,0.0,0.0,0.0,3065.5,948.0,22.0,0.0,0.0,100.0,32.0,283.0
2019-09-03 22:00:00+00:00,220.0,1147.25,0.0,0.0,0.0,2964.5,877.0,22.0,0.0,0.0,100.0,18.0,-274.25
2019-09-03 23:00:00+00:00,220.0,1155.25,0.0,0.0,0.0,2932.75,594.25,22.0,0.0,0.0,100.0,20.0,-718.0
2019-09-04 00:00:00+00:00,220.0,1085.25,0.0,0.0,0.0,2872.0,612.25,22.0,0.0,0.0,100.0,20.0,-782.25
2019-09-04 01:00:00+00:00,220.0,1105.5,0.0,0.0,0.0,2872.0,550.0,22.0,0.0,0.0,100.0,18.0,-838.0
2019-09-04 02:00:00+00:00,220.0,1108.25,0.0,0.0,0.0,2864.0,557.25,22.0,0.0,0.0,100.0,17.0,-723.0
2019-09-04 03:00:00+00:00,220.0,1117.0,0.0,0.0,0.0,2850.0,751.25,22.0,0.0,0.0,100.0,19.0,-192.5
2019-09-04 04:00:00+00:00,220.0,1351.5,0.0,0.0,0.0,3131.5,916.0,22.0,0.0,10.0,100.0,16.0,36.25
2019-09-04 05:00:00+00:00,220.0,1485.0,0.25,0.0,0.0,3257.25,1052.5,22.0,0.0,41.0,100.0,8.0,672.75
2019-09-04 06:00:00+00:00,220.0,1573.25,22.0,0.0,0.0,3160.0,1014.0,22.0,0.0,110.0,100.0,4.0,1384.0
2019-09-04 07:00:00+00:00,220.0,1866.25,100.5,0.0,0.0,3122.75,913.0,22.0,0.0,234.0,100.0,4.0,160.5
2019-09-04 08:00:00+00:00,220.0,2172.75,151.0,0.0,0.0,2940.25,703.0,22.0,0.0,328.0,100.0,4.0,-14.5
2019-09-04 09:00:00+00:00,220.0,2357.5,150.5,0.0,0.0,2784.75,787.25,22.0,0.0,381.0,100.0,15.0,116.0
2019-09-04 10:00:00+00:00,220.0,2637.75,150.0,0.0,0.0,2648.0,684.0,22.0,0.0,442.0,100.0,53.0,182.5
2019-09-04 11:00:00+00:00,220.0,2658.5,150.0,0.0,0.0,2620.5,634.25,22.0,0.0,444.0,100.0,127.0,-164.25
2019-09-04 12:00:00+00:00,220.0,2642.0,150.0,0.0,0.0,2608.25,566.25,22.0,0.0,426.0,100.0,186.0,-118.75
2019-09-04 13:00:00+00:00,220.0,2631.25,150.0,0.0,0.0,2599.5,261.75,22.0,0.0,392.0,100.0,251.0,-106.5
2019-09-04 14:00:00+00:00,220.0,2171.5,150.0,0.0,0.0,2634.75,264.0,22.0,0.0,262.0,100.0,325.0,-153.0
2019-09-04 15:00:00+00:00,220.0,1916.0,150.0,0.0,0.0,2810.0,583.25,22.0,0.0,163.0,100.0,364.0,-97.0
2019-09-04 16:00:00+00:00,220.0,1523.0,37.75,0.0,0.0,3016.0,860.75,22.0,0.0,111.0,100.0,373.0,-13.75
2019-09-04 17:00:00+00:00,220.0,1298.25,0.0,0.0,0.0,2986.0,918.25,22.0,0.0,59.0,100.0,496.0,603.5
2019-09-04 18:00:00+00:00,220.0,1325.5,0.0,0.0,0.0,2974.0,883.5,22.0,0.0,16.0,100.0,686.0,742.75
2019-09-04 19:00:00+00:00,220.0,1122.5,0.0,0.0,0.0,2846.5,964.5,22.0,0.0,0.0,100.0,883.0,430.5
2019-09-04 20:00:00+00:00,220.0,1051.0,0.0,0.0,0.0,2672.0,668.75,22.0,0.0,0.0,100.0,1011.0,17.25
2019-09-04 21:00:00+00:00,220.0,1035.25,0.0,0.0,0.0,2556.0,515.5,22.0,0.0,0.0,100.0,1088.0,-349.0
2019-09-04 22:00:00+00:00,236.0,664.25,0.0,0.0,0.0,2501.5,439.0,22.0,0.0,0.0,100.0,1127.0,-483.0
2019-09-04 23:00:00+00:00,236.0,464.25,0.0,0.0,0.0,2530.75,468.75,22.0,0.0,0.0,100.0,1055.0,-659.0
2019-09-05 00:00:00+00:00,236.0,438.5,0.0,0.0,0.0,2538.75,498.0,22.0,0.0,0.0,100.0,930.0,-640.0
2019-09-05 01:00:00+00:00,236.0,444.5,0.0,0.0,0.0,2571.5,442.0,22.0,0.0,0.0,100.0,734.0,-759.5
2019-09-05 02:00:00+00:00,236.0,479.0,0.0,0.0,0.0,2586.0,584.0,22.0,0.0,0.0,100.0,429.0,-514.0
2019-09-05 03:00:00+00:00,233.0,693.75,0.0,0.0,0.0,2574.75,563.25,22.0,0.0,0.0,100.0,196.0,-285.25
2019-09-05 04:00:00+00:00,232.0,1324.5,0.0,0.0,0.0,2687.0,912.25,22.0,0.0,10.0,100.0,89.0,-8.25
2019-09-05 05:00:00+00:00,232.0,1683.5,57.5,0.0,0.0,2842.0,1131.25,22.0,0.0,40.0,100.0,58.0,378.5
2019-09-05 06:00:00+00:00,232.0,2100.75,146.25,0.0,0.0,2780.75,1024.0,22.0,0.0,103.0,100.0,30.0,599.75
2019-09-05 07:00:00+00:00,232.0,2490.25,150.5,0.0,0.0,2697.5,916.0,22.0,0.0,212.0,100.0,25.0,-89.75
2019-09-05 08:00:00+00:00,232.0,2704.5,150.0,0.0,0.0,2551.0,890.25,22.0,0.0,292.0,100.0,18.0,49.75
2019-09-05 09:00:00+00:00,232.0,2657.75,150.0,0.0,0.0,2407.5,864.5,22.0,0.0,339.0,100.0,19.0,390.75
2019-09-05 10:00:00+00:00,232.0,2607.0,150.0,0.0,0.0,2308.25,866.5,22.0,0.0,396.0,100.0,12.0,516.75
2019-09-05 11:00:00+00:00,232.0,2604.25,150.0,0.0,0.0,2277.5,918.75,22.0,0.0,380.0,100.0,11.0,542.5
2019-09-05 12:00:00+00:00,232.0,2597.5,138.75,0.0,0.0,2257.25,964.0,22.0,0.0,346.0,100.0,17.0,673.5
2019-09-05 13:00:00+00:00,232.0,2593.75,147.5,0.0,0.0,2224.5,967.25,22.0,0.0,310.0,100.0,54.0,449.5
2019-09-05 14:00:00+00:00,232.0,2599.75,150.0,0.0,0.0,2248.5,953.75,22.0,0.0,200.0,100.0,90.0,162.75
2019-09-05 15:00:00+00:00,232.0,2517.75,41.0,0.0,0.0,2369.25,880.75,22.0,0.0,115.0,100.0,91.0,145.5
2019-09-05 16:00:00+00:00,232.0,1631.5,0.0,0.0,0.0,2557.75,745.5,22.0,0.0,74.0,100.0,130.0,553.75
2019-09-05 17:00:00+00:00,232.0,980.0,0.0,0.0,0.0,2586.25,885.0,22.0,0.0,39.0,100.0,415.0,1408.75
2019-09-05 18:00:00+00:00,232.0,841.0,0.0,0.0,0.0,2582.5,840.0,22.0,0.0,10.0,100.0,911.0,1509.25
2019-09-05 19:00:00+00:00,236.0,873.75,0.0,0.0,0.0,2566.25,852.25,22.0,0.0,0.0,100.0,1075.0,645.75
2019-09-05 20:00:00+00:00,236.0,895.0,0.0,0.0,0.0,2517.25,744.5,22.0,0.0,0.0,100.0,1253.0,181.25
2019-09-05 21:00:00+00:00,236.0,880.75,0.0,0.0,0.0,2452.75,645.0,22.0,0.0,0.0,100.0,1889.0,-111.0
2019-09-05 22:00:00+00:00,236.0,537.0,0.0,0.0,0.0,2452.0,370.25,22.0,0.0,0.0,100.0,2276.0,-455.5
2019-09-05 23:00:00+00:00,236.0,458.25,0.0,0.0,0.0,2530.75,403.0,22.0,0.0,0.0,100.0,2210.0,-982.0
2019-09-06 00:00:00+00:00,234.0,459.25,0.0,0.0,0.0,2557.0,373.25,22.0,0.0,0.0,100.0,2085.0,-1184.5
2019-09-06 01:00:00+00:00,232.0,456.75,0.0,0.0,0.0,2591.25,353.25,22.0,0.0,0.0,100.0,2060.0,-1252.0
2019-09-06 02:00:00+00:00,232.0,467.25,0.0,0.0,0.0,2585.5,435.25,22.0,0.0,0.0,100.0,1927.0,-973.75
2019-09-06 03:00:00+00:00,232.0,547.0,0.0,0.0,0.0,2572.5,587.0,22.0,0.0,0.0,100.0,1720.0,-573.0
2019-09-06 04:00:00+00:00,232.0,853.25,0.0,0.0,0.0,2674.5,817.25,22.0,0.0,6.0,100.0,1699.0,-2.25
2019-09-06 05:00:00+00:00,232.0,894.75,0.0,0.0,0.0,2932.5,889.0,22.0,0.0,26.0,100.0,1623.0,389.75
2019-09-06 06:00:00+00:00,232.0,951.25,0.0,0.0,0.0,2942.75,1130.75,22.0,0.0,63.0,100.0,1433.0,788.75
2019-09-06 07:00:00+00:00,232.0,1361.5,0.0,0.0,0.0,2954.0,769.25,22.0,0.0,112.0,100.0,1364.0,600.5
2019-09-06 08:00:00+00:00,232.0,1651.0,0.0,0.0,0.0,2922.75,715.75,22.0,0.0,143.0,100.0,1420.0,102.75
2019-09-06 09:00:00+00:00,232.0,1883.5,0.0,0.0,0.0,2768.0,862.25,22.0,0.0,165.0,100.0,1091.0,137.0
2019-09-06 10:00:00+00:00,232.0,1990.25,0.0,0.0,0.0,2674.25,853.75,22.0,0.0,188.0,100.0,727.0,147.75
2019-09-06 11:00:00+00:00,232.0,2023.0,0.0,0.0,0.0,2612.75,631.75,22.0,0.0,206.0,100.0,534.0,190.0
2019-09-06 12:00:00+00:00,232.0,2007.5,0.0,0.0,0.0,2607.0,555.25,22.0,0.0,214.0,100.0,411.0,65.75
2019-09-06 13:00:00+00:00,232.0,2005.25,0.0,0.0,0.0,2611.75,629.75,22.0,0.0,202.0,100.0,390.0,-47.5
2019-09-06 14:00:00+00:00,232.0,1891.5,0.0,0.0,0.0,2747.0,495.75,22.0,0.0,146.0,100.0,346.0,-80.5
2019-09-06 15:00:00+00:00,232.0,1364.25,0.0,0.0,0.0,3060.0,722.0,22.0,0.0,88.0,100.0,231.0,132.0
2019-09-06 16:00:00+00:00,232.0,1029.0,0.0,0.0,0.0,3169.5,1105.0,22.0,0.0,52.0,100.0,265.0,635.75
2019-09-06 17:00:00+00:00,232.0,850.25,0.0,0.0,0.0,3101.25,1145.75,22.0,0.0,26.0,100.0,336.0,1252.25
2019-09-06 18:00:00+00:00,232.0,841.0,0.0,0.0,0.0,2989.75,1156.25,22.0,0.0,6.0,100.0,470.0,1661.5
2019-09-06 19:00:00+00:00,232.0,865.0,0.0,0.0,0.0,2886.5,1066.25,22.0,0.0,0.0,100.0,446.0,603.0
2019-09-06 20:00:00+00:00,233.0,886.75,0.0,0.0,0.0,2857.25,931.75,22.0,0.0,0.0,100.0,372.0,354.25
2019-09-06 21:00:00+00:00,236.0,888.5,0.0,0.0,0.0,2776.25,723.75,22.0,0.0,0.0,100.0,434.0,59.25
2019-09-06 22:00:00+00:00,237.0,883.25,0.0,0.0,0.0,2693.0,654.0,22.0,0.0,0.0,100.0,401.0,-46.0
2019-09-06 23:00:00+00:00,236.0,886.75,0.0,0.0,0.0,2735.0,397.75,22.0,0.0,0.0,100.0,272.0,-221.5
2019-09-07 00:00:00+00:00,236.0,776.75,0.0,0.0,0.0,2733.25,406.0,22.0,0.0,0.0,100.0,288.0,-247.75
2019-09-07 01:00:00+00:00,236.0,781.25,0.0,0.0,0.0,2716.5,375.0,22.0,0.0,0.0,100.0,251.0,-196.75
2019-09-07 02:00:00+00:00,236.0,874.0,0.0,0.0,0.0,2698.25,510.25,22.0,0.0,0.0,100.0,114.0,-54.0
2019-09-07 03:00:00+00:00,236.0,883.0,0.0,0.0,0.0,2670.25,431.5,22.0,0.0,0.0,100.0,86.0,25.75
2019-09-07 04:00:00+00:00,236.0,977.0,0.0,0.0,0.0,2675.0,723.5,22.0,0.0,2.0,100.0,42.0,267.5
2019-09-07 05:00:00+00:00,234.0,1252.0,0.0,0.0,0.0,2985.5,718.25,22.0,0.0,14.0,100.0,39.0,148.0
2019-09-07 06:00:00+00:00,232.0,1566.75,0.0,0.0,0.0,3049.5,684.75,22.0,0.0,40.0,100.0,22.0,299.5
2019-09-07 07:00:00+00:00,232.0,2027.25,0.0,0.0,0.0,2986.25,883.0,22.0,0.0,72.0,100.0,6.0,584.5
2019-09-07 08:00:00+00:00,232.0,2177.25,6.0,0.0,0.0,2976.5,875.5,22.0,0.0,97.0,100.0,4.0,459.25
2019-09-07 09:00:00+00:00,232.0,2019.0,97.0,0.0,0.0,2968.0,773.5,22.0,0.0,119.0,100.0,10.0,-12.5
2019-09-07 10:00:00+00:00,232.0,1916.0,128.25,0.0,0.0,2797.0,729.75,22.0,0.0,145.0,100.0,12.0,-170.75
2019-09-07 11:00:00+00:00,232.0,1917.75,154.5,0.0,0.0,2773.0,734.5,22.0,0.0,154.0,100.0,32.0,-263.25
2019-09-07 12:00:00+00:00,232.0,1915.25,152.25,0.0,0.0,2761.75,745.75,22.0,0.0,143.0,100.0,80.0,-408.75
2019-09-07 13:00:00+00:00,232.0,1911.25,152.0,0.0,0.0,2766.5,728.0,22.0,0.0,127.0,100.0,222.0,-448.75
2019-09-07 14:00:00+00:00,232.0,1811.0,152.0,0.0,0.0,2822.5,595.25,22.0,0.0,94.0,100.0,376.0,-285.75
2019-09-07 15:00:00+00:00,232.0,1599.75,152.0,0.0,0.0,2945.0,650.75,22.0,0.0,56.0,100.0,431.0,288.25
2019-09-07 16:00:00+00:00,232.0,1747.0,152.0,0.0,0.0,2982.0,1028.0,22.0,0.0,30.0,100.0,692.0,744.0
2019-09-07 17:00:00+00:00,232.0,1691.25,152.0,0.0,0.0,2913.75,1014.5,22.0,0.0,13.0,100.0,803.0,1210.25
2019-09-07 18:00:00+00:00,236.0,1717.25,152.0,0.0,0.0,2936.5,1055.75,22.0,0.0,4.0,100.0,891.0,1161.5
2019-09-07 19:00:00+00:00,236.0,1407.5,35.25,0.0,0.0,2973.75,859.75,22.0,0.0,0.0,100.0,1094.0,187.75
2019-09-07 20:00:00+00:00,236.0,913.75,0.0,0.0,0.0,2918.25,854.25,22.0,0.0,0.0,100.0,1272.0,105.0
2019-09-07 21:00:00+00:00,236.0,858.75,0.0,0.0,0.0,2843.0,936.25,22.0,0.0,0.0,100.0,1277.0,-87.25
2019-09-07 22:00:00+00:00,236.0,893.25,0.0,0.0,0.0,2907.5,603.25,22.0,0.0,0.0,100.0,1066.0,-102.0
2019-09-07 23:00:00+00:00,233.0,757.75,0.0,0.0,0.0,2953.75,553.25,22.0,0.0,0.0,100.0,857.0,-281.75
2019-09-08 00:00:00+00:00,232.0,706.5,0.0,0.0,0.0,2901.5,591.0,22.0,0.0,0.0,100.0,897.0,-259.5
2019-09-08 01:00:00+00:00,232.0,717.5,0.0,0.0,0.0,2961.5,540.0,22.0,0.0,0.0,100.0,822.0,-485.75
2019-09-08 02:00:00+00:00,232.0,634.0,0.0,0.0,0.0,2985.25,523.75,22.0,0.0,0.0,100.0,851.0,-598.25
2019-09-08 03:00:00+00:00,232.0,620.25,0.0,0.0,0.0,2941.75,600.0,22.0,0.0,0.0,100.0,798.0,-451.5
2019-09-08 04:00:00+00:00,232.0,850.0,0.0,0.0,0.0,2884.0,611.5,22.0,0.0,4.0,100.0,593.0,-244.0
2019-09-08 05:00:00+00:00,232.0,909.25,0.0,0.0,0.0,2993.0,769.5,22.0,0.0,22.0,100.0,449.0,-256.25
2019-09-08 06:00:00+00:00,232.0,919.5,0.0,0.0,0.0,3094.25,732.75,22.0,0.0,55.0,100.0,269.0,61.0
2019-09-08 07:00:00+00:00,232.0,914.5,0.0,0.0,0.0,3122.75,916.25,22.0,0.0,98.0,100.0,157.0,41.5
2019-09-08 08:00:00+00:00,232.0,905.0,0.0,0.0,0.0,3162.0,797.25,22.0,0.0,132.0,100.0,74.0,108.0
2019-09-08 09:00:00+00:00,232.0,903.75,0.0,0.0,0.0,3209.75,816.25,22.0,0.0,158.0,100.0,12.0,27.25
2019-09-08 10:00:00+00:00,232.0,896.0,0.0,0.0,0.0,3201.5,638.25,22.0,0.0,195.0,100.0,4.0,117.25
2019-09-08 11:00:00+00:00,232.0,898.75,0.0,0.0,0.0,3193.5,568.25,22.0,0.0,196.0,100.0,10.0,-25.25
2019-09-08 12:00:00+00:00,232.0,903.0,0.0,0.0,0.0,3213.75,630.25,22.0,0.0,160.0,100.0,45.0,95.5
2019-09-08 13:00:00+00:00,236.0,907.25,0.0,0.0,0.0,3256.0,717.25,22.0,0.0,134.0,100.0,70.0,114.0
2019-09-08 14:00:00+00:00,233.0,916.5,0.0,0.0,0.0,3354.5,695.5,22.0,0.0,107.0,100.0,95.0,141.5
2019-09-08 15:00:00+00:00,232.0,921.75,0.0,0.0,0.0,3515.5,927.5,22.0,0.0,72.0,100.0,143.0,215.0
2019-09-08 16:00:00+00:00,232.0,921.0,0.0,0.0,0.0,3597.75,1204.75,22.0,0.0,44.0,100.0,147.0,291.0
2019-09-08 17:00:00+00:00,232.0,883.25,0.0,0.0,0.0,3484.25,1171.0,22.0,0.0,20.0,100.0,183.0,1122.75
2019-09-08 18:00:00+00:00,233.0,885.75,0.0,0.0,0.0,3541.75,1225.75,22.0,0.0,5.0,100.0,153.0,1489.75
2019-09-08 19:00:00+00:00,234.0,902.75,0.0,0.0,0.0,3662.5,1250.5,22.0,0.0,0.0,100.0,407.0,-106.5
2019-09-08 20:00:00+00:00,232.0,906.75,0.0,0.0,0.0,3662.25,1280.5,22.0,0.0,0.0,100.0,445.0,-160.5
2019-09-08 21:00:00+00:00,232.0,866.5,0.0,0.0,0.0,3609.0,846.5,22.0,0.0,0.0,100.0,1251.0,-269.5
2019-09-08 22:00:00+00:00,236.0,843.25,0.0,0.0,0.0,3439.25,696.75,22.0,0.0,0.0,100.0,1352.0,-393.75
2019-09-08 23:00:00+00:00,236.0,832.25,0.0,0.0,0.0,3382.5,652.25,22.0,0.0,0.0,100.0,1112.0,-350.75
2019-09-09 00:00:00+00:00,236.0,724.0,0.0,0.0,0.0,3515.5,744.0,22.0,0.0,0.0,100.0,559.0,-529.25
2019-09-09 01:00:00+00:00,236.0,736.0,0.0,0.0,0.0,3583.75,872.5,22.0,0.0,0.0,100.0,181.0,-459.75
2019-09-09 02:00:00+00:00,236.0,722.5,0.0,0.0,0.0,3599.5,649.5,22.0,0.0,0.0,100.0,418.0,-584.75
2019-09-09 03:00:00+00:00,236.0,834.75,0.0,0.0,0.0,3486.5,707.0,22.0,0.0,0.0,100.0,720.0,-151.0
2019-09-09 04:00:00+00:00,232.0,1273.75,0.0,0.0,0.0,3521.75,982.25,22.0,0.0,3.0,100.0,997.0,607.75
2019-09-09 05:00:00+00:00,232.0,1560.75,0.0,0.0,0.0,3656.25,1307.5,22.0,0.0,19.0,100.0,1050.0,1234.75
2019-09-09 06:00:00+00:00,232.0,1581.0,0.0,0.0,0.0,3685.5,1344.75,22.0,0.0,58.0,100.0,1225.0,1544.25
2019-09-09 07:00:00+00:00,233.0,1587.0,0.0,0.0,0.0,3730.5,1329.0,22.0,0.0,116.0,100.0,1054.0,1307.5
2019-09-09 08:00:00+00:00,236.0,1610.5,0.0,0.0,0.0,3771.75,1366.0,22.0,0.0,160.0,100.0,866.0,924.5
2019-09-09 09:00:00+00:00,236.0,1547.5,0.0,0.0,0.0,3825.5,1272.25,22.0,0.0,190.0,100.0,925.0,850.0
2019-09-09 10:00:00+00:00,236.0,1398.0,0.0,0.0,0.0,3891.25,1068.75,22.0,0.0,226.0,100.0,984.0,579.0
2019-09-09 11:00:00+00:00,236.0,1022.25,0.0,0.0,0.0,4062.5,1096.25,22.0,0.0,236.0,100.0,932.0,-38.5
2019-09-09 12:00:00+00:00,236.0,958.0,0.0,0.0,0.0,4162.5,1057.25,22.0,0.0,228.0,100.0,935.0,1.5
2019-09-09 13:00:00+00:00,236.0,945.0,0.0,0.0,0.0,4188.75,897.0,22.0,0.0,207.0,100.0,1455.0,-177.75
2019-09-09 14:00:00+00:00,236.0,961.0,0.0,0.0,0.0,4248.75,729.25,22.0,0.0,170.0,100.0,1739.0,-328.0
2019-09-09 15:00:00+00:00,236.0,963.25,0.0,0.0,0.0,4276.25,810.25,22.0,0.0,111.0,100.0,1609.0,-179.75
2019-09-09 16:00:00+00:00,236.0,920.5,0.0,0.0,0.0,4178.25,1131.0,22.0,0.0,54.0,100.0,1578.0,1212.5
2019-09-09 17:00:00+00:00,236.0,909.25,0.0,0.0,0.0,4062.25,1150.5,22.0,0.0,18.0,100.0,1384.0,2026.0
2019-09-09 18:00:00+00:00,236.0,912.25,0.0,0.0,0.0,4100.5,1185.25,22.0,0.0,4.0,100.0,1330.0,1945.5
2019-09-09 19:00:00+00:00,236.0,912.0,0.0,0.0,0.0,4292.0,952.5,22.0,0.0,0.0,100.0,1402.0,225.0
2019-09-09 20:00:00+00:00,236.0,952.25,0.0,0.0,0.0,4317.5,666.75,22.0,0.0,0.0,100.0,1056.0,-128.0
2019-09-09 21:00:00+00:00,236.0,969.0,0.0,0.0,0.0,4315.0,522.25,22.0,0.0,0.0,100.0,754.0,-306.25
2019-09-09 22:00:00+00:00,235.0,944.25,0.0,0.0,0.0,4128.5,581.25,22.0,0.0,0.0,100.0,688.0,-187.0
2019-09-09 23:00:00+00:00,232.0,799.5,0.0,0.0,0.0,4161.75,435.75,22.0,0.0,0.0,100.0,629.0,-512.75
2019-09-10 00:00:00+00:00,232.0,664.25,0.0,0.0,0.0,4216.0,327.25,22.0,0.0,0.0,100.0,507.0,-1160.5
2019-09-10 01:00:00+00:00,232.0,652.25,0.0,0.0,0.0,4257.5,337.5,22.0,0.0,0.0,100.0,371.0,-1259.25
2019-09-10 02:00:00+00:00,232.0,654.5,0.0,0.0,0.0,4276.0,353.25,22.0,0.0,0.0,100.0,212.0,-1330.5
2019-09-10 03:00:00+00:00,232.0,783.75,0.0,0.0,0.0,4230.5,452.5,22.0,0.0,0.0,100.0,102.0,-417.25
2019-09-10 04:00:00+00:00,232.0,1390.25,0.0,0.0,0.0,4246.75,686.5,22.0,0.0,8.0,100.0,46.0,-16.25
2019-09-10 05:00:00+00:00,232.0,1726.75,0.0,0.0,0.0,4328.0,810.25,22.0,0.0,32.0,100.0,39.0,173.25
2019-09-10 06:00:00+00:00,234.0,1966.0,0.0,0.0,0.0,4229.75,820.75,22.0,0.0,91.0,100.0,96.0,419.0
2019-09-10 07:00:00+00:00,233.0,2062.5,0.0,0.0,0.0,4188.5,704.75,22.0,0.0,200.0,100.0,151.0,-79.0
2019-09-10 08:00:00+00:00,236.0,2078.0,0.0,0.0,0.0,4107.5,403.25,22.0,0.0,284.0,100.0,471.0,-356.25
2019-09-10 09:00:00+00:00,234.0,2028.5,0.0,0.0,0.0,3966.5,325.0,22.0,0.0,333.0,100.0,931.0,-947.5
2019-09-10 10:00:00+00:00,232.0,1964.25,0.0,0.0,0.0,3806.0,272.0,22.0,0.0,392.0,100.0,1063.0,-1160.25
2019-09-10 11:00:00+00:00,236.0,1936.5,0.0,0.0,0.0,3777.25,210.75,22.0,0.0,386.0,100.0,1085.0,-1186.0
2019-09-10 12:00:00+00:00,236.0,1947.25,0.0,0.0,0.0,3769.75,232.75,22.0,0.0,366.0,100.0,1038.0,-1157.5
2019-09-10 13:00:00+00:00,236.0,1523.75,0.0,0.0,0.0,3720.75,241.5,22.0,0.0,334.0,100.0,1036.0,-1255.5
2019-09-10 14:00:00+00:00,234.0,1010.75,0.0,0.0,0.0,3910.5,488.25,22.0,0.0,252.0,100.0,1007.0,117.0
2019-09-10 15:00:00+00:00,236.0,868.0,0.0,0.0,0.0,4010.5,515.75,22.0,0.0,147.0,100.0,876.0,267.25
2019-09-10 16:00:00+00:00,232.0,906.75,0.0,0.0,0.0,4061.25,880.0,22.0,0.0,70.0,100.0,553.0,590.0
2019-09-10 17:00:00+00:00,234.0,874.0,0.0,0.0,0.0,3845.0,1137.75,22.0,0.0,24.0,100.0,540.0,2128.75
2019-09-10 18:00:00+00:00,236.0,878.0,0.0,0.0,0.0,3787.5,1164.5,22.0,0.0,5.0,100.0,604.0,2559.0
2019-09-10 19:00:00+00:00,236.0,902.75,0.0,0.0,0.0,3849.5,1087.25,22.0,0.0,0.0,100.0,687.0,702.25
2019-09-10 20:00:00+00:00,236.0,870.25,0.0,0.0,0.0,3834.25,729.0,22.0,0.0,0.0,100.0,741.0,279.25
2019-09-10 21:00:00+00:00,232.0,855.0,0.0,0.0,0.0,3711.5,442.5,22.0,0.0,0.0,100.0,810.0,-147.75
2019-09-10 22:00:00+00:00,228.0,655.5,0.0,0.0,0.0,3625.25,338.75,22.0,0.0,0.0,100.0,846.0,-237.0
2019-09-10 23:00:00+00:00,228.0,609.0,0.0,0.0,0.0,3584.75,314.0,22.0,0.0,0.0,100.0,842.0,-310.25
2019-09-11 00:00:00+00:00,228.0,482.0,0.0,0.0,0.0,3578.25,265.0,22.0,0.0,0.0,100.0,830.0,-536.25
2019-09-11 01:00:00+00:00,228.0,495.0,0.0,0.0,0.0,3575.25,261.25,22.0,0.0,0.0,100.0,652.0,-560.0
2019-09-11 02:00:00+00:00,228.0,610.75,0.0,0.0,0.0,3585.25,312.5,22.0,0.0,0.0,100.0,468.0,-274.0
2019-09-11 03:00:00+00:00,228.0,774.75,0.0,0.0,0.0,3569.5,486.75,22.0,0.0,0.0,100.0,407.0,-131.5
2019-09-11 04:00:00+00:00,228.0,936.5,0.0,0.0,0.0,3735.0,920.0,22.0,0.0,8.0,100.0,380.0,355.0
2019-09-11 05:00:00+00:00,228.0,935.0,0.0,0.0,0.0,3838.25,1144.5,22.0,0.0,33.0,100.0,388.0,982.75
2019-09-11 06:00:00+00:00,228.0,958.75,0.0,0.0,0.0,3879.75,1133.75,22.0,0.0,94.0,100.0,277.0,1129.75
2019-09-11 07:00:00+00:00,228.0,1067.75,0.0,0.0,0.0,3888.0,989.25,22.0,0.0,204.0,100.0,215.0,359.25
2019-09-11 08:00:00+00:00,228.0,1335.5,0.0,0.0,0.0,3724.75,612.0,22.0,0.0,286.0,100.0,210.0,292.75
2019-09-11 09:00:00+00:00,228.0,1527.0,0.0,0.0,0.0,3524.25,553.5,22.0,0.0,335.0,100.0,224.0,215.5
2019-09-11 10:00:00+00:00,228.0,1385.75,0.0,0.0,0.0,3425.75,422.5,22.0,0.0,392.0,100.0,230.0,-280.25
2019-09-11 11:00:00+00:00,228.0,1358.5,0.0,0.0,0.0,3353.75,457.0,22.0,0.0,378.0,100.0,218.0,-402.25
2019-09-11 12:00:00+00:00,228.0,1297.0,0.0,0.0,0.0,3322.5,502.0,22.0,0.0,344.0,100.0,211.0,-380.5
2019-09-11 13:00:00+00:00,228.0,1318.25,0.0,0.0,0.0,3291.75,551.25,22.0,0.0,309.0,100.0,187.0,-346.5
2019-09-11 14:00:00+00:00,228.0,1331.5,0.0,0.0,0.0,3371.5,642.25,22.0,0.0,224.0,100.0,98.0,-153.25
2019-09-11 15:00:00+00:00,228.0,1310.5,0.0,0.0,0.0,3580.75,820.5,22.0,0.0,115.0,100.0,23.0,222.0
